,Date,ETa
0,2019-06-06,6.687
1,2019-06-07,6.343
0,2019-06-06,6.687
1,2019-06-07,6.343
0,2019-06-06,6.687
1,2019-06-07,6.343
0,2019-06-13,6.474
1,2019-06-14,5.863
0,2019-06-22,7.206
1,2019-06-23,7.3
0,2019-06-22,7.206
1,2019-06-23,7.3
0,2019-06-22,7.206
1,2019-06-23,7.3
0,2019-06-22,7.206
1,2019-06-23,7.3
0,2019-06-29,5.945
1,2019-06-30,7.443
0,2019-07-08,6.082
1,2019-07-09,5.255
0,2019-07-08,6.082
1,2019-07-09,5.255
0,2019-07-08,6.082
1,2019-07-09,5.255
0,2019-07-08,6.082
1,2019-07-09,5.255
0,2019-07-15,6.464
1,2019-07-16,7.237
0,2019-07-24,6.652
1,2019-07-25,6.089
0,2019-07-24,6.652
1,2019-07-25,6.089
0,2019-07-24,6.652
1,2019-07-25,6.089
0,2019-07-24,6.652
1,2019-07-25,6.089
0,2019-08-09,5.712
1,2019-08-10,5.221
0,2019-08-09,5.712
1,2019-08-10,5.221
0,2019-08-09,5.712
1,2019-08-10,5.221
0,2019-08-09,5.712
1,2019-08-10,5.221
0,2019-08-16,5.652
1,2019-08-17,6.225
0,2019-08-25,5.046
1,2019-08-26,5.649
0,2019-08-25,5.046
1,2019-08-26,5.649
0,2019-08-25,5.046
1,2019-08-26,5.649
0,2019-08-25,5.046
1,2019-08-26,5.649
0,2019-09-01,4.523
1,2019-09-02,3.898
0,2019-09-10,4.015
1,2019-09-11,4.255
0,2019-09-10,4.015
1,2019-09-11,4.255
0,2019-09-10,4.015
1,2019-09-11,4.255
0,2019-09-10,4.015
1,2019-09-11,4.255
0,2019-09-17,3.305
1,2019-09-18,4.147
0,2019-09-26,3.154
1,2019-09-27,1.995
0,2019-09-26,3.154
1,2019-09-27,1.995
0,2019-09-26,3.154
1,2019-09-27,1.995
0,2019-09-26,3.154
1,2019-09-27,1.995
