,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,CO2,H2O,CH4,FC,FCH4,FC_SSITC_TEST,FCH4_SSITC_TEST,G_inst_af,H_inst_af,LE_inst_af,H_SSITC_TEST,LE_SSITC_TEST,WD,WS,USTAR,ZL,TAU,MO_LENGTH,V_SIGMA,W_SIGMA,TAU_SSITC_TEST_PI_F,PA,RH,TA,VPD_PI,T_SONIC,T_SONIC_SIGMA,TS_PI_1,TS_PI_2,TS_PI_3,TS_PI_4,TS_PI_5,WTD,Rn_inst_af,PPFD_IN,PPFD_OUT,SW_IN,P,FC_PI_F,RECO_PI_F,GPP_PI_F,FCH4_PI_F,H_PI_F,LE_PI_F,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
73,73,3,3,LC08_044034_20150422,-121.65322445778106,38.10882505632461,2015-04-22 18:45:25.796999936,0.0681525,0.07588,0.0946624999999999,0.1142425,0.1930299999999999,0.3193925,0.2878225,313.85452262,21824.0,0.1525107775,0.2564092133204239,0.1504284454152138,0.1463957337825826,313.85452262,0.0900011061225219,0.9509000110612252,0.9702970036502044,-121.65334881507606,38.10886256208297,-0.256409227848053,0.256409227848053,1,1,-0.3419188890916517,-313.85452262,313.85452262,314.3755371338442,-314.3755371338442,314.3755371338442,0.7591779357044395,1.1225583544232185,18.03870846137326,523.1563198594922,878.6676716089538,0.7591779357044395,2.174301914888116,1.1225583544232185,305.2844834955456,511.8000807209999,103.54875055174124,0.0068311928219768,0.0935129165650386,376.03943878316727,16.810152540409437,5.555887249043309,78.13534589905757,0.0068311928219768,0.0935129165650386,0.1741266526371208,0.2318974733352661,-67.34700775146484,0.0482441339763925,0.4855941028013184,32.211891386091395,0.0789021100622906,3,-121.65322445778106,38.10882505632461,171.21635838669474,18.83077875343178,51.62844896270914,0.636461562265177,276.13132241141386,37.25097293121677,-121.56424879302196,0.8151107430458069,156457,290.41715948,254913,37.6795778743795,-121.28387703482466,0.2050305008888244,505.0959012715281,105.61450250004472,315.46099202,13.77144875544539,2015-04-22 18:45:25.796999936+00:00,2015-04-22 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Twt,,,2015-04-22
74,74,0,0,LC08_044033_20150508,-121.65322445778106,38.10882505632461,2015-05-08 18:44:46.098000128,0.0265449999999999,0.0286899999999999,0.037105,0.0376549999999999,0.0748074999999999,0.0320999999999999,0.0198075,302.5887287,21824.0,0.0441537374999999,0.3303545626319883,0.0855604813172893,0.0909912851807253,302.5887287,-0.0166523187438303,0.9498334768125616,0.9699450473481454,-121.65334881507606,38.10886256208297,-0.3303545713424682,0.3303545713424682,1,1,-0.3368926616776498,-302.5887287,302.5887287,303.1279459744732,-303.1279459744732,303.1279459744732,0.7703353007179372,0.9094518217543904,15.012903270900289,451.4831203219589,914.7730306215348,0.7703353007179372,2.2787030248196376,0.9094518217543904,290.2944918833989,698.6306885585783,85.41958711055901,0.0050034431312899,0.1034667910740454,175.33060682170373,22.106189730877244,3.286801901481084,70.61844680782679,0.0050034431312899,0.1034667910740454,0.1705716760815017,0.2055267840623855,-59.01411056518555,0.6486525657072403,5.794435709426159,437.8804946263155,0.7140778984469084,0,-121.65322445778106,38.10882505632461,228.24316202393103,19.58373515214203,39.910941085724616,0.7255294222509652,307.1941288971665,39.68638417974687,-121.38917382823988,0.8351709842681885,499112,287.13586028,727819,38.55291018424569,-121.95702231409858,0.2195592075586319,520.1248011089366,108.66186694649596,315.77886788,164.33019671932587,2015-05-08 18:44:46.098000128+00:00,2015-05-08 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Twt,,,2015-05-08
75,75,1,1,LC08_044033_20150524,-121.65322445778106,38.10882505632461,2015-05-24 18:44:44.588999936,0.0479125,0.058555,0.09359,0.09931,0.27333,0.2902975,0.1839,310.01608616,21824.0,0.16010328,0.4669922713610991,0.3042249187515625,0.2991267876787678,310.01608616,0.4524607633657191,0.9545246076336572,0.9714931205191067,-121.65334881507606,38.10886256208297,-0.4669922590255737,0.4669922590255737,1,1,-0.4898615502016788,-310.01608616,310.01608616,310.5081741713142,-310.5081741713142,310.5081741713142,0.7625358463957151,1.2227382335145298,19.46111815637077,499.9275891219984,922.2610114149234,0.7625358463957151,2.616692241937934,1.2227382335145298,315.1441443604995,575.4892500930288,102.17361816179012,0.0161165682345161,0.439396857466588,310.9847386904671,12.077937954688698,3.2800733019567048,16.628849200166627,0.0161165682345161,0.439396857466588,0.5536332683406996,0.1856543123722076,-54.36710739135742,0.2422048480273271,2.552855652181795,162.3308932407715,0.3429654173440742,1,-121.65322445778106,38.10882505632461,207.86579626070133,21.83020788701284,46.728392965653626,2.74100002008466,340.9873976131739,39.1367501985939,-120.8176336660822,0.8806374073028564,531236,292.84053566,705367,39.35223414488,-121.6151739611478,0.2310009747743606,466.8213783145972,118.99566224322233,322.09195082,72.3989862958757,2015-05-24 18:44:44.588999936+00:00,2015-05-24 19:00:00+00:00,2015-05-24,88.35610996340584,84.40805027083333,79.4869178910113,75.9351646875,5.972636041666667,174.95654341666668,8.640692416666667,1.1408795205828568,201505241200.0,201505241230.0,402.14063,13.886976,1895.681734,0.199806,8.785776,1.0,1.0,94.823877,214.132857,239.668105,0.0,0.0,264.405879,4.31065,0.344067,-0.200486,-0.129806,-16.210593,1.027632,0.394781,0.0,101.26,41.898,24.129,17.467171,27.896582,0.990324,31.555,26.664333,21.757333,19.204333,19.101667,-0.60174,640.366197,2241.121495,152.758095,985.71,0.0,0.199806,6.668277,6.468472,8.785776,214.132857,239.668105,CA,CRO,15.6,421.0,38.1087,-121.6531,-7.0,US-Twt,2015-05-24 12:00:00,2015-05-24 12:00:00-07:00,2015-05-24
76,76,2,2,LC08_044034_20150508,-121.65322445778106,38.10882505632461,2015-05-08 18:45:09.980999936,0.01582,0.020825,0.033365,0.0345749999999999,0.07335,0.0322375,0.0200275,302.5887287,21824.0,0.040380325,0.3592772758860322,0.0861963565228023,0.0956738084467657,302.5887287,-0.0080283250192183,0.9499197167498078,0.9699735065274364,-121.65334881507606,38.10886256208297,-0.3592772781848907,0.3592772781848907,1,1,-0.3746895937778195,-302.5887287,302.5887287,303.02746217834004,-303.02746217834004,303.02746217834004,0.7711437068637188,0.9095307778287162,15.014024333199613,451.5241126399964,922.562407756312,0.7711437068637188,2.2796150230898773,0.9095307778287162,306.97034675132454,725.3821100949417,87.3813818902815,0.0051368604345776,0.1035595398904217,207.9240519039287,20.89357601510264,3.6769330609771353,70.55520031829342,0.0051368604345776,0.1035595398904217,0.1736104166248815,0.3108779788017273,-90.5276336669922,0.6370302218875366,5.500480641891136,430.0766763007315,0.6741006041027119,2,-121.65322445778106,38.10882505632461,229.53585602030032,19.590178527386968,39.898437614080265,0.7243762763483735,307.1941288971665,37.27909160010808,-122.2320406421668,0.826937735080719,226883,291.19988606,339265,37.34145528313616,-121.9093234320238,0.175834834575653,567.1445034399027,106.4621416678682,312.34375778000003,155.9936310040326,2015-05-08 18:45:09.980999936+00:00,2015-05-08 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Twt,,,2015-05-08
77,77,3,3,LC08_044034_20150524,-121.65322445778106,38.10882505632461,2015-05-24 18:45:08.476000000,0.0553099999999999,0.0635875,0.095625,0.1007675,0.2737975,0.2899125,0.1832949999999999,309.99557804,21824.0,0.162261425,0.4619491943988359,0.3086522707427865,0.2967703944246568,309.99557804,0.4458558873911457,0.9544585588739114,0.9714713244283908,-121.65334881507606,38.10886256208297,-0.4619491994380951,0.4619491994380951,1,1,-0.4823000764707076,-309.99557804,309.99557804,310.41222444029336,-310.41222444029336,310.41222444029336,0.7631585203245461,1.2225336861924656,19.458213879617503,499.76073425995,928.2347192089646,0.7631585203245461,2.6178689564098416,1.2225336861924656,305.7351976567407,569.6688728281763,101.413970759319,0.0159045446534873,0.4392111786965866,324.5558423509748,12.017722906084,3.403140205826688,16.635879131133294,0.0159045446534873,0.4392111786965866,0.5548993410566775,0.1722006946802139,-50.0500602722168,0.2143852025403968,2.276535981421617,143.6990597178825,0.3068821257033021,3,-121.65322445778106,38.10882505632461,207.1814193184854,21.837574692002114,46.69957536259013,2.7436909494490465,340.9873976131739,37.963732398035866,-122.71266147319804,0.8547457456588745,264622,290.64958484,400335,37.93864711513228,-121.17989531248126,0.1693968623876571,516.7397942223587,125.555087656582,326.43625424,64.56256043311706,2015-05-24 18:45:08.476000+00:00,2015-05-24 19:00:00+00:00,2015-05-24,88.35610996340584,84.40805027083333,79.4869178910113,75.9351646875,5.972636041666667,174.95654341666668,8.640692416666667,1.1408795205828568,201505241200.0,201505241230.0,402.14063,13.886976,1895.681734,0.199806,8.785776,1.0,1.0,94.823877,214.132857,239.668105,0.0,0.0,264.405879,4.31065,0.344067,-0.200486,-0.129806,-16.210593,1.027632,0.394781,0.0,101.26,41.898,24.129,17.467171,27.896582,0.990324,31.555,26.664333,21.757333,19.204333,19.101667,-0.60174,640.366197,2241.121495,152.758095,985.71,0.0,0.199806,6.668277,6.468472,8.785776,214.132857,239.668105,CA,CRO,15.6,421.0,38.1087,-121.6531,-7.0,US-Twt,2015-05-24 12:00:00,2015-05-24 12:00:00-07:00,2015-05-24
78,78,0,0,LC08_044033_20150609,-121.65322445778106,38.10882505632461,2015-06-09 18:44:55.061000192,,,,,,,,,,,,,,,,,,-121.65334881507606,38.10886256208297,,,1,1,,,,,,,0.7567764303151326,1.458911644286624,22.814439723835022,,920.0828903620968,0.7567764303151326,3.172388432324268,1.458911644286624,303.6898407223252,,,,,,,,,,,,0.1521198749542236,-44.10906600952149,,,,,0,-121.65322445778106,38.10882505632461,,25.0244199421137,45.98779989932521,4.726488495925238,237.7563963515487,38.47922977241161,-122.58577477939548,0.7888453602790833,176786,289.96256282,278707,38.99730704640419,-122.36416953036678,0.2190606147050857,480.13650003486737,130.73779829736543,325.21943912,,2015-06-09 18:44:55.061000192+00:00,2015-06-09 19:00:00+00:00,2015-06-09,168.2367554976505,178.20633350000003,-11.748552839861222,-12.444762854166669,-11.406724354166668,124.33949529166668,-30.01535100000004,-20.74198301195599,201506091200.0,201506091230.0,389.865294,17.591753,1862.566024,-4.181915,-0.608239,1.0,0.0,15.795707,-11.539292,384.893585,1.0,0.0,260.094818,9.633925,0.583655,-0.002369,-0.380479,-1371.727476,1.293528,0.667178,0.0,100.77,41.841,26.803,20.498277,30.828266,0.194297,25.7225,24.904667,24.413333,24.388333,23.236667,0.045289,366.204225,1250.261682,71.813333,545.0,0.0,-4.181915,3.236109,7.418024,-0.608239,-11.539292,384.893585,CA,CRO,15.6,421.0,38.1087,-121.6531,-7.0,US-Twt,2015-06-09 12:00:00,2015-06-09 12:00:00-07:00,2015-06-09
79,79,1,1,LC08_044033_20150625,-121.65322445778106,38.10882505632461,2015-06-25 18:45:00.193000192,0.008945,0.0176899999999999,0.0429074999999999,0.0382325,0.1826625,0.0863849999999999,0.0443925,307.63372622,21824.0,0.07873705,0.6538400597568981,0.2822259957440405,0.3005222674592,307.63372622,0.4563910357873099,0.954563910357873,0.971506090418098,-121.65334881507606,38.10886256208297,-0.6538400650024414,0.6538400650024414,1,1,-0.6195637717781621,-307.63372622,307.63372622,308.2061811309157,-308.2061811309157,308.2061811309157,0.7612457490982854,1.296229117636234,20.504582642621244,484.7567368209524,921.7991876218936,0.7612457490982854,4.172548183433757,1.296229117636234,365.7605427034424,713.6045159728122,90.00072996028545,0.0162434609076023,0.2084808663159604,38.11387323703021,24.96646921540053,0.8314741626424578,35.04716864887487,0.0162434609076023,0.2084808663159604,0.2654068839605883,0.1934517174959182,-58.79153823852539,0.8716133834108715,8.21281584500741,585.4899127754966,0.9388812670931016,1,-121.65322445778106,38.10882505632461,244.8305996025552,29.708135798803312,31.06564767262951,1.2994417399924592,354.6638088749023,39.47902125122172,-120.95624587516993,0.8456398844718933,546226,303.90808442,751692,39.636587573384666,-122.46498524958854,0.222976803779602,461.94667912662976,145.93094523768477,330.92069648,232.91545736441017,2015-06-25 18:45:00.193000192+00:00,2015-06-25 19:00:00+00:00,2015-06-25,189.1278832708674,198.5904133555556,3.6866374762480745,3.871088956521739,12.86527075,213.4623386875,-1.864434374577293,7.782547190384554,201506251200.0,201506251230.0,401.433735,18.008981,1951.299348,3.294022,70.750888,2.0,2.0,69.839794,53.61613,302.506994,1.0,1.0,231.242702,0.924204,0.209735,-0.284269,-0.049571,-11.432837,0.652857,0.239673,0.0,100.99,29.184,33.922,37.55117,39.757296,0.492202,29.214,26.535667,23.859,22.647667,22.059333,0.010732,771.126761,2193.457944,105.889524,980.65,0.0,3.294022,5.50336,2.209337,70.750888,53.61613,302.506994,CA,CRO,15.6,421.0,38.1087,-121.6531,-7.0,US-Twt,2015-06-25 12:00:00,2015-06-25 12:00:00-07:00,2015-06-25
80,80,2,2,LC08_044034_20150625,-121.65322445778106,38.10882505632461,2015-06-25 18:45:24.080000000,0.00944,0.0180474999999999,0.04299,0.0382599999999999,0.180985,0.0865225,0.0440349999999999,307.64398028,21824.0,0.0783877175,0.6509840589295082,0.2798115180987913,0.2976558752580832,307.64398028,0.4483332010676449,0.9544833320106764,0.9714794995635232,-121.65334881507606,38.10886256208297,-0.6509840488433838,0.6509840488433838,1,1,-0.6161178702980243,-307.64398028,307.64398028,308.148242448564,-308.148242448564,308.148242448564,0.7617127378855428,1.2960792283046874,20.50245443044628,484.780446174101,926.2814043487958,0.7617127378855428,4.176263988023297,1.2960792283046874,343.9621606382706,697.1980222967062,88.06668768515127,0.0159838893275885,0.2084278935247323,191.71874109474567,18.8586973895212,3.1295019642454207,35.05607602838429,0.0159838893275885,0.2084278935247323,0.3005811926192344,0.353300541639328,-105.73944091796876,0.6213630937700906,5.988654465994018,417.4125935168092,0.6852587772109845,2,-121.65322445778106,38.10882505632461,244.6152340966661,29.72362190744835,31.034418131171485,1.301333555369927,354.6638088749023,37.246996736774406,-122.28885572904632,0.856195330619812,364470,299.2903394,446528,37.97798968634985,-122.35359369434656,0.0925428047776222,564.5770145445754,121.11308886835758,316.37702138,169.83824065559034,2015-06-25 18:45:24.080000+00:00,2015-06-25 19:00:00+00:00,2015-06-25,189.1278832708674,198.5904133555556,3.6866374762480745,3.871088956521739,12.86527075,213.4623386875,-1.864434374577293,7.782547190384554,201506251200.0,201506251230.0,401.433735,18.008981,1951.299348,3.294022,70.750888,2.0,2.0,69.839794,53.61613,302.506994,1.0,1.0,231.242702,0.924204,0.209735,-0.284269,-0.049571,-11.432837,0.652857,0.239673,0.0,100.99,29.184,33.922,37.55117,39.757296,0.492202,29.214,26.535667,23.859,22.647667,22.059333,0.010732,771.126761,2193.457944,105.889524,980.65,0.0,3.294022,5.50336,2.209337,70.750888,53.61613,302.506994,CA,CRO,15.6,421.0,38.1087,-121.6531,-7.0,US-Twt,2015-06-25 12:00:00,2015-06-25 12:00:00-07:00,2015-06-25
81,81,0,0,LC08_044033_20150711,-121.65322445778106,38.10882505632461,2015-07-11 18:45:11.971000064,0.0089174999999999,0.0143349999999999,0.03628,0.0288825,0.1471325,0.0711499999999999,0.0354549999999999,299.89874696,21824.0,0.0637122325,0.6718177428060108,0.2437310116537432,0.2623832311413208,299.89874696,0.3537309255942621,0.9535373092559426,0.971167312054461,-121.65334881507606,38.10886256208297,-0.6718177199363708,0.6718177199363708,1,1,-0.6043890138349348,-299.89874696,299.89874696,300.5422385203331,-300.5422385203331,300.5422385203331,0.7557295737966364,1.447052148967247,22.64605200692948,437.34015456229343,905.2322776275824,0.7557295737966364,3.013663243588496,1.447052148967247,323.8719822095001,719.0417721860113,67.33615716845078,0.0131096557388141,0.294315897164303,75.97530893236583,18.56270400572544,1.193654469425887,24.825923955307207,0.0131096557388141,0.294315897164303,0.3641621518327426,0.2019494324922561,-59.50067901611328,0.8507187934276663,7.318811479909937,575.7303060851947,0.8834208158075811,0,-121.65322445778106,38.10882505632461,233.6117887192022,24.16536596208647,48.01638511024149,1.8761913027117296,336.03649462833283,38.87590838159289,-120.62369527433135,0.8701502680778503,466318,294.63157814,721933,39.33598820228524,-122.00988130219216,0.1653914302587509,479.83153170192486,118.50154491811412,320.4649733,207.5614935702458,2015-07-11 18:45:11.971000064+00:00,2015-07-11 19:00:00+00:00,2015-07-11,182.57337760373397,171.66713545833332,11.857689638850085,11.149356166666664,3.236151979166667,208.66917547916668,22.616531875000035,11.00195625741599,201507111200.0,201507111230.0,388.817758,16.852375,1895.671096,-13.354535,57.992148,1.0,1.0,6.80246,25.931348,274.38686,2.0,0.0,259.090255,4.111891,0.417851,-0.021121,-0.203025,-153.875075,0.965725,0.460075,0.0,101.33,50.237,24.254,15.072924,28.979113,0.234498,21.617,21.273,20.864,21.031333,21.263667,0.206173,747.957746,2230.654206,92.005714,970.98,0.0,-13.354535,6.128654,19.483189,57.992148,25.931348,274.38686,CA,CRO,15.6,421.0,38.1087,-121.6531,-7.0,US-Twt,2015-07-11 12:00:00,2015-07-11 12:00:00-07:00,2015-07-11
82,82,1,1,LC08_044033_20150727,-121.65322445778106,38.10882505632461,2015-07-27 18:45:17.368999936,0.0128224999999999,0.0163149999999999,0.0385075,0.02726,0.2082649999999999,0.0926274999999999,0.0438425,302.30503304,21824.0,0.0843241425,0.7685171425538689,0.3621657312644437,0.3691342918323645,302.30503304,0.6693405010136432,0.9566934050101364,0.972208823653345,-121.65334881507606,38.10886256208297,-0.7685171365737915,0.7685171365737915,1,1,-0.6879109301076902,-302.30503304,302.30503304,303.0483477742844,-303.0483477742844,303.0483477742844,0.7569385700802911,1.3263388709032289,20.932097682062643,453.0408360388252,890.946673300498,0.7569385700802911,3.950232077064422,1.3263388709032289,333.5031552645713,681.8377922140676,59.35614322578168,0.0238859399467014,0.2466409759713687,45.5564619097854,21.87174470880673,0.852822110582224,29.62469659821324,0.0238859399467014,0.2466409759713687,0.3094956098164309,0.1372829973697662,-40.75056457519531,0.8545597955527249,7.595492484284107,576.9251870785005,0.9268147711923268,1,-121.65322445778106,38.10882505632461,230.53071257178777,28.75902457627975,33.576226536261764,1.4743516792905234,345.8124657366536,39.68512266135574,-121.059322109499,0.8912050724029541,509809,296.83620104,810247,39.08958648039688,-122.43514742489286,0.1907073557376861,438.6872072964411,131.44974858132122,327.30784934,215.4081668542973,2015-07-27 18:45:17.368999936+00:00,2015-07-27 19:00:00+00:00,2015-07-27,185.89932475736907,169.82144345454546,-39.22538828537083,-35.83290077777777,2.6374991666666667,197.47331279166667,60.84727094823233,48.161877153001775,201507271200.0,201507271230.0,375.042223,17.75191,1967.404439,-22.721157,136.670939,1.0,2.0,3.57413,-14.65136,345.579505,2.0,0.0,351.896253,2.339296,0.254329,-0.017143,-0.071513,-189.584313,0.743946,0.312176,0.0,101.2,37.979,29.186,25.121767,34.604195,0.45226,23.137667,22.553,22.232,22.416667,22.253333,0.23497,775.492958,2217.570093,81.75619,981.63,0.0,-22.721157,6.738235,29.459391,136.670939,-14.65136,345.579505,CA,CRO,15.6,421.0,38.1087,-121.6531,-7.0,US-Twt,2015-07-27 12:00:00,2015-07-27 12:00:00-07:00,2015-07-27
83,83,2,2,LC08_044034_20150711,-121.65322445778106,38.10882505632461,2015-07-11 18:45:35.858000128,0.0080925,0.0137299999999999,0.0360324999999999,0.0285799999999999,0.1473249999999999,0.0710124999999999,0.0357025,299.91925508,21824.0,0.0634952025,0.6750518745913988,0.2441644802316113,0.2635244597983444,299.91925508,0.35666760622785,0.9535666760622784,0.971177003100552,-121.65334881507606,38.10886256208297,-0.6750518679618835,0.6750518679618835,1,1,-0.6069699903194579,-299.91925508,299.91925508,300.4897688133242,-300.4897688133242,300.4897688133242,0.7562494620138437,1.44716408976067,22.647641404633635,437.4732669793143,910.1600863922556,0.7562494620138437,3.015159575368118,1.44716408976067,325.5166529423101,725.2978531691643,67.43859032546705,0.0131940074183042,0.2949959311373992,80.35722864328712,18.40871056172848,1.251486083204611,24.768694448316992,0.0131940074183042,0.2949959311373992,0.366229019616719,0.2288521081209182,-67.51622772216797,0.8532933717131862,7.268221637843142,577.5020342004101,0.8778504260988426,2,-121.65322445778106,38.10882505632461,233.4809988062383,24.173646859451367,47.99626864140306,1.8792742508339624,336.03649462833283,37.050860238873724,-121.8905546675716,0.8399073481559753,338525,295.02123242,565668,37.7469906773235,-121.71577718326586,0.1713200807571411,498.2615988934457,123.87330305428742,319.34044472,206.12676564923152,2015-07-11 18:45:35.858000128+00:00,2015-07-11 19:00:00+00:00,2015-07-11,182.57337760373397,171.66713545833332,11.857689638850085,11.149356166666664,3.236151979166667,208.66917547916668,22.616531875000035,11.00195625741599,201507111200.0,201507111230.0,388.817758,16.852375,1895.671096,-13.354535,57.992148,1.0,1.0,6.80246,25.931348,274.38686,2.0,0.0,259.090255,4.111891,0.417851,-0.021121,-0.203025,-153.875075,0.965725,0.460075,0.0,101.33,50.237,24.254,15.072924,28.979113,0.234498,21.617,21.273,20.864,21.031333,21.263667,0.206173,747.957746,2230.654206,92.005714,970.98,0.0,-13.354535,6.128654,19.483189,57.992148,25.931348,274.38686,CA,CRO,15.6,421.0,38.1087,-121.6531,-7.0,US-Twt,2015-07-11 12:00:00,2015-07-11 12:00:00-07:00,2015-07-11
84,84,3,3,LC08_044034_20150727,-121.65322445778106,38.10882505632461,2015-07-27 18:45:41.256000000,0.0126024999999999,0.01582,0.0375725,0.0262149999999999,0.20788,0.0922974999999999,0.0436775,302.29136096,21824.0,0.0837660574999999,0.7760310984856577,0.3643443346276033,0.3712019561500896,302.29136096,0.676444753825804,0.956764447538258,0.9722322676876252,-121.65334881507606,38.10886256208297,-0.7760310769081116,0.7760310769081116,1,1,-0.6938511524633075,-302.29136096,302.29136096,302.9415370171684,-302.9415370171684,302.9415370171684,0.7576219731601019,1.3260883364094542,20.92854045384368,452.9925205090227,897.2028828176432,0.7576219731601019,3.9528228866658672,1.3260883364094542,340.385637113948,694.7240900806365,58.96456256930992,0.0241651200338603,0.2469202407886528,89.00675655975185,19.948583578980305,1.5151016171983969,29.59119130332056,0.0241651200338603,0.2469202407886528,0.3253526399705452,0.3319818377494812,-99.05598449707033,0.809783437093225,7.04960431476659,546.7527709515748,0.8599993351131241,3,-121.65322445778106,38.10882505632461,230.6096555675915,28.770350011658834,33.54788146169597,1.474122211804477,345.8124657366536,37.932554384104286,-122.68035153990186,0.8307785987854004,447310,298.37772806,448486,37.411767099565125,-121.93983081033552,0.0853422209620475,522.1430819871641,117.41503179134315,316.45905386,199.9267783667805,2015-07-27 18:45:41.256000+00:00,2015-07-27 19:00:00+00:00,2015-07-27,185.89932475736907,169.82144345454546,-39.22538828537083,-35.83290077777777,2.6374991666666667,197.47331279166667,60.84727094823233,48.161877153001775,201507271200.0,201507271230.0,375.042223,17.75191,1967.404439,-22.721157,136.670939,1.0,2.0,3.57413,-14.65136,345.579505,2.0,0.0,351.896253,2.339296,0.254329,-0.017143,-0.071513,-189.584313,0.743946,0.312176,0.0,101.2,37.979,29.186,25.121767,34.604195,0.45226,23.137667,22.553,22.232,22.416667,22.253333,0.23497,775.492958,2217.570093,81.75619,981.63,0.0,-22.721157,6.738235,29.459391,136.670939,-14.65136,345.579505,CA,CRO,15.6,421.0,38.1087,-121.6531,-7.0,US-Twt,2015-07-27 12:00:00,2015-07-27 12:00:00-07:00,2015-07-27
85,85,0,0,LC08_044033_20150812,-121.65322445778106,38.10882505632461,2015-08-12 18:45:22.065999872,0.0174149999999999,0.0205775,0.0476099999999999,0.033475,0.291425,0.121695,0.05696,300.32941748,21824.0,0.1148898975,0.7939365958756541,0.4819896202661733,0.4690568553764093,300.32941748,1.079359486403031,0.9607935948640304,0.97356188630513,-121.65334881507606,38.10886256208297,-0.7939366102218628,0.7939366102218628,1,1,-0.7191440411756899,-300.32941748,300.32941748,301.1273781942957,-301.1273781942957,301.1273781942957,0.7563131941541826,1.2324680789626374,19.599267918795626,443.205001826432,867.4396599729648,0.7563131941541826,3.192647322659296,1.2324680789626374,333.89952999588803,645.3831342729635,51.27062765875134,0.0418819441228988,0.3955236888509467,66.63303514303375,15.06070438462594,0.8524623532968505,18.473391829111208,0.0418819441228988,0.3955236888509467,0.4685405207442219,0.2018705457448959,-59.93628692626953,0.7798639301861411,6.383545270048989,527.4794714711784,0.8878444159966118,0,-121.65322445778106,38.10882505632461,202.6285149817141,25.131352666692784,38.60332678199046,2.217341819244176,321.83903575948125,39.58782739996165,-120.94955843314636,0.8966612219810486,538100,296.90456144,775500,38.902568835655615,-121.35549318031087,0.1817231774330139,439.4957180213119,112.64465701628178,321.90737774,181.0373438585893,2015-08-12 18:45:22.065999872+00:00,2015-08-12 19:00:00+00:00,2015-08-12,193.9668642955956,163.33020652083334,-15.387180139352605,-12.956807437499998,-0.6105829791666669,181.4491930833333,31.68637697916665,3.4800919062569964,201508121200.0,201508121230.0,379.845184,15.35949,1956.770445,-19.237929,207.921933,1.0,0.0,25.682913,64.037717,414.563398,1.0,1.0,264.040207,3.203041,0.442552,-0.037054,-0.227449,-87.709771,0.900527,0.475746,0.0,101.58,42.296,26.554,20.041604,31.048151,0.332679,25.24,22.623667,20.748,20.721,21.473667,-0.013467,713.450704,2154.205607,84.939048,956.18,0.0,-19.237929,8.685813,27.923742,207.921933,64.037717,414.563398,CA,CRO,15.6,421.0,38.1087,-121.6531,-7.0,US-Twt,2015-08-12 12:00:00,2015-08-12 12:00:00-07:00,2015-08-12
86,86,1,1,LC08_044033_20150828,-121.65322445778106,38.10882505632461,2015-08-28 18:45:28.759000064,,,,,,,,,,,,,,,,,,-121.65334881507606,38.10886256208297,,,1,1,,,,,,,0.7432948574928939,1.5060628780799763,23.48391919104048,,820.8855215028182,0.7432948574928939,4.481441879150887,1.5060628780799763,312.00798095347363,,,,,,,,,,,,0.1132416278123855,-33.01194381713867,,,,,1,-121.65322445778106,38.10882505632461,,30.95635721292956,33.60665872041466,1.321816445384686,253.7663766268724,39.57114256134164,-121.83330808005012,0.7475636601448059,172287,291.51776192,239914,39.35215108646749,-121.60821228943496,0.1821635216474533,305.2273105933604,91.2299021827284,325.69112588,,2015-08-28 18:45:28.759000064+00:00,2015-08-28 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Twt,,,2015-08-28
