,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,USTAR,TA_1_1_1,WD,WS,FC,SC,H_inst_af,LE_inst_af,G_inst_af,TS_PI_1,P_RAIN_1_1_1,RH_1_1_1,CO2,VPD_PI,Rn_inst_af,PPFD_IN_1_1_1,SW_IN_1_1_1,TAU,SH,SLE,WS_MAX,MO_LENGTH,ZL,T_SONIC,PA,CO2_MIXING_RATIO,H2O_MIXING_RATIO,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,CO2_SIGMA,H2O_SIGMA,FETCH_MAX,FETCH_70,FETCH_80,FETCH_90,TAU_SSITC_TEST,H_SSITC_TEST,LE_SSITC_TEST,FC_SSITC_TEST,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_OUT_1_1_1,G_1_1_1,G_2_1_1,G_3_1_1,SWC_1_1_1,SWC_2_1_1,SWC_3_1_1,SW_OUT_1_1_1,TS_1_1_1,TS_2_1_1,TS_3_1_1,TS_4_1_1,TS_5_1_1,TS_6_1_1,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
28,28,1,1,LC08_017039_20150527,-82.21889028397389,29.73805374431367,2015-05-27 16:00:16.204000000,,,,,,,,,,,,,,,,,,-82.21877307200812,29.737945284912808,,,1,1,,,,,,,0.744835059056182,2.0462963445577698,30.951654614564752,,922.8936113748877,0.744835059056182,4.019967209291307,2.0462963445577698,358.0038063051828,,,,,,,,,,,,0.3408974409103393,-102.86974334716795,,,,,1,-82.21889028397389,29.73805374431367,,29.06163446533748,50.90330935606109,1.4118263287987909,281.59649064310094,30.64985755666321,-81.76825546124236,0.9055304527282716,206737,301.76156786,303306,29.673575297875026,-81.68166594493846,0.3384861052036285,529.7900683971799,124.169961530995,317.11873172,,2015-05-27 16:00:16.204000+00:00,2015-05-27 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2015-05-27
29,29,0,0,LC08_017039_20150612,-82.21889028397389,29.73805374431367,2015-06-12 16:00:27.951000064,0.015435,0.0218974999999999,0.05102,0.038865,0.237195,0.124555,0.0584999999999999,313.32472952,21824.0,0.1013770574999999,0.7184307759182786,0.3796069184045139,0.3833402056542019,313.32472952,0.7191028192503888,0.9571910281925038,0.9723730393035264,-82.21877307200812,29.737945284912808,-0.718430757522583,0.718430757522583,1,1,-0.6459587460749787,-313.32472952,313.32472952,314.14493396676,-314.14493396676,314.14493396676,0.735358756862105,2.522984490630356,37.672695672924114,523.0706739576655,909.0747077360934,0.735358756862105,4.12847243608098,2.522984490630356,363.0548876816002,641.3575960907352,88.4016090799797,0.0258711186057515,0.1021249377048994,174.2962053721359,22.036672658318903,3.4024006212004565,71.54632596156253,0.0258711186057515,0.1021249377048994,0.1839312006624385,0.2929489612579345,-88.62603759765625,0.5669948419943129,3.625234224087667,378.6597816386196,0.6847919012245984,0,-82.21889028397389,29.73805374431367,147.3113759932047,29.52352342656004,61.11181628780208,0.6050789430188186,260.7661763762437,30.87904651472583,-81.73712488886152,0.8934507369995117,328815,302.53062236,528178,29.91201373712669,-82.02822514912351,0.2297877073287964,440.4871464682535,122.13893720723496,319.29259244,102.81164259512624,2015-06-12 16:00:27.951000064+00:00,2015-06-12 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2015-06-12
30,30,1,1,LC08_017039_20150628,-82.21889028397389,29.73805374431367,2015-06-28 16:00:33.993999872,,,,,,,,,,,,,,,,,,-82.21877307200812,29.737945284912808,,,1,1,,,,,,,0.7359023031303321,2.4690280603629606,36.911939639493305,,903.945430853952,0.7359023031303321,4.519790789191927,2.4690280603629606,351.6611657192629,,,,,,,,,,,,0.2694802284240722,-80.88310241699219,,,,,1,-82.21889028397389,29.73805374431367,,31.10606208271893,54.62704305400796,2.744934544109888,245.5999365574704,29.714281719338096,-82.31524639427312,0.9015824794769288,162245,300.1448444,291338,29.717306975273665,-81.59604574696004,0.4930306673049927,516.1464565109213,111.39722147444014,315.1670423,,2015-06-28 16:00:33.993999872+00:00,2015-06-28 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2015-06-28
31,31,0,0,LC08_017039_20150730,-82.21889028397389,29.73805374431367,2015-07-30 16:00:48.993999872,0.0297624999999999,0.0380399999999999,0.0887775,0.0689225,0.310675,0.202875,0.1143799999999999,306.8099834,21824.0,0.1473590925,0.6368653639710483,0.4200271385979665,0.4122666901622616,306.8099834,0.827979341515098,0.9582797934151508,0.9727323318269998,-82.21877307200812,29.737945284912808,-0.6368653774261475,0.6368653774261475,1,1,-0.5555040962317171,-306.8099834,306.8099834,307.9486564412115,-307.9486564412115,307.9486564412115,0.7225573733688182,3.079863645804573,45.52438591801879,481.4523802486409,871.6517434272096,0.7225573733688182,4.203433233293517,3.079863645804573,350.67497344001055,597.7982943950491,85.33262985591041,0.0304380684819682,0.2082568945565977,156.73666281854116,19.44910200063667,2.6416174305498146,35.08486044313544,0.0304380684819682,0.2082568945565977,0.3021720849389509,0.3142768442630768,-94.13951110839844,0.5294373373882202,3.729812164564444,355.72900172059747,0.6941518746246254,0,-82.21889028397389,29.73805374431367,150.42704573161072,29.83649062435506,73.27019307480248,1.2114939939716214,234.66823631240896,29.61064461027823,-83.3348809636366,0.8905077576637268,134636,299.54327288,229155,30.22067989556437,-81.5127074577974,0.2815553545951843,543.5084884244178,119.92349140253756,319.4395673,105.77747298704764,2015-07-30 16:00:48.993999872+00:00,2015-07-30 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2015-07-30
32,32,0,0,LC08_017039_20150815,-82.21889028397389,29.73805374431367,2015-08-15 16:00:54.860000000,,,,,,,,,,,,,,,,,,-82.21877307200812,29.737945284912808,,,1,1,,,,,,,0.7255046929176503,2.779132718843121,41.28424501189562,,862.901004453171,0.7255046929176503,4.189342739185549,2.779132718843121,361.1616722734065,,,,,,,,,,,,0.310222715139389,-93.63874053955078,,,,,0,-82.21889028397389,29.73805374431367,,29.77803419189823,66.33815593191147,0.6157074986349678,250.69526397662943,30.92839162576924,-83.18894369003517,0.9111135601997375,197167,301.84360034,315952,30.592895435051705,-81.83101385462166,0.4131980836391449,454.9323323192608,108.99065373376436,317.15632994,,2015-08-15 16:00:54.860000+00:00,2015-08-15 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2015-08-15
33,33,0,0,LC08_017039_20151018,-82.21889028397389,29.73805374431367,2015-10-18 16:01:13.968000000,,,,,,,,,,,,,,,,,,-82.21877307200812,29.737945284912808,,,1,1,,,,,,,0.7287746463369054,1.5013995022975033,23.268908400766616,,726.903718762809,0.7287746463369054,2.812484054415958,1.5013995022975033,313.5121810735928,,,,,,,,,,,,0.4172525107860565,-121.6065673828125,,,,,0,-82.21889028397389,29.73805374431367,,23.01791945906814,53.38339607437472,3.1102059051629496,179.41883805628382,30.961302508809982,-82.05437135869354,0.8692386746406555,146248,291.4459835,250774,31.167299999528165,-83.00843332994911,0.3404356241226196,445.49815728535617,65.31480510090151,299.97736142,,2015-10-18 16:01:13.968000+00:00,2015-10-18 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2015-10-18
34,34,0,0,LC08_017039_20151103,-82.21889028397389,29.73805374431367,2015-11-03 16:01:18.944000000,0.00922,0.0132624999999999,0.0385349999999999,0.02737,0.2585075,0.1110249999999999,0.0411199999999999,305.0497031,21824.0,0.09951924,0.8085193833022886,0.4366823570975819,0.4411708567811141,305.0497031,0.9487429096377852,0.959487429096378,0.9731308516018048,-82.21877307200812,29.737945284912808,-0.8085193634033203,0.8085193634033203,1,1,-0.740542178307818,-305.0497031,305.0497031,306.70968272475403,-306.70968272475403,306.70968272475403,0.6894232758398643,2.7716999933140003,41.17944766405234,471.0909644844672,634.3400462699034,0.6894232758398643,3.765508417220894,2.7716999933140003,368.74879985579,453.9298804350973,40.1662425768236,0.0358067167345476,0.159768353337533,77.39711330266616,24.78863804372094,1.6608432858826347,45.7328621670316,0.0358067167345476,0.159768353337533,0.2352395316021296,0.386360228061676,-116.83958435058594,0.500015151696318,2.163718380483396,336.3665245556075,0.8129436561818489,0,-82.21889028397389,29.73805374431367,74.6034049645292,27.934363278987284,73.60758989777092,0.9122461318783964,142.7341012776124,31.14679211701404,-82.43783009181523,0.8935249447822571,133001,302.41099166000004,247549,29.54919910546451,-82.4895817026595,0.3559664487838745,344.27035233628203,71.08271688510193,313.95022718,61.36305327050911,2015-11-03 16:01:18.944000+00:00,2015-11-03 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2015-11-03
35,35,0,0,LC08_017039_20151205,-82.21889028397389,29.73805374431367,2015-12-05 16:01:20.091000064,,,,,,,,,,,,,,,,,,-82.21877307200812,29.737945284912808,,,1,1,,,,,,,0.6902314895198822,1.699606619162829,26.06351989150009,,543.602588187395,0.6902314895198822,2.4195866203585736,1.699606619162829,308.63368616953284,,,,,,,,,,,,0.3594631850719452,-103.98268127441406,,,,,0,-82.21889028397389,29.73805374431367,,20.553352031655272,70.24367736464643,3.845299373763426,123.85415416880664,30.90074131061084,-82.9733442310369,0.8601564764976501,202576,289.27212278,338779,30.19882766869931,-83.2196639307387,0.232464388012886,308.0223943472092,38.02540054516811,296.90114342,,2015-12-05 16:01:20.091000064+00:00,2015-12-05 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2015-12-05
36,36,0,0,LC08_017039_20160106,-82.21889028397389,29.73805374431367,2016-01-06 16:01:16.020000000,,,,,,,,,,,,,,,,,,-82.21877307200812,29.737945284912808,,,1,1,,,,,,,0.6977451373355358,1.2474207439254943,19.687947395058128,,530.5114239964239,0.6977451373355358,1.7467078441964443,1.2474207439254943,261.6350999462885,,,,,,,,,,,,0.1304460912942886,-36.231842041015625,,,,,0,-82.21889028397389,29.73805374431367,,15.372783159950076,71.41553454804331,3.9537161846981936,106.10431306958826,30.12169348543479,-83.12173861450533,0.8449080586433411,139722,277.75339538000003,259189,29.56442541873165,-82.85022334379121,0.2230816632509231,235.24566998989349,27.915593356989003,293.58908204,,2016-01-06 16:01:16.020000+00:00,2016-01-06 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2016-01-06
37,37,0,0,LC08_017039_20160207,-82.21889028397389,29.73805374431367,2016-02-07 16:01:12.656000000,0.0078725,0.01186,0.0327875,0.0266275,0.2195125,0.0934525,0.0400474999999999,284.72273816,21824.0,0.085326765,0.7836393922158121,0.3737132627181859,0.3877657008068191,284.72273816,0.7350769177787602,0.9573507691777876,0.97242575382867,-82.21877307200812,29.737945284912808,-0.7836393713951111,0.7836393713951111,1,1,-0.7400911613158939,-284.72273816,284.72273816,287.0571593988192,-287.0571593988192,287.0571593988192,0.7372573178462176,0.6842281111229187,11.747240582820266,356.73256442808685,638.6931715916816,0.7372573178462176,1.077250380656848,0.6842281111229187,275.565835587438,491.2761496628401,19.08740943753456,0.026522634951204,0.5211317781613521,292.5520877078814,10.816638248097949,2.531620132150607,14.020760943840816,0.026522634951204,0.5211317781613521,0.6378552692596907,0.5474371314048767,-154.6141357421875,0.2620132355557121,1.3366013248739863,179.63665251742412,0.380434002792422,0,-82.21889028397389,29.73805374431367,100.36517405268071,8.061225226168194,63.51616331810567,3.0790705708270343,193.2713894092876,29.75940182996889,-81.82404858568098,0.8428266048431396,281423,282.43266476,521896,30.4391833245652,-83.15263260235633,0.186490848660469,447.2879713848548,38.10296550396754,289.52163824,37.90601357342625,2016-02-07 16:01:12.656000+00:00,2016-02-07 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2016-02-07
38,38,1,1,LC08_017039_20160223,-82.21889028397389,29.73805374431367,2016-02-23 16:01:05.710000128,0.0140875,0.0146924999999999,0.0401574999999999,0.0279474999999999,0.2633475,0.1197975,0.0498099999999999,298.26835142,21824.0,0.1033248825,0.8081154843028546,0.4455502232956143,0.4462305461300779,298.26835142,0.97131826314079,0.9597131826314078,0.9732053502683646,-82.21877307200812,29.737945284912808,-0.8081154823303223,0.8081154823303223,1,1,-0.7353750350076605,-298.26835142,298.26835142,300.4252587860928,-300.4252587860928,300.4252587860928,0.7088220000385268,2.0032329809384,30.344484838304425,430.67852244076784,673.7142502593575,0.7088220000385268,2.730928347661864,2.0032329809384,332.3900679098482,492.42341202079615,35.68405874661243,0.0368395113886494,0.362846717041453,121.89885772209615,15.067259653433334,1.5516481409595144,20.13705440527456,0.0368395113886494,0.362846717041453,0.454069481780838,0.2957324385643005,-87.2938461303711,0.4947156872034308,2.601678058820533,334.84049555208753,0.7331106749434847,1,-82.21889028397389,29.73805374431367,100.08178979952604,22.53224470017578,73.3535532945603,2.064955909264358,174.47433014585266,30.66996785044904,-81.70672165354088,0.9168222546577454,50852,295.17846134,98981,29.848584827323148,-82.87313970040965,0.220012754201889,313.2152744391439,59.91615520248436,304.92323636000003,73.78358974815032,2016-02-23 16:01:05.710000128+00:00,2016-02-23 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2016-02-23
39,39,0,0,LC08_017039_20160411,-82.21889028397389,29.73805374431367,2016-04-11 16:00:48.584999936,0.0154624999999999,0.0212374999999999,0.0574275,0.039305,0.3252775,0.16212,0.0724974999999999,303.64489688000003,21824.0,0.1316963025,0.7843835071623022,0.5099999019136645,0.4961455384535311,303.64489688000003,1.2230932500989131,0.9622309325009892,0.9740362077253264,-82.21877307200812,29.737945284912808,-0.7843835353851318,0.7843835353851318,1,1,-0.6998863354280712,-303.64489688000003,303.64489688000003,305.0215550376993,-305.0215550376993,305.0215550376993,0.752723856687656,1.3969483052278064,21.79620388758721,463.7952746041358,884.992994640461,0.752723856687656,3.155328458151495,1.3969483052278064,340.70342396108106,632.4827882481252,60.54180446204551,0.0487689190429266,0.4039392699244939,151.4726631845577,13.621805307854205,1.7733923258003017,18.088521284907,0.0487689190429266,0.4039392699244939,0.505087850290069,0.2635338306427002,-78.610107421875,0.6240070777358064,3.630973797848696,420.468320601522,0.7351603268892297,0,-82.21889028397389,29.73805374431367,138.66714551662375,24.93390925291085,44.27267473910432,2.2238240653329635,246.4802076302331,29.939889587580325,-81.6458612793702,0.8654933571815491,188021,298.29227756,288771,30.521985965440813,-83.31106030947478,0.2295737713575363,442.946809602376,104.75678364308668,313.6118432,102.97441690698902,2016-04-11 16:00:48.584999936+00:00,2016-04-11 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2016-04-11
40,40,1,1,LC08_017039_20160427,-82.21889028397389,29.73805374431367,2016-04-27 16:00:45.122999808,0.015875,0.0203025,0.05201,0.036885,0.2777025,0.1499925,0.0650724999999999,308.71040252,21824.0,0.115441905,0.7655024436762428,0.4470366021746899,0.4434468365890712,308.71040252,0.9588405424224884,0.9595884054242249,0.9731641737899942,-82.21877307200812,29.737945284912808,-0.7655024528503418,0.7655024528503418,1,1,-0.6845130227091785,-308.71040252,308.71040252,309.8271321148475,-309.8271321148475,309.8271321148475,0.7474719327379422,1.7747076543703575,27.122403241786365,494.16627916909846,908.038955222054,0.7474719327379422,4.017678695967185,1.7747076543703575,355.62639458442646,650.301894153948,73.65276168845617,0.0362676623765543,0.2094295859895808,113.55809723119214,20.57793541881675,2.045232508681736,34.88840436423587,0.0362676623765543,0.2094295859895808,0.2969359160545192,0.2410130947828292,-72.62716674804688,0.6904920781133336,4.661943337192153,463.0910352342996,0.8030724563034216,1,-82.21889028397389,29.73805374431367,162.22160411676555,29.05177639809764,44.172463471301256,1.1940292939893844,272.6325126447626,29.96171135674832,-83.18981924324986,0.890620768070221,455946,301.3411514,728231,30.400380745290867,-83.2391961149028,0.1823955327272415,427.6109752809563,117.48633439678404,318.30136664,132.21271304276945,2016-04-27 16:00:45.122999808+00:00,2016-04-27 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2016-04-27
41,41,0,0,LC08_017039_20160513,-82.21889028397389,29.73805374431367,2016-05-13 16:00:44.122999808,,,,,,,,,,,,,,,,,,-82.21877307200812,29.737945284912808,,,1,1,,,,,,,0.7496655802851003,1.794222368945131,27.397549999640173,,925.6972242716184,0.7496655802851003,4.433864780813436,1.794222368945131,368.0774956342359,,,,,,,,,,,,0.254829078912735,-77.47161865234375,,,,,0,-82.21889028397389,29.73805374431367,,30.76907245138173,40.466330338020896,1.5852434872490009,259.99829190165616,29.49431319700029,-81.78506629930455,0.8887984156608582,310517,304.01404304,530973,30.19882766869931,-83.2196639307387,0.2999550104141235,443.0320745620193,125.84043013844229,323.73601844,,2016-05-13 16:00:44.122999808+00:00,2016-05-13 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2016-05-13
42,42,1,1,LC08_017039_20160529,-82.21889028397389,29.73805374431367,2016-05-29 16:00:51.040999936,,,,,,,,,,,,,,,,,,-82.21877307200812,29.737945284912808,,,1,1,,,,,,,0.749134101061672,1.8643803144022109,28.38673849923288,,928.8834199574958,0.749134101061672,4.332492079867616,1.8643803144022109,363.7417372893741,,,,,,,,,,,,0.2019348889589309,-61.2060661315918,,,,,1,-82.21889028397389,29.73805374431367,,30.364125596311386,43.0325152368006,1.7352731700375954,282.7251951490361,31.230759408276324,-82.94679058061931,0.8954057693481445,191008,303.09801368,354996,30.19888037462219,-83.21654954763258,0.3002927601337433,409.1282846015076,121.4583025747649,323.9684438,,2016-05-29 16:00:51.040999936+00:00,2016-05-29 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2016-05-29
43,43,0,0,LC08_017039_20160614,-82.21889028397389,29.73805374431367,2016-06-14 16:00:53.724000000,,,,,,,,,,,,,,,,,,-82.21877307200812,29.737945284912808,,,1,1,,,,,,,0.7324522944838843,2.681072224147904,39.90164589236721,,905.2358411091336,0.7324522944838843,4.917891097266626,2.681072224147904,387.19372705419454,,,,,,,,,,,,0.2626936733722687,-80.73890686035156,,,,,0,-82.21889028397389,29.73805374431367,,32.59822840938824,54.51670586276401,1.311144470781654,287.2242475659888,30.914231893908727,-82.29024845351753,0.8997095227241516,282390,307.35003056,521908,30.35684083447132,-82.08903296635488,0.2502194344997406,430.20894279728367,131.5821508627991,326.67209762,,2016-06-14 16:00:53.724000+00:00,2016-06-14 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2016-06-14
44,44,0,0,LC08_017039_20160716,-82.21889028397389,29.73805374431367,2016-07-16 16:01:09.618000128,0.006415,0.0130149999999999,0.0425774999999999,0.0288549999999999,0.1997675,0.1032425,0.0462074999999999,303.25182458,21824.0,0.08283873,0.7475751511771589,0.3350476560141458,0.3518540121942432,303.25182458,0.6116976022865779,0.9561169760228656,0.9720186020875456,-82.21877307200812,29.737945284912808,-0.7475751638412476,0.7475751638412476,1,1,-0.6486207679135118,-303.25182458,303.25182458,304.2769654394791,-304.2769654394791,304.2769654394791,0.7290541317351842,2.7788731874173265,41.28058576132883,458.4666805315178,887.5265079849299,0.7290541317351842,4.727527748789465,2.7788731874173265,370.6160293998498,709.8905359859916,67.66553145908073,0.0216753317351011,0.1300070279792478,4.247609712805543,43.737983458665376,0.1602282825209897,56.20206996044333,0.0216753317351011,0.1300070279792478,0.1579764805412664,0.4303752183914184,-130.7930450439453,0.946121476531354,5.925873514502484,637.9773948141053,0.9933861034950912,0,-82.21889028397389,29.73805374431367,167.60286773770406,31.89833650943775,58.78068485433824,0.785501548742406,259.1719742144032,30.3800497066298,-81.53383292813702,0.9068489074707032,290387,303.9046664,572339,30.198933006661203,-83.21343515629167,0.258356362581253,499.7564696193964,120.2920812335841,317.35457510000003,168.05777287129044,2016-07-16 16:01:09.618000128+00:00,2016-07-16 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2016-07-16
45,45,0,0,LC08_017039_20160801,-82.21889028397389,29.73805374431367,2016-08-01 16:01:13.157000192,,,,,,,,,,,,,,,,,,-82.21877307200812,29.737945284912808,,,1,1,,,,,,,0.7270954040200102,2.80050671330826,41.58560659507094,,875.9643815934347,0.7270954040200102,4.858814348683328,2.80050671330826,382.99118295097657,,,,,,,,,,,,0.2853583991527557,-87.42010498046875,,,,,0,-82.21889028397389,29.73805374431367,,32.38358191422114,57.637656274460426,0.6005262671194758,220.4901236332675,30.6498760230766,-81.76512464624794,0.8945270776748657,179552,306.35196872,325578,30.40334059161037,-82.61729650280616,0.3257481753826141,470.3690754779599,126.77211400189556,323.34294614,,2016-08-01 16:01:13.157000192+00:00,2016-08-01 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2016-08-01
46,46,1,1,LC08_017039_20160817,-82.21889028397389,29.73805374431367,2016-08-17 16:01:17.108999936,0.0077625,0.0131249999999999,0.0470049999999999,0.0289099999999999,0.28499,0.1237024999999999,0.0464825,308.73432866,21824.0,0.1098383399999999,0.8158012105766168,0.4707309675462542,0.4719498709915223,308.73432866,1.0938434625987423,0.9609384346259874,0.9736096834265758,-82.21877307200812,29.737945284912808,-0.815801203250885,0.815801203250885,1,1,-0.716833084835615,-308.73432866,308.73432866,310.0316859810551,-310.0316859810551,310.0316859810551,0.7209841038215764,3.0158176100731504,44.62137198884402,495.0149454634816,855.4368583990614,0.7209841038215764,4.301568285388286,3.0158176100731504,369.3865507802002,621.4198823128303,59.83024405808386,0.0425684578919836,0.1891514338556068,157.1796005920935,19.98854426135033,2.7443080870645247,38.62864760209387,0.0425684578919836,0.1891514338556068,0.2858013210096429,0.4148114323616028,-125.86038208007812,0.6031163935241542,4.165142721104733,404.41003766265294,0.720116629857059,1,-82.21889028397389,29.73805374431367,161.59822956924523,30.238956628436767,70.10972301235768,1.0583649453912036,257.4195905659017,29.697700221401025,-82.97450126141939,0.9358563423156738,192950,303.41588954,331946,30.012451751027577,-81.69765867778156,0.3721294701099396,524.8759084118419,114.65545862177564,316.5684305,118.12344757053022,2016-08-17 16:01:17.108999936+00:00,2016-08-17 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2016-08-17
47,47,0,0,LC08_017039_20160918,-82.21889028397389,29.73805374431367,2016-09-18 16:01:26.134000128,,,,,,,,,,,,,,,,,,-82.21877307200812,29.737945284912808,,,1,1,,,,,,,0.7176007560350224,2.6932282862569927,40.07303969189063,,800.3687254298771,0.7176007560350224,4.134043172433715,2.6932282862569927,369.5282485329555,,,,,,,,,,,,0.3233880996704101,-98.0989761352539,,,,,0,-82.21889028397389,29.73805374431367,137.02247466839012,29.546950964906088,65.14756072737109,0.4193171882070163,213.68318450618708,30.879082109400382,-81.73084835736141,0.8969593644142151,330077,303.34752914,505609,29.54930291478839,-82.48029504541667,0.4958044290542602,451.0474342505959,97.71912623140152,315.91558868,,2016-09-18 16:01:26.134000128+00:00,2016-09-18 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2016-09-18
48,48,0,0,LC08_017039_20161004,-82.21889028397389,29.73805374431367,2016-10-04 16:01:28.038000128,0.0095224999999999,0.014995,0.05212,0.034135,0.3342974999999999,0.1344825,0.049425,303.84314204,21824.0,0.1270973674999999,0.8147014717756985,0.5259936774740738,0.518455665811678,303.84314204,1.3574514234226258,0.9635745142342262,0.9744795896972946,-82.21877307200812,29.737945284912808,-0.814701497554779,0.814701497554779,1,1,-0.7302399606643074,-303.84314204,303.84314204,305.3092893075529,-305.3092893075529,305.3092893075529,0.7121721053892729,2.581052927273207,38.49142873789928,465.65698023053966,752.5924822930386,0.7121721053892729,2.8529112136970443,2.581052927273207,356.347118265927,534.6499801446204,46.3181060749897,0.055283590076298,0.4884544898975765,162.16551596825136,11.850783082562286,1.6544100384114273,14.958740748541649,0.055283590076298,0.4884544898975765,0.5914448171363806,0.3406362533569336,-102.34500122070312,0.4841913678832431,1.140569539087031,326.1663581013793,0.6679194527754123,0,-82.21889028397389,29.73805374431367,47.93012445368955,23.254126218400405,90.47084658230423,2.6485792896376728,95.5721700502718,29.855050169091538,-82.71613650808317,0.95368629693985,68513,300.4524662,148296,30.487487766529256,-83.09463610883151,0.2737187445163727,455.81716469644925,90.0918479903021,313.02052574,32.3465521285082,2016-10-04 16:01:28.038000128+00:00,2016-10-04 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-SP1,,,2016-10-04
