,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,CO2,CO2_SIGMA,H2O,H2O_SIGMA,FC,FC_SSITC_TEST,LE_inst_af,LE_SSITC_TEST,H_inst_af,H_SSITC_TEST,G_inst_af,SG,FETCH_MAX,FETCH_90,WD,WS,WS_MAX,USTAR,ZL,TAU,TAU_SSITC_TEST,MO_LENGTH,U_SIGMA,V_SIGMA,W_SIGMA,PA,TA_1_1_1,RH_1_1_1,TA_1_1_2,RH_1_1_2,VPD_PI,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_1_2,TS_2_1_1,SWC_1_1_1,SWC_1_1_2,SWC_2_1_1,ALB,Rn_inst_af,NETRAD_1_1_2,PPFD_IN,SW_IN_1_1_1,SW_IN_PI_F_1_1_1,SW_OUT,LW_IN,LW_OUT,P,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
20,20,0,0,LC08_027040_20211211,-98.38155853890916,29.66340374420334,2021-12-11 17:03:45.362999808,0.0271224999999999,0.0349875,0.06389,0.06323,0.2081549999999999,0.163055,0.107505,286.68126362,21824.0,0.1086838625,0.5340199347790039,0.2734168283647909,0.2818145284131788,286.68126362,0.4048361302928256,0.9540483613029282,0.9713359592299664,-98.3814361187346,29.66332584650221,-0.534019947052002,0.534019947052002,1,1,-0.5302982962377547,-286.68126362,286.68126362,286.45032720188794,-286.45032720188794,286.45032720188794,0.7421042485975122,0.4309672250034663,8.005881493435886,365.3849786290005,591.0041805649595,0.7421042485975122,1.4559660162588466,0.4309672250034663,279.90566434746466,428.430125228618,24.145257874586264,0.0146223755678675,0.7266182196167654,109.15671713072796,9.109943633920436,0.7988764991796131,10.055712731360767,0.0146223755678675,0.7266182196167654,0.7922791099128571,0.2880387902259826,-81.70993041992188,0.4302163234683356,1.1093380818802383,295.1281502233037,0.7300004874158706,0,-98.38155853890916,29.66340374420334,43.43634574230822,12.567988181640663,29.60008820197954,4.579500040133045,108.11542476216994,28.395777031960765,-98.30901959208948,0.6684436202049255,65173,283.67682404,118877,27.854174439162623,-97.62299334840672,0.0172950457781553,94.56684157215388,10.869906008178438,285.52255484,31.46082800212356,2021-12-11 17:03:45.362999808+00:00,2021-12-11 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA4,,,2021-12-11
21,21,1,1,LC08_027040_20211227,-98.38155853890916,29.66340374420334,2021-12-27 17:03:40.558000128,,,,,,,,,,,,,,,,,,-98.3814361187346,29.66332584650221,,,1,1,,,,,,,0.6860824640356737,1.9444863293309,28.74681943398845,,534.4943556679717,0.6860824640356737,2.2947175918569034,1.9444863293309,347.1577525353782,,,,,,,,,,,,0.273549735546112,-81.46219635009766,,,,,1,-98.38155853890916,29.66340374420334,,19.69655347986573,84.73750043278336,2.7145123071149,85.69430790702046,29.241069494085387,-97.50543659113346,0.8150922656059265,212438,297.79666466000003,368965,28.34542184886952,-98.0816199349294,0.2975604832172394,308.51074479171274,49.611845622685465,304.46522168,,2021-12-27 17:03:40.558000128+00:00,2021-12-27 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA4,,,2021-12-27
22,22,0,0,LC08_027039_20220112,-98.38155853890916,29.66340374420334,2022-01-12 17:03:14.102999808,,,,,,,,,,,,,,,,,,-98.3814361187346,29.66332584650221,,,1,1,,,,,,,0.720049771916719,0.7952142123512728,12.997443303269298,,556.2867056506484,0.720049771916719,1.4008258079156928,0.7952142123512728,281.9763049663701,,,,,,,,,,,,0.4203140437602997,-119.19456481933594,,,,,0,-98.38155853890916,29.66340374420334,,11.981196688038168,56.76753011386066,0.7094238771906638,158.52451941759276,30.59334130620848,-97.77920937486434,0.8212454915046692,266072,283.5845375,432190,30.21713367458113,-97.94097816751564,0.2780205905437469,339.2212965835319,39.95559175501981,293.38741886,,2022-01-12 17:03:14.102999808+00:00,2022-01-12 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA4,,,2022-01-12
23,23,1,1,LC08_027039_20220128,-98.38155853890916,29.66340374420334,2022-01-28 17:03:08.553999872,0.0232449999999999,0.0303124999999999,0.0445575,0.04871,0.18192,0.154475,0.09227,283.96735574,21824.0,0.09332547,0.5775918137276157,0.2670960200266876,0.2734831583701737,283.96735574,0.3826325714553481,0.9538263257145534,0.9712626874858026,-98.3814361187346,29.66332584650221,-0.5775918364524841,0.5775918364524841,1,1,-0.6065172036957314,-283.96735574,283.96735574,284.46540880366825,-284.46540880366825,284.46540880366825,0.7457467073656701,0.4495046115386319,8.259913822863773,351.66247898505685,614.6823967779632,0.7457467073656701,1.1559109785003092,0.4495046115386319,280.6357340769806,473.3321453117293,21.428137574586486,0.0139535035744258,0.5857356487634916,18.75035300907615,11.85175974707311,0.1776290402020066,12.474337352120578,0.0139535035744258,0.5857356487634916,0.6136688515472143,0.3566468060016632,-101.27605438232422,0.6302239174913907,3.0268689389753463,433.1536547280666,0.9585081063941736,1,-98.38155853890916,29.66340374420334,90.4344052998643,9.10091798869837,38.88747662227621,3.709739494546304,185.45621286179423,30.89537912498862,-97.71921123941644,0.7510151267051697,447709,283.96735574,803833,30.56969689527869,-97.4635699411635,0.2528581023216247,428.1401114161712,40.93085023467342,292.50215168,85.84200310934082,2022-01-28 17:03:08.553999872+00:00,2022-01-28 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA4,,,2022-01-28
24,24,2,2,LC08_027040_20220128,-98.38155853890916,29.66340374420334,2022-01-28 17:03:32.440000000,0.0256375,0.0320999999999999,0.045135,0.049425,0.1822774999999999,0.15486,0.0930949999999999,283.95026564,21824.0,0.0942300275,0.5733753412241991,0.2682636991626129,0.2723494179670016,283.95026564,0.3796454748445033,0.953796454748445,0.9712528300669868,-98.3814361187346,29.66332584650221,-0.5733753442764282,0.5733753442764282,1,1,-0.6030561204859011,-283.95026564,283.95026564,284.1646588351435,-284.1646588351435,284.1646588351435,0.749185198838221,0.4494608757227831,8.259314476717623,351.56681939828417,634.0688600718966,0.749185198838221,1.156614322975604,0.4494608757227831,253.133939725206,464.19196883855193,20.5587465428408,0.0138648797755664,0.5849967712511585,135.44230533747412,10.73290174112659,1.1565022027705396,12.490093007200564,0.0138648797755664,0.5849967712511585,0.6638489421969581,0.1578348577022552,-43.694583892822266,0.4482787134034252,2.1905242078508587,308.190916958237,0.6946975597621208,2,-98.38155853890916,29.66340374420334,90.32599621148728,9.109930006636793,38.86004753654286,3.707526543365218,185.45621286179423,28.98164421211828,-97.21145553828478,0.6477867364883423,224492,276.83736602,378176,29.29641761624293,-98.50134570612936,0.2592408359050751,374.26746370844256,41.420661446274046,293.80783532,62.12326653465035,2022-01-28 17:03:32.440000+00:00,2022-01-28 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA4,,,2022-01-28
25,25,0,0,LC08_027039_20220213,-98.38155853890916,29.66340374420334,2022-02-13 17:03:05.480000000,0.0305874999999999,0.036555,0.0527524999999999,0.0601225,0.1937175,0.184505,0.1113275,289.77457172,21824.0,0.10558277,0.5262960920264732,0.2608686313257152,0.2658289557465774,289.77457172,0.3626217107210588,0.9536262171072104,0.9711966516453796,-98.3814361187346,29.66332584650221,-0.526296079158783,0.526296079158783,1,1,-0.5719357325435145,-289.77457172,289.77457172,290.31170919410283,-290.31170919410283,290.31170919410283,0.7608667109208557,0.3938941304035311,7.497839835974824,381.2433978694156,684.8867158653427,0.7608667109208557,1.316673480580116,0.3938941304035311,287.9835531315603,505.9597477606044,36.789173528615,0.0133659978773326,0.1170833894922439,98.32338879720687,25.943525721531,2.069162886790025,62.40564194055061,0.0133659978773326,0.1170833894922439,0.1843134065407897,0.5112270712852478,-146.34603881835938,0.542597059905688,3.164941709660797,370.84718543478255,0.7904314673652376,0,-98.38155853890916,29.66340374420334,114.02702768594904,11.045314926978252,29.91585508580188,0.7448772827486853,220.74282561721887,29.968039148189728,-97.31373811832972,0.6939473748207092,464042,286.26426518,807614,30.672514704289465,-97.32918057475402,0.2387331277132034,459.1167195388061,54.29538715271463,296.22437546000003,89.7577468859802,2022-02-13 17:03:05.480000+00:00,2022-02-13 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA4,,,2022-02-13
26,26,1,1,LC08_027040_20220213,-98.38155853890916,29.66340374420334,2022-02-13 17:03:29.371000064,0.0310824999999999,0.03694,0.0525875,0.0602874999999999,0.1937725,0.18478,0.11141,289.78140776,21824.0,0.10574612,0.5254073840825002,0.2610294908472972,0.2655325836140361,289.78140776,0.3618541667303504,0.9536185416673034,0.97119411875021,-98.3814361187346,29.66332584650221,-0.5254073739051819,0.5254073739051819,1,1,-0.573084104562429,-289.78140776,289.78140776,290.0563436252079,-290.0563436252079,290.0563436252079,0.7635339100737633,0.3940621071433414,7.500141752829327,381.2763058277483,702.3435964758772,0.7635339100737633,1.317585689411127,0.3940621071433414,291.1690244946028,524.4613609311938,37.59751218969776,0.0133437538491936,0.1172871450042501,39.1179615541314,32.64829698187425,1.0389820451553788,62.29722858011616,0.0133437538491936,0.1172871450042501,0.1699740233237184,0.3557568788528442,-102.15055847167967,0.6549492473689077,3.68018446334132,447.74588718736464,0.9196531809555214,1,-98.38155853890916,29.66340374420334,113.98776184432784,11.055738242374648,29.90789216293484,0.7463028448133263,220.74282561721887,28.845483753859742,-97.27436282757492,0.7473449110984802,487710,287.13586028,706032,28.73836508160128,-99.16181186605064,0.2362706661224365,435.8994643020372,61.78610278438523,299.99445152,104.37003138035983,2022-02-13 17:03:29.371000064+00:00,2022-02-13 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA4,,,2022-02-13
27,27,0,0,LC08_027039_20220301,-98.38155853890916,29.66340374420334,2022-03-01 17:03:01.412000000,0.0376549999999999,0.0432374999999999,0.0584999999999999,0.0660075,0.20315,0.207,0.1293675,295.07592074,21824.0,0.1149888975,0.509525092185802,0.2689250547340948,0.267453349931581,295.07592074,0.3668381119061888,0.9536683811190618,0.9712105657692904,-98.3814361187346,29.66332584650221,-0.5095251202583313,0.5095251202583313,1,1,-0.5528377603669024,-295.07592074,295.07592074,295.6828694765585,-295.6828694765585,295.6828694765585,0.7628129663738135,0.5812233126441825,10.064958369331144,409.9354972788582,753.1028521284434,0.7628129663738135,1.815059002923216,0.5812233126441825,314.73847801160105,556.725022980431,54.49020436788982,0.0134885760084115,0.2623708682748066,79.19841078628603,19.814055785317688,1.302869308228907,27.84861036548471,0.0134885760084115,0.2623708682748066,0.3333606760281067,0.4450018107891083,-130.2765350341797,0.6221632214226955,4.057361564890103,423.0364078262552,0.8423080044408765,0,-98.38155853890916,29.66340374420334,136.469296388198,15.972187108066356,32.022282014419474,1.667602133635922,245.8843884540572,30.12405125187386,-97.1600813713054,0.69124436378479,447644,292.75508516,857944,30.785157152220663,-97.53476672006568,0.2509768009185791,501.6057139884164,77.95579339000402,305.19325994,115.06677398028332,2022-03-01 17:03:01.412000+00:00,2022-03-01 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA4,,,2022-03-01
28,28,1,1,LC08_027040_20220301,-98.38155853890916,29.66340374420334,2022-03-01 17:03:25.306999808,0.0335024999999999,0.0404325,0.0572349999999999,0.0653199999999999,0.20271,0.2066974999999999,0.128955,295.07933876,21824.0,0.1136482175,0.5125918740439503,0.265973871101694,0.2683293621342916,295.07933876,0.3691186885574309,0.9536911868855744,0.9712180916722396,-98.3814361187346,29.66332584650221,-0.5125918984413147,0.5125918984413147,1,1,-0.5596376156494645,-295.07933876,295.07933876,295.4577495316442,-295.4577495316442,295.4577495316442,0.7648294513397993,0.581079641569617,10.062989532047958,409.96429514538414,768.0247774535079,0.7648294513397993,1.815988836613459,0.581079641569617,319.91520743220667,575.8761492334644,55.5868188705083,0.0135551465469636,0.2623722040035471,26.96982152528214,22.409697851388792,0.5029020616158704,27.8484685890744,0.0135551465469636,0.2623722040035471,0.3110875857894599,0.348894715309143,-102.58074188232422,0.7253716671613298,4.576320925342076,493.31950883767394,0.9481638005021784,1,-98.38155853890916,29.66340374420334,136.76959559516013,15.980203925326174,31.997974318677063,1.6667557956764996,245.8843884540572,29.69785388725704,-98.75986849235883,0.5510122179985046,464868,294.01633454,813374,28.46239815120412,-98.81664910751044,0.1297196447849273,384.425585047006,78.53473102209259,306.06485504,129.78446144270126,2022-03-01 17:03:25.306999808+00:00,2022-03-01 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA4,,,2022-03-01
29,29,0,0,LC08_027039_20220402,-98.38155853890916,29.66340374420334,2022-04-02 17:02:44.144999936,0.0407899999999999,0.05168,0.0781075,0.0919674999999999,0.2354625,0.2529525,0.15343,308.38569062,21824.0,0.138897315,0.4382463427297439,0.2563019431400672,0.2601337877524383,308.38569062,0.3479653966290923,0.9534796539662908,0.971148285808876,-98.3814361187346,29.66332584650221,-0.438246339559555,0.438246339559555,1,1,-0.5018177759351979,-308.38569062,308.38569062,309.1957148828122,-309.1957148828122,309.1957148828122,0.7502326264496859,1.4608390779967988,22.119022271496043,488.9577812006195,857.7356731974565,0.7502326264496859,3.5270367693117053,1.4608390779967988,353.8346479178748,587.0148476680126,98.46126246663492,0.012944968322942,0.226510888245419,144.25924808470498,19.39184228220049,2.4383201041618747,32.25745189751059,0.012944968322942,0.226510888245419,0.3106458923749576,0.2992349565029144,-90.08384704589844,0.5130434336424924,4.296291540473543,344.29433711667275,0.7047217491501111,0,-98.38155853890916,29.66340374420334,170.4671003085204,26.816015332586264,41.41831156134725,1.445846107359836,289.8643225866598,30.67031368628108,-96.86490347937573,0.6780283451080322,449721,301.04720168,741703,31.01946529815357,-97.41334574367718,0.2630703747272491,508.88752533602747,111.75727762337094,314.20316066,121.84282808782967,2022-04-02 17:02:44.144999936+00:00,2022-04-02 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA4,,,2022-04-02
30,30,1,1,LC08_027039_20220418,-98.38155853890916,29.66340374420334,2022-04-18 17:02:49.964000000,0.036775,0.04904,0.0797025,0.0883375,0.263375,0.2477825,0.1500475,305.374415,21824.0,0.1447894375,0.4976721043465898,0.3069540895061728,0.3082686352495707,305.374415,0.4784674827643633,0.9547846748276436,0.9715789426931224,-98.3814361187346,29.66332584650221,-0.4976721107959747,0.4976721107959747,1,1,-0.5353673732611436,-305.374415,305.374415,306.3494232327409,-306.3494232327409,306.3494232327409,0.755497517196476,1.485854560086317,22.461829019087293,470.7811771741706,902.9097483094004,0.755497517196476,3.0641809666289834,1.485854560086317,331.3471667837131,617.7619734568937,93.90374237438786,0.0169662318877689,0.5753437376312128,242.8406328076209,10.337724575575972,2.1656986409499908,12.699649972591638,0.0169662318877689,0.5753437376312128,0.6782245247410192,0.215715691447258,-63.918678283691406,0.417591267557567,3.574728691106906,281.0175982748849,0.5364382605847147,1,-98.38155853890916,29.66340374420334,186.8504757929944,24.44297482608581,48.49108379264426,3.5694878414563904,305.0823117548642,30.67342810913472,-96.88988149900295,0.7970424294471741,452970,296.30982596,770895,30.44013372500352,-98.61591173107844,0.2897948324680328,506.7788054618318,119.06053057614096,313.64260538,101.37930567979184,2022-04-18 17:02:49.964000+00:00,2022-04-18 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA4,,,2022-04-18
31,31,2,2,LC08_027040_20220402,-98.38155853890916,29.66340374420334,2022-04-02 17:03:08.036000000,0.0411749999999999,0.0519275,0.0781899999999999,0.0924349999999999,0.2355725,0.253475,0.1556575,308.34125636,21824.0,0.13925267,0.4363848387613089,0.2554701534293371,0.2593047164427859,308.34125636,0.3458480170820031,0.95345848017082,0.9711412984563704,-98.3814361187346,29.66332584650221,-0.4363848268985748,0.4363848268985748,1,1,-0.5015975459145056,-308.34125636,308.34125636,309.0295941207338,-309.0295941207338,309.0295941207338,0.7513272056755111,1.4589310711223715,22.09287535860972,488.6651809907463,866.9691618941317,0.7513272056755111,3.5288605589721267,1.4589310711223715,357.964619155936,598.8806120373107,100.10639737433452,0.0128847930851349,0.2261129823358155,67.68941329647444,22.04681196800736,1.3058319205960771,32.3142174604879,0.0128847930851349,0.2261129823358155,0.2930895989669653,0.1846168786287307,-55.74624633789063,0.6422682669401928,5.265040355844206,431.0848013665018,0.8642884669926002,2,-98.38155853890916,29.66340374420334,170.36406383359991,26.824815002236324,41.34283706430507,1.4440034433690707,289.8643225866598,29.22567527500726,-97.32573530418271,0.674253523349762,453560,301.956395,739224,29.047667122353285,-98.91115012837136,0.2045264989137649,342.1834993259193,109.9175584964079,324.23846738,149.31654449174167,2022-04-02 17:03:08.036000+00:00,2022-04-02 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA4,,,2022-04-02
32,32,3,3,LC08_027040_20220418,-98.38155853890916,29.66340374420334,2022-04-18 17:03:13.860000000,0.037325,0.04937,0.079675,0.088585,0.2631275,0.2478375,0.1507899999999999,305.33339876,21824.0,0.1449070825,0.4962647048370472,0.3063519644753353,0.3073968622040887,305.33339876,0.4759607458058851,0.9547596074580588,0.9715706704611594,-98.3814361187346,29.66332584650221,-0.4962646961212158,0.4962646961212158,1,1,-0.5351550820078617,-305.33339876,305.33339876,306.229321348766,-306.229321348766,306.229321348766,0.7562068934508155,1.4851795513687245,22.452578845844748,470.5159435279062,909.4564029897024,0.7562068934508155,3.0654791890695634,1.4851795513687245,359.7899915796028,650.666736571494,98.63630080613032,0.0168833114279406,0.5747979223790688,53.311716543979294,11.504537459952,0.5323165038602014,12.711709276186962,0.0168833114279406,0.5747979223790688,0.6274179314957862,0.1426021307706833,-43.13663482666016,0.74100771595118,6.018478520537733,498.7187192213844,0.9034261281806588,3,-98.38155853890916,29.66340374420334,186.8167299306399,24.45005614997924,48.44852826482594,3.56796522214786,305.0823117548642,29.6529103335334,-97.72067851081856,0.7132943868637085,427262,302.49644216,760333,28.615625365749587,-98.20447864601928,0.2355736941099167,458.6283042080258,126.06814146090156,323.1822992,170.6840508424501,2022-04-18 17:03:13.860000+00:00,2022-04-18 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA4,,,2022-04-18
33,33,0,0,LC08_027039_20220520,-98.38155853890916,29.66340374420334,2022-05-20 17:02:56.935000064,0.0434849999999999,0.05542,0.0859174999999999,0.0871549999999999,0.291425,0.2787475,0.161845,312.08398826,21824.0,0.1587930974999999,0.539568915420783,0.3651055798041761,0.3487502560950625,312.08398826,0.6016570778709882,0.9560165707787098,0.9719854683569742,-98.3814361187346,29.66332584650221,-0.5395689010620117,0.5395689010620117,1,1,-0.5446179531857663,-312.08398826,312.08398826,313.4020019612572,-313.4020019612572,313.4020019612572,0.7424014105624415,2.293935754927569,33.53559866309705,514.2027896573481,920.004715388015,0.7424014105624415,4.694181408261785,2.293935754927569,375.1599074485511,618.3706154722199,113.54666191016558,0.0213005249560663,0.7795705027455243,214.6349000472103,8.22995691827002,1.5717602521552363,9.372679002227615,0.0213005249560663,0.7795705027455243,0.8718837230695456,0.1925160437822342,-58.76315307617188,0.4342043971987585,3.2649484569274447,290.18905351484403,0.5748321795494461,0,-98.38155853890916,29.66340374420334,158.16515973773454,31.77322332627965,48.86764177648162,4.7191584815098135,269.27243797926013,29.62565089982035,-98.01601140638506,0.8295077681541443,189076,305.2376942,330216,30.60308009816436,-98.34018507109796,0.290526419878006,515.7545191639912,134.93704011200833,319.80187742,92.59393823846231,2022-05-20 17:02:56.935000064+00:00,2022-05-20 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA4,,,2022-05-20
34,34,1,1,LC08_027040_20220520,-98.38155853890916,29.66340374420334,2022-05-20 17:03:20.831000064,0.0416149999999999,0.05201,0.0815175,0.0814349999999999,0.2912875,0.2774825,0.158875,312.0908243,21824.0,0.15619905,0.563026111919726,0.3774807574348524,0.3606859568763267,312.0908243,0.6407809923589186,0.9564078099235892,0.9721145772747845,-98.3814361187346,29.66332584650221,-0.5630261301994324,0.5630261301994324,1,1,-0.5626802215635519,-312.0908243,312.0908243,313.3966509722968,-313.3966509722968,313.3966509722968,0.7426279044594911,2.2939241059842903,33.5354390285018,514.4582947419945,922.1849328255408,0.7426279044594911,4.695992831437577,2.2939241059842903,395.0865662272919,641.5461051875584,115.35967020869631,0.0227783462003263,0.7848913029308912,67.11059961966643,8.687653638930101,0.5210168195491178,9.309141348050264,0.0227783462003263,0.7848913029308912,0.8354999617849841,0.1247357875108718,-38.57075881958008,0.6869028905764821,4.973416909843645,459.0758353591956,0.8724585144002003,1,-98.38155853890916,29.66340374420334,158.74056758699604,31.780039460884968,48.84854360567784,4.716525740245896,269.27243797926013,29.461197046721857,-98.11505458118802,0.7989750504493713,346213,309.2196875,569464,28.955559179601853,-98.44233715036036,0.2823316752910614,453.5594063158831,141.31113314376455,329.3689154,141.0461035631658,2022-05-20 17:03:20.831000064+00:00,2022-05-20 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA4,,,2022-05-20
35,35,0,0,LC08_027039_20220707,-98.38155853890916,29.66340374420334,2022-07-07 17:03:14.788000000,0.04211,0.0532199999999999,0.0834424999999999,0.091665,0.3005549999999999,0.2785275,0.158215,317.96640068,21824.0,0.1612085325,0.5325837540156034,0.3598090113304785,0.351185806191298,317.96640068,0.6095282204843798,0.9560952822048436,0.9720114431275984,-98.3814361187346,29.66332584650221,-0.5325837731361389,0.5325837731361389,1,1,-0.5654008164115653,-317.96640068,317.96640068,319.6405081080846,-319.6405081080846,319.6405081080846,0.7450477105079178,2.147832206901042,31.533427290533275,554.1268027039821,911.9091400608434,0.7450477105079178,4.915755570769757,2.147832206901042,413.4316618538739,606.0548645269129,129.5881417330792,0.0215940866234743,0.3520563749496279,100.33851703268527,15.83568859528554,1.4517503642131118,20.754244495315383,0.0215940866234743,0.3520563749496279,0.4329118318023645,0.2130287587642669,-66.640869140625,0.5662601230081418,5.489244642287422,376.1282057611484,0.7894112805101363,0,-98.38155853890916,29.66340374420334,192.4500109765729,32.5905083980755,43.69281946548684,2.127997071299513,316.8624040321926,29.955417699229887,-97.94873749755337,0.7767285108566284,390260,312.8256986,699845,30.47774189978073,-97.61501995320027,0.1404507905244827,452.1689951412004,148.60798044993666,330.32937902000003,155.67497805527128,2022-07-07 17:03:14.788000+00:00,2022-07-07 17:00:00+00:00,2022-07-07,102.15985462821254,102.8227851,94.86753626529052,95.4831458,11.387069130434782,197.06640229166663,-12.626597738768112,-11.348057732271188,202207071200.0,202207071230.0,406.0837,-9999.0,23.18227,-9999.0,-9999.0,0.0,248.6886,0.0,,0.0,133.8685,-9999.0,49.77873,138.6978,161.9117,2.147598,-9999.0,0.7356151,-0.0703923,-0.5991244,0.0,-78.38452,1.435504,1.680267,0.7480345,98.07195,33.88987,-9999.0,32.78761,45.59849,27.27299,35.07482,1.107817,38.74152,40.22537,-9999.0,8.374888,8.964194,-9999.0,-9999.0,705.9749,-9999.0,-9999.0,-9999.0,804.846322,-9999.0,-9999.0,-9999.0,0.0,TX,MF,20.3,836.0,29.6633,-98.3816,297.0,US-EA4,2022-07-07 12:00:00,2022-07-07 12:00:00-05:00,2022-07-07
36,36,1,1,LC08_027039_20220723,-98.38155853890916,29.66340374420334,2022-07-23 17:03:20.187000064,,,,,,,,,,,,,,,,,,-98.3814361187346,29.66332584650221,,,1,1,,,,,,,0.743915810391185,2.1439229069538395,31.47985509090653,,902.298701419862,0.743915810391185,4.879045006526684,2.1439229069538395,420.133232519658,,,,,,,,,,,,0.2321055978536605,-72.89260864257812,,,,,1,-98.38155853890916,29.66340374420334,,32.45734088224126,43.941445592035336,2.500547023170903,298.4085909128042,29.79472967546593,-98.19749332284222,0.7375782132148743,333515,314.04934976,559908,30.86317553052229,-97.5169525572,0.2529595792293548,462.159111058143,147.7203022717233,329.42360372,,2022-07-23 17:03:20.187000064+00:00,2022-07-23 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-EA4,,,2022-07-23
