,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,TAU,H_inst_af,LE_inst_af,FC,WS,WS_MAX,WD,USTAR,MO_LENGTH,ZL,T_SONIC,CO2_MIXING_RATIO,CO2,H2O_MIXING_RATIO,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,FETCH_MAX,FETCH_70,FETCH_80,FETCH_90,TA,PA,Rn_inst_af,G_inst_af,G_2_1_1,SWC_1_1_1,TS_1_1_1,TS_2_1_1,PPFD_IN,P_RAIN,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
29,29,0,0,LC08_018031_20170507,-80.63129768234946,41.77260394260608,2017-05-07 16:03:31.824999936,0.0777224999999999,0.1039025,0.156565,0.212995,0.3478549999999999,0.3318224999999999,0.2275424999999999,288.53724848,21824.0,0.2259214775,0.2404564500312026,0.1825831192523921,0.19068671348447,288.53724848,0.1833942961118563,0.9518339429611186,0.9706052011771692,-80.63134058023061,41.77256007203108,-0.2404564470052719,0.2404564470052719,1,1,-0.3792276277705086,-288.53724848,288.53724848,290.59299061370734,-290.59299061370734,290.59299061370734,0.789858296685302,0.4965835970825055,8.906672745231495,374.06906216868873,921.861251252077,0.789858296685302,1.0435105323280192,0.4965835970825055,282.6237075332684,608.534771066201,57.89124470602286,0.0087619160549496,0.5840040454234015,282.1050105433425,10.184226959244974,2.330665223237588,12.511324431908154,0.0087619160549496,0.5840040454234015,0.6854343118068053,0.4932399690151214,-141.00140380859375,0.3930124143255737,2.841328565092916,268.5385158168357,0.4876812365195837,0,-80.63129768234946,41.77260394260608,165.87253604057256,7.594659077613169,47.58778964833758,3.878609067153972,312.9252146958865,42.13379234708636,-79.62955543426986,0.8798347115516663,236719,285.86777486,374152,41.36099318883282,-81.6243333820952,0.1850433349609375,635.3131743283355,75.48165234157196,295.3596164,80.58007810603509,2017-05-07 16:03:31.824999936+00:00,2017-05-07 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Mi1,,,2017-05-07
30,30,1,1,LC08_018031_20170523,-80.63129768234946,41.77260394260608,2017-05-23 16:03:43.206000128,0.0815175,0.10547,0.1539525,0.2001525,0.3527775,0.383,0.258865,302.64683504,21824.0,0.23213579,0.2760295154902067,0.2164687894909278,0.2174289838830692,302.64683504,0.243884068790669,0.9524388406879066,0.9708048174270092,-80.63134058023061,41.77256007203108,-0.2760295271873474,0.2760295271873474,1,1,-0.3923687170682612,-302.64683504,302.64683504,304.7599888348585,-304.7599888348585,304.7599888348585,0.7670185334145593,1.1494862167830622,17.85601076790415,453.0693705615653,915.5446631906728,0.7670185334145593,2.3347529252563666,1.1494862167830622,318.37500152863555,553.1773263190006,95.93503174990292,0.0101828625835362,0.1961446010932556,529.2829301341409,14.996118442305814,6.684602953813425,37.25141574692182,0.0101828625835362,0.1961446010932556,0.3087724925657233,0.6061840057373047,-178.05601501464844,-0.1068865896583383,-0.9838329422514874,-72.0406355650432,-0.1575546191170566,1,-80.63129768234946,41.77260394260608,175.36111305203514,19.97560782266918,49.233741367166,1.2831677370619017,325.0912335847707,41.44039976316746,-79.98970302232756,0.8937064409255981,407758,293.73263888,449962,41.47993518281805,-80.63767506714329,0.2376414686441421,608.7352437788734,99.68851735682004,303.50475806,-27.90150224225218,2017-05-23 16:03:43.206000128+00:00,2017-05-23 16:00:00+00:00,2017-05-23,73.61825003052083,62.60715483333333,57.89197643861576,49.233062875,16.429148125,171.17537460416668,42.90600877083333,23.236000010030075,201705231200.0,201705231230.0,-0.269788,267.329,215.871,0.327825,2.89418,6.87852,138.997,0.485451,-36.7312,-0.083,21.7626,396.362,391.04,13.61,13.4273,1.18461,1.16752,0.525731,0.928519,29.7863,54.4588,65.1733,81.5892,22.546,97.6633,688.73,73.1064,58.9592,41.6772,19.867,19.4017,2254.87,0.0,OH,CVM,10.5,1012.7,41.7727,-80.6313,290.0,US-Mi1,2017-05-23 12:00:00,2017-05-23 12:00:00-04:00,2017-05-23
31,31,0,0,LC08_018031_20170608,-80.63129768234946,41.77260394260608,2017-06-08 16:03:51.444999936,,,,,,,,,,,,,,,,,,-80.63134058023061,41.77256007203108,,,1,1,,,,,,,0.7677267416793316,1.1704372014209163,18.143185972558665,,923.5400352018167,0.7677267416793316,2.146062617551637,1.1704372014209163,305.6672122938427,,,,,,,,,,,,0.2796748876571655,-81.32371520996094,,,,,0,-80.63129768234946,41.77260394260608,,18.621681441694808,54.5388187580577,0.9618252524978542,253.5873606690417,42.26520921254333,-79.52922858330857,0.9314873218536376,99389,290.7794696,1588,42.118426520299074,-80.09658634149085,0.0461227670311927,568.0278270837392,114.03423394725252,313.43068814000003,,2017-06-08 16:03:51.444999936+00:00,2017-06-08 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Mi1,,,2017-06-08
32,32,1,1,LC08_018031_20170624,-80.63129768234946,41.77260394260608,2017-06-24 16:03:56.931000064,0.0327599999999999,0.0444199999999999,0.0850374999999999,0.0825075,0.3686175,0.2582875,0.1378375,302.0418455,21824.0,0.173644555,0.6342144638403989,0.4673434552151648,0.4512182941253778,302.0418455,0.99403600756169,0.9599403600756168,0.9732803188249536,-80.63134058023061,41.77256007203108,-0.634214460849762,0.634214460849762,1,1,-0.6251005720205883,-302.0418455,302.0418455,304.3041677521843,-304.3041677521843,304.3041677521843,0.7544963656916112,1.6393865517912918,24.571076021310542,452.99746459809256,904.8167493849064,0.7544963656916112,2.4814767699565348,1.6393865517912918,322.1210726849127,603.9198014844243,80.50285443545356,0.0378867744455171,0.5095940376909799,181.21061259700303,11.45323443974939,1.7787036578748214,14.33820559390021,0.0378867744455171,0.5095940376909799,0.6117737076880615,0.1759334057569503,-51.75856399536133,0.5075059574919102,4.272062925616963,342.2063344519677,0.6537929969240199,1,-80.63129768234946,41.77260394260608,183.583241825226,20.963773900306204,66.06495662742017,2.8906397737752885,306.78324399459063,41.524023311100144,-79.59072471586035,0.91989928483963,349590,294.19407158,50502,41.597502825370725,-81.50061442691694,0.0504697263240814,369.64144886544665,92.5260532472682,308.71040252,121.15570457049706,2017-06-24 16:03:56.931000064+00:00,2017-06-24 16:00:00+00:00,2017-06-24,157.05854274245027,143.5845669375,42.06400165084311,38.45535145833333,15.430691041666668,212.98010541666667,15.509495979166664,-1.5731300182933836,201706241200.0,201706241230.0,-0.251496,134.566,328.751,-18.5011,3.93833,10.6525,275.743,0.469941,-66.293,-0.046,24.0474,387.817,380.521,19.1724,18.8117,1.48169,1.29185,0.653881,0.671473,24.3751,44.5655,53.3335,66.7672,23.7015,97.7296,611.647,61.4284,69.0393,36.9012,24.198,25.6926,1761.88,0.0,OH,CVM,10.5,1012.7,41.7727,-80.6313,290.0,US-Mi1,2017-06-24 12:00:00,2017-06-24 12:00:00-04:00,2017-06-24
33,33,0,0,LC08_018031_20170912,-80.63129768234946,41.77260394260608,2017-09-12 16:04:18.130000128,,,,,,,,,,,,,,,,,,-80.63134058023061,41.77256007203108,,,1,1,,,,,,,0.7401359355237871,1.3787661289704167,20.998751161432377,,751.7333556099438,0.7401359355237871,2.3440686382845137,1.3787661289704167,314.7299369453434,,,,,,,,,,,,0.3857752382755279,-112.66867065429688,,,,,0,-80.63129768234946,41.77260394260608,,20.03993965483085,58.819358206995794,1.1068123282854814,226.03798269531663,41.55361176412761,-80.41746461290936,0.8685861229896545,110530,292.05780908,169760,41.43920618215171,-81.54823420532904,0.3208014070987701,451.60994315038766,78.57143764740988,304.99159676,,2017-09-12 16:04:18.130000128+00:00,2017-09-12 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Mi1,,,2017-09-12
34,34,1,1,LC08_018031_20170928,-80.63129768234946,41.77260394260608,2017-09-28 16:04:24.872999936,,,,,,,,,,,,,,,,,,-80.63134058023061,41.77256007203108,,,1,1,,,,,,,0.7412463747509483,1.0018559098142814,15.832441740013756,,693.588097179604,0.7412463747509483,1.6819975753104424,1.0018559098142814,306.8700643012349,,,,,,,,,,,,0.2282590866088867,-66.25212860107422,,,,,1,-80.63129768234946,41.77260394260608,,14.786048427858606,59.56345743419821,2.542226345023378,127.60279117111988,41.44816594929134,-79.68825892490645,0.9156699776649476,65212,290.2496765,102012,41.14499708516715,-81.84821531007675,0.3271434903144836,386.8187265550116,70.18594774078635,306.03751088,,2017-09-28 16:04:24.872999936+00:00,2017-09-28 16:00:00+00:00,2017-09-28,51.12479742645522,40.17324095555556,27.396833134471688,21.528096625,-5.0074683125,59.23365416666667,2.5397848986111065,-14.28050808176025,201709281200.0,201709281230.0,-0.179884,148.935,105.903,-17.2811,2.30961,6.80363,351.054,0.391337,-34.7444,-0.0878,16.8802,388.799,383.337,14.2485,14.0484,1.04339,1.42088,0.558415,0.663501,23.8884,43.6755,52.2685,65.4339,17.391,98.4812,281.439,10.7019,7.12941,22.6823,19.3871,19.2384,811.278,0.0,OH,CVM,10.5,1012.7,41.7727,-80.6313,290.0,US-Mi1,2017-09-28 12:00:00,2017-09-28 12:00:00-04:00,2017-09-28
35,35,0,0,LC08_018031_20171014,-80.63129768234946,41.77260394260608,2017-10-14 16:04:29.140999936,0.0258849999999999,0.0322649999999999,0.0618825,0.0567674999999999,0.2885925,0.2045799999999999,0.10382,297.20192918,21824.0,0.133692445,0.671256080611536,0.4177900245817145,0.4113484196082143,297.20192918,0.8243520343941801,0.9582435203439418,0.9727203617135008,-80.63134058023061,41.77256007203108,-0.6712560653686523,0.6712560653686523,1,1,-0.6468649689706827,-297.20192918,297.20192918,298.9345906434186,-298.9345906434186,298.9345906434186,0.7077594870634413,1.630503792448035,24.44932001430705,423.9019816285426,596.6930968814014,0.7077594870634413,2.4594894885047776,1.630503792448035,323.284573345992,402.8031038521149,39.84540008831414,0.0302813919615357,0.2150465667136991,216.99210222780985,17.979858245394176,3.2554426225542272,33.97712501760925,0.0302813919615357,0.2150465667136991,0.3182469063785963,0.5586393475532532,-163.74118041992188,0.2153482654992303,0.9585631097055656,145.96560153599088,0.4021559537719024,0,-80.63129768234946,41.77260394260608,67.31690029420888,20.81900145718741,66.29439971460434,1.2517260273818318,144.02570739087864,42.31505903239822,-79.34132075741547,0.8313137292861938,281515,293.10714122,442684,41.360730795658704,-81.67095815446172,0.1952608078718185,426.7126828607859,54.80378906074116,301.59408488,27.18484979124984,2017-10-14 16:04:29.140999936+00:00,2017-10-14 16:00:00+00:00,2017-10-14,61.5160996528663,38.14407397727273,33.80924797343667,20.963982812500003,-1.6843338541666668,99.29011439583331,41.86639146022726,5.649100623697024,201710141200.0,201710141230.0,-0.0727,153.603,133.632,-9.84988,1.15191,4.55758,182.616,0.25149,-8.96598,-0.340175,23.5681,411.939,404.441,18.5382,18.2008,0.786781,1.12064,0.395077,0.734601,22.1198,40.4421,48.3989,60.5897,23.9679,98.7455,399.279,14.9958,15.5513,39.4805,16.8475,16.7995,1240.86,0.0,OH,CVM,10.5,1012.7,41.7727,-80.6313,290.0,US-Mi1,2017-10-14 12:00:00,2017-10-14 12:00:00-04:00,2017-10-14
36,36,0,0,LC08_018031_20171201,-80.63129768234946,41.77260394260608,2017-12-01 16:04:20.466000128,0.03958,0.0505525,0.0773375,0.1204575,0.26915,0.2511925,0.144355,280.42970504,21824.0,0.1525234,0.3816469138812779,0.2304950934001756,0.2507159056100583,280.42970504,0.3241496629548043,0.953241496629548,0.9710696938877508,-80.63134058023061,41.77256007203108,-0.3816469013690948,0.3816469013690948,1,1,-0.5535913994011328,-280.42970504,280.42970504,282.2455296341153,-282.2455296341153,282.2455296341153,0.6915723461247806,0.5394929906688407,9.49483192236596,334.25819179015747,402.9048048378119,0.6915723461247806,0.9312499202264374,0.5394929906688407,251.92321193312213,247.33786191630708,10.857355540195137,0.0122776270676186,0.177024708179774,146.43767100589235,21.263599738101824,2.4483349771158345,41.27482630514415,0.0122776270676186,0.177024708179774,0.2575685622841102,0.3373610973358154,-92.77033233642578,0.1307323571694209,0.1624413027088727,90.04283537021959,0.3807621894508733,0,-80.63129768234946,41.77260394260608,12.243271403474836,5.940275568417819,57.93213818881839,1.136170555373765,89.20893783201612,41.66046673018014,-79.48362126068503,0.8385688662528992,191914,274.9882172,356213,42.67467002778068,-80.70733642830835,0.2059728801250457,239.6267808050528,14.475008722486743,284.36042804,4.606835344823629,2017-12-01 16:04:20.466000128+00:00,2017-12-01 16:00:00+00:00,2017-12-01,17.386671170735816,12.514073341463414,26.07164733736949,18.7650933125,-9.233540020833331,39.17827270833333,17.132646075203247,4.953494221061352,201712011100.0,201712011130.0,-0.0537,111.895,52.665,0.585443,1.21966,3.79717,205.391,0.209305,-7.09718,-0.429748,6.27353,412.152,407.955,10.2895,10.1847,0.587561,0.620386,0.341541,0.639192,21.4575,39.2312,46.9497,58.7755,7.16996,99.0237,283.125,-8.8199,-8.84981,60.1835,3.30372,3.19466,881.775,0.0,OH,CVM,10.5,1012.7,41.7727,-80.6313,290.0,US-Mi1,2017-12-01 11:00:00,2017-12-01 11:00:00-05:00,2017-12-01
37,37,0,0,LC08_018031_20180118,-80.63129768234946,41.77260394260608,2018-01-18 16:04:13.052999936,,,,,,,,,,,,,,,,,,-80.63134058023061,41.77256007203108,,,1,1,,,,,,,0.7110760089435761,0.2303440822721135,5.257326975837383,,415.8236119002869,0.7110760089435761,0.359017278772172,0.2303440822721135,216.0654276668375,,,,,,,,,,,,0.4835269749164581,-128.18295288085938,,,,,0,-80.63129768234946,41.77260394260608,,-7.083768839174355,64.15960899149009,3.640549889832165,112.05995648826622,41.55801705351744,-81.26826313481595,0.9938398599624634,111,265.09988534,151,41.47826112046177,-81.67396554131774,0.0185127891600132,271.688276076068,-8.283636753905835,269.77231868,,2018-01-18 16:04:13.052999936+00:00,2018-01-18 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Mi1,,,2018-01-18
38,38,0,0,LC08_018031_20180323,-80.63129768234946,41.77260394260608,2018-03-23 16:03:42.444000000,,,,,,,,,,,,,,,,,,-80.63134058023061,41.77256007203108,,,1,1,,,,,,,0.7729587208625128,0.3885224697582579,7.425478572692727,,753.1047938753236,0.7729587208625128,0.6095610440805265,0.3885224697582579,253.14747206763607,,,,,,,,,,,,0.3057495951652527,-84.86237335205078,,,,,0,-80.63129768234946,41.77260394260608,,-0.0278966469810479,63.738074066775816,3.365928287038168,188.6321954840081,41.71090117901027,-81.15278015542287,0.6299583315849304,34255,277.55515022,56792,41.49183536285696,-81.61444686207646,0.0797833278775215,481.997049925374,44.63119433917363,290.05826738,,2018-03-23 16:03:42.444000+00:00,2018-03-23 16:00:00+00:00,2018-03-23,28.295773069136693,21.020787416666668,72.60684963919665,53.93926320833333,-6.2784289583333335,94.62419375,25.942572083333346,-1.4210854715202004e-14,201803231200.0,201803231230.0,-0.549609,305.361,95.2623,1.18632,3.41805,8.36306,307.126,0.663505,-82.655,-0.0369,1.22387,404.318,402.099,5.51734,5.48707,1.39155,1.33922,0.762057,0.709904,28.4182,51.9575,62.1799,77.8418,2.04507,98.8215,512.201,-6.9454,-6.30593,65.6745,0.223617,0.180346,1743.55,0.0,OH,CVM,10.5,1012.7,41.7727,-80.6313,290.0,US-Mi1,2018-03-23 12:00:00,2018-03-23 12:00:00-04:00,2018-03-23
39,39,0,0,LC08_018031_20180408,-80.63129768234946,41.77260394260608,2018-04-08 16:03:34.632000000,,,,,,,,,,,,,,,,,,-80.63134058023061,41.77256007203108,,,1,1,,,,,,,0.7906986138058709,0.2820404072929603,5.96592864656386,,840.0749648822253,0.7906986138058709,0.5680407960177514,0.2820404072929603,251.21551172131427,,,,,,,,,,,,0.3341045081615448,-92.74727630615234,,,,,0,-80.63129768234946,41.77260394260608,,-0.9930683621625028,49.651435120541336,2.8555674544864056,239.66322133839736,41.436616981245535,-81.16075339979976,0.6704341173171997,15389,277.59958448,23462,41.59739034377094,-81.52581214344036,0.1345081627368927,538.3711259355202,53.549210463635895,291.03240308,,2018-04-08 16:03:34.632000+00:00,2018-04-08 16:00:00+00:00,2018-04-08,52.19330475930665,42.5781205,61.5065584799193,50.17566277083333,-4.473342291666667,91.33175833333333,3.051317354166656,-17.894762614225954,201804081200.0,201804081230.0,-0.344995,208.306,122.968,1.22697,3.62438,9.13048,308.029,0.52432,-59.5487,-0.0512,-1.46707,404.424,402.37,5.10579,5.07986,1.3712,1.38667,0.625002,0.621997,27.5856,50.4353,60.3582,75.5613,-0.8509,98.2751,372.914,18.8239,8.16317,62.3322,3.86652,3.32353,1125.92,0.0,OH,CVM,10.5,1012.7,41.7727,-80.6313,290.0,US-Mi1,2018-04-08 12:00:00,2018-04-08 12:00:00-04:00,2018-04-08
40,40,0,0,LC08_018031_20180510,-80.63129768234946,41.77260394260608,2018-05-10 16:03:15.880000000,,,,,,,,,,,,,,,,,,-80.63134058023061,41.77256007203108,,,1,1,,,,,,,0.7500042364775427,1.661104845589922,24.8687687347642,,879.1971187606098,0.7500042364775427,1.807359109469704,1.661104845589922,314.1036454195728,,,,,,,,,,,,0.3248012363910675,-94.90959167480467,,,,,0,-80.63129768234946,41.77260394260608,,15.905661687931648,91.90784702865751,2.7992360144485766,217.1799093460993,41.49420196081816,-80.37343073607555,0.8249196410179138,87455,292.20820196,135283,41.072907595438,-80.62027821481742,0.1270954459905624,514.4925559537937,98.81520513557618,308.8095251,,2018-05-10 16:03:15.880000+00:00,2018-05-10 16:00:00+00:00,2018-05-10,71.88356056311812,56.1152215,65.8176124064545,51.37989645833333,19.915382875,129.9019351458333,2.4914343125000045,-27.714620698739296,201805101200.0,201805101230.0,-0.319935,287.01,126.472,0.166564,5.3599,14.7208,273.307,0.527401,-43.8925,-0.0695,20.9476,399.31,392.193,18.1474,17.8239,1.83046,1.63476,0.825543,0.774489,22.1836,40.5587,48.5384,60.7643,20.5773,97.6345,551.471,57.7955,41.3678,38.2668,18.9637,18.3068,1729.55,0.0,OH,CVM,10.5,1012.7,41.7727,-80.6313,290.0,US-Mi1,2018-05-10 12:00:00,2018-05-10 12:00:00-04:00,2018-05-10
41,41,0,0,LC08_018031_20180611,-80.63129768234946,41.77260394260608,2018-06-11 16:03:02.580000000,,,,,,,,,,,,,,,,,,-80.63134058023061,41.77256007203108,,,1,1,,,,,,,0.7538749398647004,1.6658446640254891,24.933737439232623,,906.215340798994,0.7538749398647004,2.350849032911781,1.6658446640254891,319.9655412736192,,,,,,,,,,,,-inf,inf,,,,,0,-80.63129768234946,41.77260394260608,,20.08662282905157,70.86140542007327,2.428790998186904,279.4222126550386,41.84601928255938,-80.32556140684333,0.9246134161949158,141799,293.68136858,5094,42.23357034946202,-79.46524950092521,0.0290150586515665,763.608481748803,74.18715455229369,293.04903488,,2018-06-11 16:03:02.580000+00:00,2018-06-11 16:00:00+00:00,2018-06-11,96.69026233105744,83.50258642553192,47.74421518573008,41.23233672916667,15.847463145833332,167.53444833333333,26.95206203280141,7.252507670712475,201806111200.0,201806111230.0,-0.118977,169.66,267.227,-13.4531,2.35203,5.93229,114.441,0.321682,-16.9305,-0.180149,23.1108,399.497,392.185,18.6431,18.3019,1.05685,1.10543,0.406536,0.749594,26.3253,48.131,57.6005,72.109,22.5858,98.2817,575.333,46.2337,40.2864,42.3361,21.2353,20.373,1578.55,0.0,OH,CVM,10.5,1012.7,41.7727,-80.6313,290.0,US-Mi1,2018-06-11 12:00:00,2018-06-11 12:00:00-04:00,2018-06-11
42,42,0,0,LC08_018031_20180713,-80.63129768234946,41.77260394260608,2018-07-13 16:03:21.122999808,0.03012,0.0391674999999999,0.0733225,0.0600125,0.34483,0.2301274999999999,0.1210899999999999,301.3069712,21824.0,0.15654401,0.7035266801286919,0.5045844741739663,0.4721553751067175,301.3069712,1.0948796242534853,0.9609487962425348,0.9736131027600364,-80.63134058023061,41.77256007203108,-0.7035266757011414,0.7035266757011414,1,1,-0.6493025869748477,-301.3069712,301.3069712,303.65214162904994,-303.65214162904994,303.65214162904994,0.7489875079446909,1.7941632628466684,26.69260082987599,449.0761858831774,884.5732306000211,0.7489875079446909,3.377241380504115,1.7941632628466684,345.9843275202357,629.4956271094151,72.34976753698493,0.0426176500155238,0.1274316231179597,38.73472430299214,31.25123886779152,1.0377968225619585,57.337918980090514,0.0426176500155238,0.1274316231179597,0.1881783151954504,0.2398076355457306,-71.78030395507812,0.7683376037572922,6.737076652874461,518.411135269438,0.9304765105268514,0,-80.63129768234946,41.77260394260608,203.552792874714,26.07935935739201,53.12511190949747,0.7129247566027348,328.7174362732817,41.98087489035072,-80.48709922335422,0.8939223289489746,289774,299.32451960000003,594480,41.46269960406922,-81.49203233360903,0.2958589494228363,502.5736658519394,121.93545270067104,317.33406698,191.06349387551973,2018-07-13 16:03:21.122999808+00:00,2018-07-13 16:00:00+00:00,2018-07-13,122.1415723731008,97.33797266666666,59.53945726600279,47.44862827083333,16.70146664583333,202.130785,40.64271741666665,3.74828871506304,201807131200.0,201807131230.0,-0.0571,157.989,276.615,-17.2244,1.72385,5.4218,206.153,0.22472,-6.22019,-0.490339,29.4862,391.868,384.9,18.1013,17.7795,0.81842,1.00291,0.411098,0.72627,19.5825,35.803,42.8471,53.6394,29.0935,98.7609,624.284,67.407,38.1445,27.0163,26.6174,24.1943,1867.74,0.0,OH,CVM,10.5,1012.7,41.7727,-80.6313,290.0,US-Mi1,2018-07-13 12:00:00,2018-07-13 12:00:00-04:00,2018-07-13
43,43,1,1,LC08_018031_20180729,-80.63129768234946,41.77260394260608,2018-07-29 16:03:27.956999936,,,,,,,,,,,,,,,,,,-80.63134058023061,41.77256007203108,,,1,1,,,,,,,0.7466330996478578,1.7793390636722644,26.489405490595512,,863.0430014283363,0.7466330996478578,2.860927544856985,1.7793390636722644,316.31298931137286,,,,,,,,,,,,1.175853252410889,-344.0762634277344,,,,,1,-80.63129768234946,41.77260394260608,,23.30061640270032,62.1944818865104,0.962700131789203,268.50905373095003,41.660179510251005,-79.46200904853289,0.915557324886322,27625,292.61836436,4409,42.10625104466921,-81.56918344151623,0.0601380318403244,664.7116066771806,76.84945706746119,297.88553318000004,,2018-07-29 16:03:27.956999936+00:00,2018-07-29 16:00:00+00:00,2018-07-29,100.8690812405978,78.87388561538462,26.92827768546177,21.056381875,-1.0898788958333334,116.827719375,17.987330780448715,-9.879760655226224,201807291200.0,201807291230.0,-0.102987,59.583,185.357,-16.883,2.13423,7.46507,207.433,0.300014,-39.1809,-0.0778,25.4267,382.322,375.486,18.2067,17.8811,1.08654,0.963705,0.412286,0.460184,24.6187,45.0108,53.8665,67.4344,24.8552,98.54,359.04,35.0686,23.7084,35.9508,23.5036,22.3343,1021.63,0.0,OH,CVM,10.5,1012.7,41.7727,-80.6313,290.0,US-Mi1,2018-07-29 12:00:00,2018-07-29 12:00:00-04:00,2018-07-29
44,44,0,0,LC08_018031_20180814,-80.63129768234946,41.77260394260608,2018-08-14 16:03:37.309999872,,,,,,,,,,,,,,,,,,-80.63134058023061,41.77256007203108,,,1,1,,,,,,,0.7357091925055621,2.0717074598489265,30.49689990949008,,823.5946924101347,0.7357091925055621,3.104230083819861,2.0717074598489265,350.4243714829449,,,,,,,,,,,,0.4547106027603149,-136.35626220703125,,,,,0,-80.63129768234946,41.77260394260608,,24.660232970154446,66.73820573569147,1.547492152355242,245.83787286452645,41.08034313149407,-80.77666494686964,0.903045415878296,36790,299.87482082,14469,41.10099167429729,-81.38607594035444,0.1499380469322204,463.6620223738481,105.14054174350645,311.01072998,,2018-08-14 16:03:37.309999872+00:00,2018-08-14 16:00:00+00:00,2018-08-14,122.28413826728207,93.92469095833331,43.89740448504016,33.71696614583333,7.379158749999999,159.30013520833333,24.27931935416668,-14.260566293988887,201808141200.0,201808141230.0,-0.108245,164.679,316.415,-27.4806,1.96411,5.73937,315.909,0.309643,-15.5348,-0.196333,27.8738,387.586,380.391,18.9158,18.5646,0.838736,1.08518,0.459168,0.75445,23.1645,42.352,50.6846,63.4511,27.3447,98.067,646.665,29.9979,25.4326,26.7956,23.9018,23.3818,1784.49,0.0,OH,CVM,10.5,1012.7,41.7727,-80.6313,290.0,US-Mi1,2018-08-14 12:00:00,2018-08-14 12:00:00-04:00,2018-08-14
45,45,0,0,LC08_018031_20180915,-80.63129768234946,41.77260394260608,2018-09-15 16:03:49.138000128,0.0284149999999999,0.0304224999999999,0.0616349999999999,0.033035,0.4824124999999999,0.20117,0.078465,302.74937564,21824.0,0.182532445,0.8718201174707415,0.7734798784470762,0.6638120139150473,302.74937564,3.4228810743660505,0.98,0.98,-80.63134058023061,41.77256007203108,-0.8718200922012329,0.8718200922012329,1,1,-0.7734205193480348,-302.74937564,302.74937564,304.7449874183919,-304.7449874183919,304.7449874183919,0.7161941477726387,2.2926478476957115,33.52533041970632,466.8121587108436,717.9544691518548,0.7161941477726387,3.149328707773809,2.2926478476957115,349.6341690306096,462.7338114380434,32.67050941600943,0.1251332034075113,0.2861635243765034,122.16959054380274,16.883666705115925,1.7708980735343118,25.53317756956919,0.1251332034075113,0.2861635243765034,0.393112773320055,0.3159473836421966,-94.51248931884766,0.4568147984032479,2.2863486924742915,307.89371147823124,0.7159264927525868,0,-80.63129768234946,41.77260394260608,89.68575008371329,24.901976484778565,72.79798523528316,1.396980467650114,186.45988186809927,41.078071063106,-81.44701138639114,0.9106886982917786,105412,299.13994652,157415,42.097396346217984,-80.13751751013186,0.0843705758452415,374.9913335069162,85.69934737643638,313.7143838,64.84084891857091,2018-09-15 16:03:49.138000128+00:00,2018-09-15 16:00:00+00:00,2018-09-15,82.36279109044636,70.81473602272727,29.90119548604364,25.7087604375,8.853044666666667,138.33088666666666,32.9543455397727,17.213855423509976,201809151200.0,201809151230.0,-0.0936,73.2504,185.539,-18.9867,1.7264,5.71614,127.243,0.287542,-28.1447,-0.108368,28.809,403.96,394.052,25.1439,24.5272,0.858215,0.829952,0.354247,0.641947,26.8675,49.1223,58.7869,73.5942,28.0124,98.7906,474.704,33.1253,28.5504,35.6153,23.2926,22.9494,1235.45,0.0,OH,CVM,10.5,1012.7,41.7727,-80.6313,290.0,US-Mi1,2018-09-15 12:00:00,2018-09-15 12:00:00-04:00,2018-09-15
