,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,CO2,H2O,CH4,FC,FCH4,FC_SSITC_TEST,FCH4_SSITC_TEST,H_inst_af,LE_inst_af,H_SSITC_TEST,LE_SSITC_TEST,WD,WS,USTAR,ZL,TAU,MO_LENGTH,V_SIGMA,W_SIGMA,TAU_SSITC_TEST,T_SONIC,T_SONIC_SIGMA,PA,RH,TA,VPD_PI,TS_1_1_1,TS_2_1_1,TS_3_1_1,TS_1_2_1,TS_2_2_1,TS_3_2_1,TS_1_3_1,TS_2_3_1,TS_3_3_1,TS_1_4_1,TS_2_4_1,TS_3_4_1,TS_1_5_1,TS_2_5_1,TS_3_5_1,TS_1_6_1,TS_2_6_1,TS_3_6_1,G_inst_af,G_2_1_1,SWC_1_1_1,SWC_2_1_1,Rn_inst_af,NETRAD_1_1_2,PPFD_IN_1_1_1,PPFD_IN_1_1_2,PPFD_OUT,PPFD_DIF,SW_IN,SW_OUT,LW_IN,LW_OUT,NDVI,P,WTD,DO,PCO2,H_PI_F,LE_PI_F,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
52,52,2,2,LC08_044034_20220409,-122.021084566628,38.23683498431164,2022-04-09 18:45:53.316000000,0.0160124999999999,0.0195875,0.0273424999999999,0.030615,0.0383699999999999,0.0204949999999999,0.0147199999999999,297.46853474,21952.0,0.0273685349999999,0.1124157425527286,0.0180323046820047,0.0204442999376081,297.46853474,-0.1390020014057708,0.9486099799859422,0.9695412933953608,-122.0211983612518,38.23687324081939,-0.1124157458543777,0.1124157458543777,1,1,-0.1678143427810538,-297.46853474,297.46853474,297.67953578465205,-297.67953578465205,297.67953578465205,0.78547437196902,0.3890723609158102,7.618468124640399,421.1481382826041,873.0026655318347,0.78547437196902,2.7322144765732417,0.3890723609158102,311.1791537399582,723.1493740438335,70.98779000286999,0.0033657547920044,0.4557890854293785,148.39727459982146,13.067262358556086,1.6204169649156768,16.03080090203503,0.0033657547920044,0.4557890854293785,0.5311858628827725,0.3238848447799682,-94.79347229003906,0.742320036086232,5.813320070397702,503.7643094411421,0.7724532106287016,2,-122.021084566628,38.23683498431164,212.80264583478123,22.5400014704523,14.24018371368074,3.315671902895477,306.68076779541224,37.14908639829864,-121.95735960648314,0.8376358151435852,381225,292.6764707,173984,37.30527490198504,-121.85771567208369,0.0006282770191319,506.9022935617195,93.88257645490889,307.41155492,164.86575719647882,2022-04-09 18:45:53.316000+00:00,2022-04-09 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Hsm,,,2022-04-09
53,53,3,3,LC08_044034_20220425,-122.021084566628,38.23683498431164,2022-04-25 18:45:51.584000000,0.0141699999999999,0.020825,0.0345749999999999,0.0408725,0.0237124999999999,0.0126574999999999,0.0095774999999999,295.29467402,21952.0,0.0249707274999999,-0.2656963691259582,-0.0385527876631079,-0.0455910093254337,295.29467402,-0.2423645423326895,0.9475763545766732,0.969200197010302,-122.0211983612518,38.23687324081939,,,1,1,0.1863607119879905,-295.29467402,,295.4413264199269,-295.4413264199269,,0.7634040261985782,1.0368400695671602,16.80618180327237,408.5260265916461,892.0114801213372,0.7634040261985782,2.3133127929512094,1.0368400695671602,305.90380758251024,751.0784927728687,66.3895460687198,0.0023222436446785,0.2968405481831419,77.63502985280145,18.85354042080987,1.214525398941845,24.61477761903001,0.0023222436446785,0.2968405481831419,0.3564668510943431,0.2560189068317413,-74.42404174804688,0.8925913736468256,6.971031691981943,607.0539168513474,0.8866127016851825,3,-122.021084566628,38.23683498431164,222.8057768810242,19.826690926799323,44.82057388548876,2.232292623125468,311.40191882155284,37.95761074570805,-122.75571415588117,0.8589907884597778,391685,290.69743712,466485,37.55278563692848,-122.01866813457646,0.0858892500400543,535.2377558936703,103.09895443672998,312.35742986,197.6984587846079,2022-04-25 18:45:51.584000+00:00,2022-04-25 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Hsm,,,2022-04-25
54,54,0,0,LC08_044033_20220511,-122.021084566628,38.23683498431164,2022-05-11 18:45:35.140999936,,,,,,,,,,,,,,,,,,-122.0211983612518,38.23687324081939,,,1,1,,,,,,,0.7860365922541022,0.5596361042823628,10.03768541052553,,939.326296979888,0.7860365922541022,2.0714981271389097,0.5596361042823628,278.56567184196285,,,,,,,,,,,,0.2195774763822555,-62.51494598388672,,,,,0,-122.021084566628,38.23683498431164,,18.05776853157973,27.0160082189075,1.6137201953482418,335.7019579879568,39.13713819613815,-120.83844607314916,0.8559516668319702,445141,284.70564806,633839,39.24893064090507,-121.68117690373616,0.2150362879037857,577.855908996019,107.81254698554548,313.69045766,,2022-05-11 18:45:35.140999936+00:00,2022-05-11 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Hsm,,,2022-05-11
55,55,1,1,LC08_044033_20220527,-122.021084566628,38.23683498431164,2022-05-27 18:45:36.032000000,,,,,,,,,,,,,,,,,,-122.0211983612518,38.23687324081939,,,1,1,,,,,,,0.763102926194685,1.2226326376581358,19.44139948461003,,925.7998536442592,0.763102926194685,2.206882589941249,1.2226326376581358,317.411642194521,,,,,,,,,,,,0.1981469839811325,-58.13315582275391,,,,,1,-122.021084566628,38.23683498431164,,19.069089645505528,55.4008918839078,3.084948243767217,280.3782292854154,39.66449496829092,-120.91407133524716,0.8225586414337158,445707,293.38400084,622789,38.99504573479774,-121.91176431273988,0.1475396752357483,519.5130485121311,121.0753043525139,320.67347252,,2022-05-27 18:45:36.032000+00:00,2022-05-27 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Hsm,,,2022-05-27
56,56,2,2,LC08_044034_20220511,-122.021084566628,38.23683498431164,2022-05-11 18:45:59.032000000,,,,,,,,,,,,,,,,,,-122.0211983612518,38.23687324081939,,,1,1,,,,,,,0.7867930006522623,0.5594760575311719,10.035415362627962,,946.8623966130592,0.7867930006522623,2.0727370138078967,0.5594760575311719,298.3816125375765,,,,,,,,,,,,0.259739339351654,-75.2374496459961,,,,,2,-122.021084566628,38.23683498431164,,18.06728205632912,26.99213908007264,1.6152729014773768,335.7019579879568,37.15139572665626,-121.9134107283904,0.8313150405883789,391986,289.66519508,363989,37.37340204749234,-121.94342040173564,0.0247676912695169,587.1414605202516,111.18155595759924,311.85498092,,2022-05-11 18:45:59.032000+00:00,2022-05-11 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Hsm,,,2022-05-11
57,57,0,0,LC08_044033_20220612,-122.021084566628,38.23683498431164,2022-06-12 18:45:49.729000192,,,,,,,,,,,,,,,,,,-122.0211983612518,38.23687324081939,,,1,1,,,,,,,0.7525694660021127,1.627859764647113,25.18900123731373,,915.6837601538408,0.7525694660021127,2.839501720597584,1.627859764647113,350.08125363495265,,,,,,,,,,,,0.1537190079689026,-46.16476440429688,,,,,0,-122.021084566628,38.23683498431164,,23.17610323926172,57.32906421005879,4.071847682624549,220.5766158433708,39.41166456200244,-121.91751246576943,0.8351578116416931,149501,300.31916342,231168,38.53955198711076,-121.7778775918484,0.1723708212375641,494.4612886091262,129.03818635445194,323.88641132,,2022-06-12 18:45:49.729000192+00:00,2022-06-12 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Hsm,,,2022-06-12
58,58,1,1,LC08_044033_20220628,-122.021084566628,38.23683498431164,2022-06-28 18:45:55.315000064,0.0227225,0.0286349999999999,0.03925,0.0421924999999999,0.08171,0.0664474999999999,0.0442825,303.4774139,21824.0,0.051451055,0.3189402957970986,0.0882006334241732,0.0950088355151646,303.4774139,-0.0092571636596586,0.9499074283634034,0.9699694513599232,-122.0211983612518,38.23687324081939,-0.3189402818679809,0.3189402818679809,1,1,-0.3510251322751322,-303.4774139,303.4774139,303.8286032044068,-303.8286032044068,303.8286032044068,0.7715672322239975,0.9774398767886572,15.963669963896058,456.8460149956717,933.5360296363432,0.7715672322239975,3.968078050473212,0.9774398767886572,353.34272498308763,764.3014802549725,97.03462381821336,0.0051176990542742,0.3910832674515111,25.56439884467229,16.68040037764887,0.3668143997596971,18.683141647692526,0.0051176990542742,0.3910832674515111,0.4302680572796347,0.1674887239933014,-50.52105331420898,0.9512309396372972,8.816615338285525,641.7024575920868,0.9616878935345484,1,-122.021084566628,38.23683498431164,257.69395895565793,28.83690557048366,24.63257688875583,2.7365089285048847,360.45737903875136,39.47968915169658,-120.99459197599847,0.8779575824737549,547922,301.63851914,832225,38.71113991865416,-122.13173461979308,0.1997247189283371,426.39297579685297,137.40493730809823,331.35478502,250.03921099377743,2022-06-28 18:45:55.315000064+00:00,2022-06-28 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Hsm,,,2022-06-28
59,59,2,2,LC08_044034_20220612,-122.021084566628,38.23683498431164,2022-06-12 18:46:13.624000000,,,,,,,,,,,,,,,,,,-122.0211983612518,38.23687324081939,,,1,1,,,,,,,0.7530568223066585,1.6279889086329833,25.19083297105045,,920.3681803547044,0.7530568223066585,2.8401326681648893,1.6279889086329833,338.33514762291287,,,,,,,,,,,,0.1073713302612304,-31.97335624694824,,,,,2,-122.021084566628,38.23683498431164,,23.179781603376227,57.32087542533304,4.071479188070926,220.5766158433708,37.09142653019856,-121.89097618984998,0.8914586901664734,94924,297.78299258,173739,37.37487759751038,-121.22986145395622,0.1946893334388733,370.1988927427306,127.46217154641,332.78009936,,2022-06-12 18:46:13.624000+00:00,2022-06-12 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Hsm,,,2022-06-12
60,60,3,3,LC08_044034_20220628,-122.021084566628,38.23683498431164,2022-06-28 18:46:19.200999936,0.015765,0.0235199999999999,0.036445,0.0398,0.08094,0.0673825,0.0448875,303.52184816,21824.0,0.04903661,0.3407321517309922,0.0899557436982874,0.0994136031188581,303.52184816,-0.0010916477299315,0.9499890835227006,0.9699963975624912,-122.0211983612518,38.23687324081939,-0.3407321572303772,0.3407321572303772,1,1,-0.3790518379690761,-303.52184816,303.52184816,303.82189766404144,-303.82189766404144,303.82189766404144,0.7720248201129982,0.9775941667173376,15.965858359009427,457.15292792682624,938.114221702832,0.7720248201129982,3.970048464868524,0.9775941667173376,315.54039526709266,734.7192834650865,92.5720953259124,0.0052459677218045,0.3923704458621718,240.66930135427032,13.615581750306587,2.7918095782539183,18.62185126044284,0.0052459677218045,0.3923704458621718,0.4859647695004044,0.2638399004936218,-77.3685302734375,0.5951289314883844,5.751787375611466,401.4778867849038,0.6252116246873458,3,-122.021084566628,38.23683498431164,258.59201080918706,28.8454858945658,24.624237597303804,2.7390877309962613,360.45737903875136,37.95763157198056,-122.7659590549558,0.852333664894104,380879,293.240444,371213,37.471731848789695,-122.13066858290355,0.0656045600771904,550.1879472059039,116.15470528153344,315.10209992,163.12068997234115,2022-06-28 18:46:19.200999936+00:00,2022-06-28 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Hsm,,,2022-06-28
61,61,0,0,LC08_044033_20220714,-122.021084566628,38.23683498431164,2022-07-14 18:45:53.842999808,0.01824,0.024895,0.0350975,0.037325,0.0769524999999999,0.0579224999999999,0.0350699999999999,305.08046528,21824.0,0.04632379,0.346765548773818,0.0889154901767202,0.0967661195469473,305.08046528,-0.0060067983021589,0.9499399320169784,0.9699801775656028,-122.0211983612518,38.23687324081939,-0.3467655479907989,0.3467655479907989,1,1,-0.3735385988398035,-305.08046528,305.08046528,305.5128835764025,-305.5128835764025,305.5128835764025,0.7550405585932345,1.466081900485963,22.89439983066461,466.5914790144719,902.4149071017604,0.7550405585932345,3.2497479828680635,1.466081900485963,352.494457559238,728.8687104880211,96.33677439958284,0.0051684915226827,0.302437190057131,61.28580524738404,18.919655391287627,1.0015946409635177,24.159277767587906,0.0051684915226827,0.302437190057131,0.3615939369833048,0.2177860289812088,-65.53484344482422,0.8481784657104926,8.050919482187084,571.2461308410542,0.9031103383864316,0,-122.021084566628,38.23683498431164,250.1666754715218,25.42959532971617,45.1137106081707,2.1142531745754507,346.6548582255596,39.227087253404974,-121.52762292791128,0.9339312314987184,517408,300.9138989,825360,38.99504573479774,-121.91176431273988,0.1377291977405548,500.8825685238255,131.85363866447116,328.39819772,228.3240765148257,2022-07-14 18:45:53.842999808+00:00,2022-07-14 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Hsm,,,2022-07-14
62,62,1,1,LC08_044033_20220730,-122.021084566628,38.23683498431164,2022-07-30 18:46:05.503000064,0.0167275,0.0255275,0.0403775,0.0403775,0.0862474999999999,0.0522849999999999,0.0308624999999999,303.52184816,21824.0,0.0493307225,0.3622507403751231,0.1008525303827316,0.1098025134649909,303.52184816,0.0184109860311627,0.9501841098603117,0.9700607562539028,-122.0211983612518,38.23687324081939,-0.3622507452964782,0.3622507452964782,1,1,-0.3622507403751231,-303.52184816,303.52184816,304.03635549684395,-304.03635549684395,304.03635549684395,0.7523356484880762,1.474931724173794,23.01992267637647,457.24677833290775,882.1860994235944,0.7523356484880762,2.5768733229133955,1.474931724173794,361.2765079789037,724.6996405740404,91.65434560260007,0.0055613751379708,0.3453713877651553,21.385300090068228,18.65598124340785,0.3435078050318196,21.15596236596,0.0055613751379708,0.3453713877651553,0.3835052622200826,0.254088431596756,-76.90861511230469,0.9068805051088088,7.033449615175252,611.6599948813721,0.9662183729032644,1,-122.021084566628,38.23683498431164,204.5699590162269,21.57919993618649,57.23726157039983,2.397648694396756,281.0419134412248,39.58538044195479,-121.77228491476475,0.8926762342453003,340907,302.68443326,614894,39.62009727463253,-121.20058647680582,0.206347107887268,556.654677057735,150.75963595842228,324.62812166000003,199.46863108637012,2022-07-30 18:46:05.503000064+00:00,2022-07-30 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Hsm,,,2022-07-30
63,63,2,2,LC08_044034_20220714,-122.021084566628,38.23683498431164,2022-07-14 18:46:17.724999936,0.0146924999999999,0.0223375,0.033805,0.0361974999999999,0.07665,0.0587199999999999,0.0355099999999999,305.09755538,21824.0,0.0452003325,0.3584705022264561,0.0897903873622013,0.099011173252726,305.09755538,-0.0018401919281837,0.949981598080718,0.9699939273666368,-122.0211983612518,38.23687324081939,-0.3584704995155334,0.3584704995155334,1,1,-0.3878955230636911,-305.09755538,305.09755538,305.4701007202595,-305.4701007202595,305.4701007202595,0.7555869989435148,1.4661983887605032,22.89605206015846,466.71650863547,907.573379015806,0.7555869989435148,3.252921006230431,1.4661983887605032,327.4532536472656,710.9088170772332,93.45927324986656,0.005234116554912,0.3030212702950124,85.0164820539044,18.21036659551629,1.3353306903392124,24.112710222373018,0.005234116554912,0.3030212702950124,0.3693274174804947,0.1331088542938232,-39.325443267822266,0.790516416485809,7.701198187815708,532.4330617734622,0.8623102358665371,2,-122.021084566628,38.23683498431164,250.6326459949568,25.446034002205025,45.07328600824438,2.11580614050167,346.6548582255596,37.96372400689392,-122.7092462377718,0.8741737604141235,374983,295.43823086,563450,37.896438368090536,-121.26725303929489,0.0158908180892467,374.8802244408661,116.37393402135164,328.69556546,218.40598060645345,2022-07-14 18:46:17.724999936+00:00,2022-07-14 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Hsm,,,2022-07-14
64,64,3,3,LC08_044034_20220730,-122.021084566628,38.23683498431164,2022-07-30 18:46:29.390000128,0.0143899999999999,0.0237399999999999,0.0396074999999999,0.0395524999999999,0.0866325,0.0529175,0.0313025,303.53893826,21824.0,0.0487576499999999,0.3731029837143877,0.1027142480021119,0.1127781725847792,303.53893826,0.024061422725683,0.9502406142272568,0.9700794026949948,-122.0211983612518,38.23687324081939,-0.373102992773056,0.373102992773056,1,1,-0.3725047528517111,-303.53893826,303.53893826,303.9542752617379,-303.9542752617379,303.9542752617379,0.7530541071790189,1.4752118200806468,23.023895460077096,457.37696707968365,888.7913054176745,0.7530541071790189,2.579080982650619,1.4752118200806468,348.8480728310445,719.5685699443592,90.47609260906476,0.0056551611660671,0.3461341638069282,20.909022347293867,18.645911264965747,0.3355772187163062,21.10934096038732,0.0056551611660671,0.3461341638069282,0.3839090495397795,0.0863859504461288,-25.92180061340332,0.9016540337898712,7.0413777754623466,608.1834549880006,0.9667631976210236,3,-122.021084566628,38.23683498431164,204.70147189753587,21.59320486266513,57.199127518846495,2.399113362475517,281.0419134412248,38.29342847276597,-121.66915481280378,0.795962929725647,186557,300.06964796,284174,37.19957892930525,-121.13594175346564,0.1912210434675216,279.8393222705656,112.3009821269959,337.79091668,199.6934737121121,2022-07-30 18:46:29.390000128+00:00,2022-07-30 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Hsm,,,2022-07-30
65,65,0,0,LC08_044033_20220815,-122.021084566628,38.23683498431164,2022-08-15 18:46:12.324999936,0.0166725,0.0226675,0.0355925,0.0361424999999999,0.07412,0.0432924999999999,0.0254449999999999,306.24942812,21824.0,0.042941565,0.344428069379889,0.0846979454155167,0.093347125212511,306.24942812,-0.0123219319983178,0.9498767806800168,0.9699593376244056,-122.0211983612518,38.23687324081939,-0.3444280624389648,0.3444280624389648,1,1,-0.3511678249971517,-306.24942812,306.24942812,306.78920078789633,-306.78920078789633,306.78920078789633,0.7495500917486303,1.4394885146571352,22.51720842164956,473.7524578304277,854.5593487083952,0.7495500917486303,3.907366554337556,1.4394885146571352,350.61975788675835,677.1563419233293,92.50497046557362,0.0050701282983452,0.2200375606017325,53.35268025992176,23.516319483617952,1.0889535133127168,33.206440127120146,0.0050701282983452,0.2200375606017325,0.2765139890933762,0.1688423305749893,-50.71004867553711,0.7898467070671751,7.299031789103516,531.2986911978339,0.9087444537641408,0,-122.021084566628,38.23683498431164,225.1169387062993,28.570698272866338,36.84037559924249,1.5410185715209186,321.5683648145326,39.22756418355323,-121.56584310529486,0.8956620693206787,529790,300.33967154,725377,38.80396893688948,-122.1091885058414,0.2024044096469879,412.0795830852701,127.09156227770195,329.45094788,207.0005415389757,2022-08-15 18:46:12.324999936+00:00,2022-08-15 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Hsm,,,2022-08-15
66,66,1,1,LC08_044034_20220815,-122.021084566628,38.23683498431164,2022-08-15 18:46:36.220999936,0.0144725,0.021045,0.0349049999999999,0.0355375,0.0742849999999999,0.04321,0.0256649999999999,306.24942812,21824.0,0.0423084599999999,0.3528193220879145,0.0857494096740427,0.0953084709075181,306.24942812,-0.0087036216594817,0.9499129637834052,0.9699712780485236,-122.0211983612518,38.23687324081939,-0.3528193235397339,0.3528193235397339,1,1,-0.3606557377049181,-306.24942812,306.24942812,306.6569322897432,-306.6569322897432,306.6569322897432,0.7505711152254056,1.4388841866187088,22.5086368412653,473.770504207085,863.3438202854911,0.7505711152254056,3.911504652740171,1.4388841866187088,318.40109718076064,655.4998984864748,88.96702406700442,0.0051263242684087,0.2204013185311793,84.29615058187845,21.90652156130534,1.5986331612629885,33.15163507429451,0.0051263242684087,0.2204013185311793,0.2854861143387494,0.118972510099411,-34.88511276245117,0.7168170769837633,6.839224500328862,482.2367238375919,0.8512069565808388,1,-122.021084566628,38.23683498431164,225.22281947178573,28.58895687357142,36.785951043435695,1.5419583746407737,321.5683648145326,37.24725265931112,-122.33282727477992,0.8547317385673523,297212,293.21993588,487282,37.19973804355459,-121.14607805971404,0.1508703529834747,353.3017802425477,116.82478924571151,329.60475878,193.9604068293265,2022-08-15 18:46:36.220999936+00:00,2022-08-15 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Hsm,,,2022-08-15
67,67,0,0,LC08_044033_20220916,-122.021084566628,38.23683498431164,2022-09-16 18:46:19.120999936,0.0044349999999999,0.0150774999999999,0.0282499999999999,0.029955,0.036225,0.0168375,0.0115299999999999,299.55694496,21952.0,0.0242240475,0.0947416137805983,0.0142128688800508,0.0166113250203115,299.55694496,-0.145274892322868,0.9485472510767712,0.9695205928553344,-122.0211983612518,38.23687324081939,-0.0947416126728057,0.0947416126728057,1,1,-0.1236913532376891,-299.55694496,299.55694496,299.9725064250928,-299.9725064250928,299.9725064250928,0.7372502333718074,1.4046388601716362,22.02291294668887,433.0714955829855,761.7661440204065,0.7372502333718074,2.789774198718917,1.4046388601716362,320.1854830971074,613.9526490072282,65.52424665581479,0.003294027320025,0.1610844863800835,57.53979524853171,27.27269477836724,1.324565617138724,45.35920401793824,0.003294027320025,0.1610844863800835,0.2146774057430209,0.19645556807518,-57.60670471191406,0.7249535377949791,5.437143069986178,490.8886071028817,0.8950823936145045,0,-122.021084566628,38.23683498431164,171.38360895848382,22.883927703180213,50.34955376734991,1.174117545200656,254.69111157480864,39.5859785158189,-120.99851658565738,0.8925344944000244,469807,293.23018994,748219,38.24502716511428,-120.93917990013009,0.1952213644981384,400.68812653313984,91.20903299510516,317.31014084000003,154.197377464808,2022-09-16 18:46:19.120999936+00:00,2022-09-16 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Hsm,,,2022-09-16
68,68,1,1,LC08_044034_20220916,-122.021084566628,38.23683498431164,2022-09-16 18:46:43.008000000,0.0131524999999999,0.0221174999999999,0.0324849999999999,0.033915,0.039195,0.0175249999999999,0.0117224999999999,299.55352694,21952.0,0.0284022324999999,0.0722199425523185,0.0122585011428498,0.0138193366020484,299.55352694,-0.1498217109720843,0.9485017828902792,0.969505588353792,-122.0211983612518,38.23687324081939,-0.0722199454903602,0.0722199454903602,1,1,-0.0936104910714288,-299.55352694,299.55352694,299.76075053960204,-299.76075053960204,299.76075053960204,0.7391588454409986,1.4043467175607396,22.01876929669459,433.03097196281885,776.0045936879325,0.7391588454409986,2.79183675082854,1.4043467175607396,318.83765428521315,623.3514423762,66.51843211298156,0.0032427442131459,0.1609119971641643,85.1649414571033,25.16117617488271,1.8038505604081223,45.40782670408754,0.0032427442131459,0.1609119971641643,0.2205123298496687,0.2659175992012024,-77.9078140258789,0.6964254511917415,5.118091695566601,471.6680688061151,0.847054790417606,1,-122.021084566628,38.23683498431164,170.5089420535888,22.896136324302528,50.30189237046072,1.174531208948744,254.69111157480864,37.932650396840685,-122.71790324401212,0.8131547570228577,346590,292.97725646000004,608273,37.39912430590806,-121.88815219331306,0.1460034698247909,414.3315857268549,85.33477057240987,312.35742986,145.14908048626882,2022-09-16 18:46:43.008000+00:00,2022-09-16 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Hsm,,,2022-09-16
69,69,0,0,LC08_044033_20221002,-122.021084566628,38.23683498431164,2022-10-02 18:46:18.376000000,0.0145274999999999,0.0213474999999999,0.033805,0.0355649999999999,0.0196699999999999,0.0134549999999999,0.0101274999999999,295.31518214,21952.0,0.0229851174999999,-0.2877704354123291,-0.0370356131380313,-0.0429412771168964,295.31518214,-0.2383989546196171,0.9476160104538038,0.9692132834497552,-122.0211983612518,38.23687324081939,,,1,1,0.2643291257597009,-295.31518214,,295.64778423604565,-295.64778423604565,,0.729630050589141,1.3051395592811212,20.611649193345244,408.65662789943127,697.6686213806946,0.729630050589141,2.3828853300256654,1.3051395592811212,304.24707858345164,561.2854010422406,49.796089837947015,0.0023570840936768,0.2754636904804928,70.29613851563808,20.011963853652755,1.1684165238536863,26.5249625788936,0.0023570840936768,0.2754636904804928,0.333243483958166,0.1838534027338028,-53.18743133544922,0.6488445713895152,4.14030591762701,441.19317268865547,0.8625657721954602,0,-122.021084566628,38.23683498431164,135.9931635506424,20.30561383286192,54.77139595580388,2.06882026050866,179.98559894881845,39.44004636056434,-120.45997861123055,0.8568883538246155,503431,289.2926309,740980,39.62020531891249,-121.20757353334685,0.1725448817014694,395.40544488243165,94.45269577627523,313.06837801999995,117.419075823902,2022-10-02 18:46:18.376000+00:00,2022-10-02 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Hsm,,,2022-10-02
