,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,FC_SSITC_TEST,FETCH_FILTER,CO2,CO2_SIGMA,FC,H2O,H2O_SIGMA,G_inst_af,G_1_2_1,H_inst_af,H_SSITC_TEST,LE_inst_af,LE_SSITC_TEST,PA,RH_PI_F,T_SONIC,T_SONIC_SIGMA,TA_PI_F,VPD_PI,ALB_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NDVI_1_1_1,Rn_inst_af,PPFD_IN_PI_F_1_1_1,PPFD_OUT_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,TS_PI_F_1_1_1,TS_PI_F_1_2_1,TS_PI_F_1_3_1,TS_PI_F_1_4_1,WTD_PI_F,MO_LENGTH,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WD,WS,WS_MAX,ZL,GPP_PI_F,NEE_PI_F,RECO_PI_F,ALB_2_1_1,LW_IN_2_1_1,LW_OUT_2_1_1,NDVI_2_1_1,NETRAD_2_1_1,PPFD_IN_2_1_1,PPFD_OUT_2_1_1,SW_IN_2_1_1,SW_OUT_2_1_1,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date_daily,Date
27,27,0,0,LC08_012030_20141012,-70.83004911190659,42.74224546028469,2014-10-12 15:26:55.956000000,0.0320175,0.0368024999999999,0.0570975,0.0633125,0.196495,0.15574,0.0909774999999999,291.68182688,21824.0,0.103811825,0.5126199205180759,0.2560510092946041,0.2629267939576801,291.68182688,0.3551286765315429,0.9535512867653154,0.971171924632554,-70.82994849155081,42.7422823439096,-0.5126199126243591,0.5126199126243591,1,1,-0.5496909411753107,-291.68182688,291.68182688,292.30435145037166,-292.30435145037166,292.30435145037166,0.7292405482756827,0.7981745166720466,13.418390167348605,391.34933584165776,607.8415824786283,0.7292405482756827,1.4798799858033502,0.7981745166720466,291.1935556520667,431.0590923387719,35.165669179996065,0.013149764648673,0.3696006993406535,444.9089101374297,12.673425127109562,4.565157592842979,19.769075369374768,0.013149764648673,0.3696006993406535,0.4932030828541618,0.7390804886817932,-211.4712829589844,-0.0718533415586006,-0.3698411020801056,-49.01548697865394,-0.1238098036273665,0,-70.83004911190659,42.74224546028469,84.90538780759353,12.816427748391732,53.93508421824889,2.355366167121442,183.520197814684,43.10685756987469,-71.17627782314182,0.8387562036514282,333899,286.12754438,470584,42.49096311922056,-71.17413727789246,0.0924208685755729,435.2150529156156,39.819809172013485,292.80635546,-10.488693654991796,2014-10-12 15:26:55.956000+00:00,2014-10-12 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-PHM,,,,2014-10-12
28,28,0,0,LC08_012030_20141113,-70.83004911190659,42.74224546028469,2014-11-13 15:26:56.471000064,,,,,,,,,,,,,,,,,,-70.82994849155081,42.7422823439096,,,1,1,,,,,,,0.7040470457761268,0.4933177677738558,9.09541623482342,,449.6343463245378,0.7040470457761268,0.9275187459018084,0.4933177677738558,254.7374704955431,,,,,,,,,,,,0.5609015226364136,-154.8433074951172,,,,,0,-70.83004911190659,42.74224546028469,,5.882328936159587,53.1868245201031,2.1212592202751286,107.2224163962684,42.51119920599728,-71.81969074464435,0.7518320083618164,38896,276.06147548,30820,42.36681028818081,-71.00444816852094,0.0920672565698623,299.39076828946384,13.369973560539233,282.82915508,,2014-11-13 15:26:56.471000064+00:00,2014-11-13 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-PHM,,,,2014-11-13
29,29,1,1,LC08_012030_20141129,-70.83004911190659,42.74224546028469,2014-11-29 15:26:54.691000064,0.0788499999999999,0.0868249999999999,0.109375,0.1278825,0.2198425,0.10514,0.0615525,274.07560586,21824.0,0.1346109175,0.264461859227838,0.1720872787155207,0.1627178625143766,274.07560586,0.1235019410630632,0.9512350194106306,0.970407556405508,-70.82994849155081,42.7422823439096,-0.2644618451595306,0.2644618451595306,1,1,-0.335545649912292,-274.07560586,274.07560586,274.7860769422636,-274.7860769422636,274.7860769422636,0.6931769793616817,0.3338029163278153,6.833440578571343,304.3353638807364,389.8877018745511,0.6931769793616817,0.4888063133989443,0.3338029163278153,214.75947605012988,237.355931091677,1.8535615227171407,0.0074874603378544,0.2479070023844152,80.61752565433589,20.62486578866224,1.2781875655952533,29.47340741311121,0.0074874603378544,0.2479070023844152,0.3149306844888364,0.1215380281209945,-32.118770599365234,0.2232898669342251,0.320881688999276,154.88484391462396,0.6576784946924729,1,-70.83004911190659,42.74224546028469,14.10132621708562,-3.0224550256981075,68.28940363038613,1.6722393028009963,102.3353954939953,43.916440724029336,-70.91786637202306,0.9764182567596436,30476,264.26930648,2566,42.51551857446351,-70.88612813063817,0.0205336734652519,134.98839929381114,7.011983080013381,281.08938290000003,9.100204700019466,2014-11-29 15:26:54.691000064+00:00,2014-11-29 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-PHM,,,,2014-11-29
30,30,0,0,LC08_012030_20141215,-70.83004911190659,42.74224546028469,2014-12-15 15:26:49.424000000,0.0537424999999999,0.0611125,0.0820124999999999,0.10547,0.202765,0.202545,0.1350325,276.30757292,21824.0,0.12925004,0.3156520187519263,0.1766121222407476,0.1805693888534894,276.30757292,0.1613504215460103,0.95161350421546,0.970532456391102,-70.82994849155081,42.7422823439096,-0.3156520128250122,0.3156520128250122,1,1,-0.4240240187514815,-276.30757292,276.30757292,277.1192902773275,-277.1192902773275,277.1192902773275,0.6687000055064923,0.5106686791878847,9.341458148015407,314.4957692385607,346.0716247101107,0.6687000055064923,0.7039617081311144,0.5106686791878847,242.4445620262833,217.55960338271723,4.0675061626284,0.0082776179874938,0.2475531340484132,128.33278923482672,19.171857528652342,1.9029094608489885,29.51553859306044,0.0082776179874938,0.2475531340484132,0.3256414097451572,0.3597642481327057,-97.7947006225586,0.1230414197185158,0.0856475762885902,85.1593079852621,0.3988874018951223,0,-70.83004911190659,42.74224546028469,6.1920478775561225,1.966702879500316,72.54211035762354,1.6534163743970558,89.44702059925388,42.76085411006184,-71.83979204643722,0.8732554316520691,156123,271.82996672,78351,42.371651479418254,-71.00569520296008,0.0613307729363441,207.405341861545,7.000570049663232,279.98536244,2.428965263544418,2014-12-15 15:26:49.424000+00:00,2014-12-15 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-PHM,,,,2014-12-15
31,31,0,0,LC08_012030_20150116,-70.83004911190659,42.74224546028469,2015-01-16 15:26:43.971000064,,,,,,,,,,,,,,,,,,-70.82994849155081,42.7422823439096,,,1,1,,,,,,,0.6890262287980891,0.3284773843820043,6.757922697265524,,378.2920105800896,0.6890262287980891,0.5840158323722623,0.3284773843820043,235.0387380539807,,,,,,,,,,,,0.1481156796216964,-40.02079391479492,,,,,0,-70.83004911190659,42.74224546028469,,-0.6145527449299719,56.24460265875581,4.168274610005792,92.345322530356,43.62537574989009,-71.09599320465747,0.9653316736221312,35961,270.19957118,351,42.51551857446351,-70.88612813063817,0.0388250313699245,176.6140515596859,7.167553143206776,279.4829135,,2015-01-16 15:26:43.971000064+00:00,2015-01-16 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-PHM,,,,2015-01-16
32,32,0,0,LC08_012030_20150422,-70.83004911190659,42.74224546028469,2015-04-22 15:26:04.076000000,0.0539899999999999,0.0644675,0.0872375,0.10635,0.1779049999999999,0.2203925,0.164045,293.77365512,21824.0,0.12673401,0.2517282017906456,0.1342496568946124,0.1368591848314642,293.77365512,0.0708900320343218,0.9507089003203432,0.9702339371057132,-70.82994849155081,42.7422823439096,-0.25172820687294,0.25172820687294,1,1,-0.3419576265593028,-293.77365512,293.77365512,294.5281480841917,-294.5281480841917,294.5281480841917,0.7652452403388499,0.817772456369351,13.696295717246535,401.4967236675806,847.032293624352,0.7652452403388499,1.5599848132274765,0.817772456369351,277.2355255993486,601.7580524585486,60.70986452117921,0.0064747105101887,0.4393633756232753,535.2469108211654,11.379209643119582,4.965109961651876,16.630116407572345,0.0064747105101887,0.4393633756232753,0.562690941882405,0.4581352174282074,-129.96861267089844,0.0085224951617875,0.062243757358226,5.801277116204005,0.0107222928484801,0,-70.83004911190659,42.74224546028469,164.64697001764964,13.62371635603608,52.42182163795872,3.005950104776393,265.842536775667,43.94031616892948,-71.65464534828507,0.7436306476593018,372618,283.69049612000003,20766,42.36723900265089,-71.07149716286332,0.0136374905705451,638.390726094686,64.76242104657736,295.78003286,1.7652329586792894,2015-04-22 15:26:04.076000+00:00,2015-04-22 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-PHM,,,,2015-04-22
33,33,0,0,LC08_012030_20150508,-70.83004911190659,42.74224546028469,2015-05-08 15:25:48.276999936,,,,,,,,,,,,,,,,,,-70.82994849155081,42.7422823439096,,,1,1,,,,,,,0.7620688207092096,1.0631496816391783,17.175829473053504,,880.9479260932644,0.7620688207092096,1.5688335689597297,1.0631496816391783,267.7733172423755,,,,,,,,,,,,-5.187811374664307,1458.504638671875,,,,,0,-70.83004911190659,42.74224546028469,,13.71064777839861,67.76688762110932,4.17129724613971,317.35069811036743,42.62204626376944,-70.94567601472625,0.7556887865066528,289626,281.1406532,50017,43.832908079041545,-69.73906514016525,0.0779828801751136,784.7170188965723,23.07871527219488,280.08448502,,2015-05-08 15:25:48.276999936+00:00,2015-05-08 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-PHM,,,,2015-05-08
34,34,1,1,LC08_012030_20150524,-70.83004911190659,42.74224546028469,2015-05-24 15:25:46.631000064,0.0630925,0.0697475,0.08864,0.0978525,0.1953675,0.2252875,0.1689125,302.7596297,21824.0,0.1328356,0.3325659914057704,0.1935779716347676,0.184403444189506,302.7596297,0.1696522045868075,0.951696522045868,0.9705598522751364,-70.82994849155081,42.7422823439096,-0.3325659930706024,0.3325659930706024,1,1,-0.3757911322764364,-302.7596297,302.7596297,303.4765121832929,-303.4765121832929,303.4765121832929,0.7737171057255046,0.8349695715943111,13.9401567473888,453.3915300119226,916.1527439924212,0.7737171057255046,2.6088410965012034,0.8349695715943111,330.334822706276,655.4420164208202,93.93294812372665,0.0084579145431414,0.5701563007074864,290.3935761011603,10.333708395303482,2.555557445849004,12.815194838279306,0.0084579145431414,0.5701563007074864,0.6728862043510465,0.3757643401622772,-111.48008728027344,0.4017519270518235,3.593950618473396,271.11549219593326,0.482833684268277,1,-70.83004911190659,42.74224546028469,209.2953934381964,21.78098169700538,32.0053824939401,3.799964411079694,333.11488658346457,42.85045909210377,-72.0829010026209,0.8692879676818848,404286,296.6755541,15925,42.7541246217264,-71.0403503738578,0.0469234213232994,517.1218159479242,103.18777066391488,307.79095514,101.9244395399055,2015-05-24 15:25:46.631000064+00:00,2015-05-24 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-PHM,,,,2015-05-24
35,35,0,0,LC08_012030_20150625,-70.83004911190659,42.74224546028469,2015-06-25 15:26:02.249000192,0.0406249999999999,0.0459874999999999,0.07082,0.0636149999999999,0.24616,0.1724875,0.10096,305.14882568,21824.0,0.1241877025,0.5892825437817772,0.3557151278066556,0.3381402241363342,305.14882568,0.5680107743883206,0.9556801077438832,0.9718744355554816,-70.82994849155081,42.7422823439096,-0.5892825722694397,0.5892825722694397,1,1,-0.5531579279449808,-305.14882568,305.14882568,305.94479424721163,-305.94479424721163,305.94479424721163,0.7531416694386169,1.5239029930580097,23.709470475875623,469.83180977365856,896.9187695089887,0.7531416694386169,2.6073097415973074,1.5239029930580097,318.39899773429863,619.9882668811406,84.60975821450742,0.0200675350700887,0.1082827914150212,221.19867192672191,20.44057395260275,3.8680911473386033,67.47761104379327,0.0200675350700887,0.1082827914150212,0.1932898072907639,0.3058687746524811,-89.71086883544922,0.4666862176607699,3.662328752046165,314.17983673991125,0.5868368484240805,0,-70.83004911190659,42.74224546028469,175.05803250999426,21.771365118266424,58.44733246478133,0.6597667681511602,272.12821886712345,44.23298913415389,-71.67078154614819,0.9040071368217468,270368,293.29855034,20325,42.452943032432096,-70.960496512525,0.0530159398913383,525.881440344738,107.87107296850104,311.85498092,103.86364340802923,2015-06-25 15:26:02.249000192+00:00,2015-06-25 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-PHM,,,,2015-06-25
36,36,0,0,LC08_012030_20150711,-70.83004911190659,42.74224546028469,2015-07-11 15:26:13.954999808,0.0330074999999999,0.03705,0.0600674999999999,0.04882,0.2308425,0.139735,0.0749725,306.88517984,21824.0,0.109035945,0.650864881777142,0.3652466615163889,0.3501947958251166,306.88517984,0.6063186949158629,0.9560631869491586,0.9720008516932224,-70.82994849155081,42.7422823439096,-0.6508648991584778,0.6508648991584778,1,1,-0.5870372280086625,-306.88517984,306.88517984,307.7600118178517,-307.7600118178517,307.7600118178517,0.7508014320720304,1.5601287561833654,24.22316430172248,480.8098084006414,883.1946457526519,0.7508014320720304,3.269268567558397,1.5601287561833654,350.32503193949003,641.0177410375645,84.23131821449452,0.0214741531210607,0.1621792555143631,147.77615789000302,21.536181272844136,2.754539489509142,45.05301284474017,0.0214741531210607,0.1621792555143631,0.2471397621659802,0.3700216114521026,-111.1233139038086,0.608624651468256,5.372799944148501,409.010264933067,0.7345909457692329,0,-70.83004911190659,42.74224546028469,204.7993273460694,25.53050591472929,47.72103374023273,0.9808867250372776,299.04897186492065,43.01266356620439,-72.00708292017354,0.9087923765182496,451481,300.3157454,93143,42.389601990323925,-71.0142847729045,0.1015617325901985,547.1908234742876,119.11198826150888,317.19734617999995,152.3726064160515,2015-07-11 15:26:13.954999808+00:00,2015-07-11 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-PHM,,,,2015-07-11
37,37,1,1,LC08_012030_20150727,-70.83004911190659,42.74224546028469,2015-07-27 15:26:19.407000064,,,,,,,,,,,,,,,,,,-70.82994849155081,42.7422823439096,,,1,1,,,,,,,0.728665999444944,2.414464231993028,36.33793625577905,,838.8723632512103,0.728665999444944,2.73926178743492,2.414464231993028,342.79566058454475,,,,,,,,,,,,0.3410297930240631,-101.63446807861328,,,,,1,-70.83004911190659,42.74224546028469,,22.58244798441933,88.1428800660182,0.4620639208090409,191.7946727612904,43.60735089749786,-71.87487472118801,0.914894163608551,87926,298.02225398,27302,42.65821606064315,-71.14408779552089,0.1460599303245544,427.86529471782,98.90454048134616,312.50440472,,2015-07-27 15:26:19.407000064+00:00,2015-07-27 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-PHM,,,,2015-07-27
38,38,0,0,LC08_012030_20150812,-70.83004911190659,42.74224546028469,2015-08-12 15:26:24.053999872,0.0222825,0.0277,0.0573449999999999,0.04794,0.2674725,0.14001,0.0674374999999999,302.06235361999995,21824.0,0.1160249875,0.6960171204375223,0.4073374834166751,0.4038431468735149,302.06235361999995,0.7951455372654991,0.9579514553726548,0.972623980272976,-70.82994849155081,42.7422823439096,-0.6960171461105347,0.6960171461105347,1,1,-0.6469094183656978,-302.06235361999995,302.06235361999995,302.98029403980746,-302.98029403980746,302.98029403980746,0.7313020435302947,2.079229666628263,31.58419439967449,452.1816857162638,814.9320666771504,0.7313020435302947,2.892747188619501,2.079229666628263,325.0016206791888,579.5336736394215,62.01368554315579,0.0290306963328102,0.3778395984243811,174.4142615038698,14.124469726517676,2.0976410206112064,19.338005101393097,0.0290306963328102,0.3778395984243811,0.478212108326382,0.2376327514648437,-69.90039825439453,0.5081854348219267,3.661715940147878,343.1057265923959,0.6629806277715666,0,-70.83004911190659,42.74224546028469,155.37399178094532,23.48403813826209,71.87733773653856,2.209845709413836,240.9520930800483,43.8971216163468,-70.42978363172963,0.9219955205917358,143334,294.15305534000004,41221,42.98567055210263,-71.46415091787824,0.0935666188597679,517.2165248407389,103.67135058919986,316.9273226,103.84626406259382,2015-08-12 15:26:24.053999872+00:00,2015-08-12 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-PHM,,,,2015-08-12
39,39,1,1,LC08_012030_20150828,-70.83004911190659,42.74224546028469,2015-08-28 15:26:30.796999936,0.0258575,0.030835,0.0572624999999999,0.0438425,0.267225,0.152275,0.07368,302.42466374,21824.0,0.1176181725,0.7181158430244239,0.4299066409805872,0.4131268359291919,302.42466374,0.8313879417778584,0.9583138794177786,0.9727435802078668,-70.82994849155081,42.7422823439096,-0.7181158661842346,0.7181158661842346,1,1,-0.6470588235294118,-302.42466374,302.42466374,303.31023810355026,-303.31023810355026,303.31023810355026,0.7356941535558108,1.6300654189285293,25.21489032080469,454.5269752264995,782.1826624787934,0.7356941535558108,2.620707376902056,1.6300654189285293,325.7055310973403,547.784922984074,57.05129722866379,0.0305855628979325,0.0769948739680102,626.9373846451897,13.946463987358204,7.304901918852977,94.89805886135706,0.0305855628979325,0.0769948739680102,0.1819633293096654,0.8235450983047485,-242.48475646972656,-0.2018006467285279,-1.3985382011817862,-136.20375888977946,-0.2775513063326654,1,-70.83004911190659,42.74224546028469,141.7053854363684,21.85533268821574,62.199444062138426,0.4476563982844587,221.1376799680249,43.98844452328438,-71.24976971880018,0.9182743430137634,260471,294.44016902,148709,42.936643253197246,-70.80517841186214,0.060086902230978,639.4765045021367,70.56395296179448,300.66438344,-39.662543385515455,2015-08-28 15:26:30.796999936+00:00,2015-08-28 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-PHM,,,,2015-08-28
40,40,0,0,LC08_012030_20151015,-70.83004911190659,42.74224546028469,2015-10-15 15:26:42.910000128,0.0258849999999999,0.0317975,0.054925,0.0634775,0.2154975,0.1493324999999999,0.0829475,291.17595992,21824.0,0.10646849,0.5449233802312035,0.2798845628069464,0.2927308321833178,291.17595992,0.4346247048107843,0.9543462470481078,0.9714342615258756,-70.82994849155081,42.7422823439096,-0.5449233651161194,0.5449233651161194,1,1,-0.5937838012739325,-291.17595992,291.17595992,291.7717059315133,-291.7717059315133,291.7717059315133,0.7296001260282223,0.7203599363490798,12.31495255764388,388.9655088856875,595.6396514897269,0.7296001260282223,1.405712759349388,0.7203599363490798,285.8744191695805,416.0804673873488,32.475703662701505,0.0155475420071703,0.3125538281195503,353.78230804923976,14.232687017900416,4.076082154129921,23.377298322656408,0.0155475420071703,0.3125538281195503,0.4280974912062313,0.5864996910095215,-167.04794311523438,0.0436952983869418,0.2137298780387788,29.822455675407525,0.0777426624889731,0,-70.83004911190659,42.74224546028469,78.18137037681954,12.034014258123564,51.24517306668591,1.9571759547182752,174.80868154951585,42.85055784646159,-72.07923460480322,0.8524130582809448,399616,284.82186074000003,506479,43.49331054445289,-70.45027337528379,0.0769533067941665,367.390564660023,35.22161505432075,293.07637904,6.061379341179767,2015-10-15 15:26:42.910000128+00:00,2015-10-15 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-PHM,,,,2015-10-15
41,41,0,0,LC08_012030_20151116,-70.83004911190659,42.74224546028469,2015-11-16 15:26:50.342000128,0.0341074999999999,0.039855,0.0544025,0.0710124999999999,0.1482049999999999,0.1386075,0.0848174999999999,286.05234794,21824.0,0.0897566574999999,0.3521274533283155,0.1513142290359445,0.1609926760680879,286.05234794,0.1199123739290849,0.9511991237392908,0.970395710833966,-70.82994849155081,42.7422823439096,-0.3521274626255035,0.3521274626255035,1,1,-0.4629764446034819,-286.05234794,286.05234794,286.6798996505424,-286.6798996505424,286.6798996505424,0.6897044085618306,0.708858396009894,12.151856745430807,361.1075492308039,430.2311231980721,0.6897044085618306,1.2256322146963012,0.708858396009894,258.4399213853794,276.3352931575627,16.43922008180965,0.0074152160977144,0.4268161451374575,297.49487632612846,12.534199663452226,2.974168841816862,17.118996469746634,0.0074152160977144,0.4268161451374575,0.530431550610868,0.2981372773647308,-82.49579620361328,-0.0548208290147312,-0.1504202683212806,-37.5988032503754,-0.1446686085149748,0,-70.83004911190659,42.74224546028469,29.713186993515446,9.971655618036127,57.836142646229455,2.881796974163822,115.20144747459682,43.85143022908544,-71.5730629163014,0.8296102285385132,302143,276.70406324,491128,42.32661158831143,-71.09200836639756,0.388107419013977,273.35573473586663,17.786101643860913,288.1646843,-4.265918809591518,2015-11-16 15:26:50.342000128+00:00,2015-11-16 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-PHM,,,,2015-11-16
42,42,0,0,LC08_012030_20160103,-70.83004911190659,42.74224546028469,2016-01-03 15:26:48.304000000,0.0589675,0.0672999999999999,0.0889975,0.10613,0.1773,0.19732,0.1355549999999999,277.0219391,21824.0,0.1240604875,0.2511025650072328,0.135890111736537,0.1362661628990465,277.0219391,0.0697125319186178,0.9506971253191862,0.9702300513553314,-70.82994849155081,42.7422823439096,-0.2511025667190552,0.2511025667190552,1,1,-0.331593424647246,-277.0219391,277.0219391,277.94793121064714,-277.94793121064714,277.94793121064714,0.6690309709547999,0.4898995470903574,9.046944685599769,317.4548008674365,345.0638921349605,0.6690309709547999,0.7546905800555385,0.4898995470903574,246.7999254773659,219.43227627093447,4.9479064789987,0.0064531676222145,0.5953119792484887,217.4206315303072,10.303745904801897,1.738821240828841,12.273672186242257,0.0064531676222145,0.5953119792484887,0.6840004742236334,0.3550258576869964,-96.93988037109376,-0.0042457568305164,-0.0043835099292957,-2.9362617383714,-0.0136898634675327,0,-70.83004911190659,42.74224546028469,9.226803785055992,2.942705553572237,64.9139607724142,4.074201655179852,88.14664243146294,43.02200089108951,-70.90561336402652,0.9412082433700562,42945,273.05019986,10966,42.33806985253389,-71.14446205566588,0.1714871078729629,227.5518461497512,7.132920934932322,279.7905353,-0.124316341594826,2016-01-03 15:26:48.304000+00:00,2016-01-03 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-PHM,,,,2016-01-03
43,43,0,0,LC08_012030_20160408,-70.83004911190659,42.74224546028469,2016-04-08 15:26:20.464000000,0.0582249999999999,0.06411,0.084625,0.1024725,0.17268,0.22625,0.15882,286.03867586,21824.0,0.125116845,0.2551585030119659,0.1343231753514605,0.1358587503749261,286.03867586,0.068904307063654,0.9506890430706364,0.97022738421331,-70.82994849155081,42.7422823439096,-0.2551585137844085,0.2551585137844085,1,1,-0.3422203221857328,-286.03867586,286.03867586,286.83415000365073,-286.83415000365073,286.83415000365073,0.7621255878749116,0.7235186918919149,12.35974480160846,360.8449096313736,799.3993939357646,0.7621255878749116,1.1010726892369478,0.7235186918919149,253.22775238222053,579.2770038314172,37.30590484134064,0.0064384089754323,0.550128343754761,345.3319094048773,10.461264479886136,2.8840417523251034,13.281744459791376,0.0064384089754323,0.550128343754761,0.6568370574673478,0.3007330298423767,-83.37646484375,0.2867515114356598,1.695756453100145,196.6391895851993,0.3628222795488948,0,-70.83004911190659,42.74224546028469,133.54346763870686,8.382961300987688,65.71034764229046,3.765807054054763,226.021845965928,43.88659937297479,-71.72209362915662,0.7798126935958862,127669,277.24411039999995,5666,42.67897194390256,-71.33958637673219,0.0272083599120378,578.6170817042942,56.21802671470625,294.22141574,48.09165300992011,2016-04-08 15:26:20.464000+00:00,2016-04-08 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-PHM,,,,2016-04-08
44,44,1,1,LC08_012030_20160424,-70.83004911190659,42.74224546028469,2016-04-24 15:26:13.316999936,0.0483524999999999,0.05762,0.0785199999999999,0.0944975,0.155795,0.21965,0.165035,290.77605158,21824.0,0.1155821,0.2449034629483504,0.1187356174891332,0.1225472065894301,290.77605158,0.0428186532105909,0.9504281865321058,0.970141301555595,-70.82994849155081,42.7422823439096,-0.2449034601449966,0.2449034601449966,1,1,-0.3297910931865226,-290.77605158,290.77605158,291.5386599373788,-291.5386599373788,291.5386599373788,0.7851172146271206,0.4224231871280371,8.09010660924735,385.2449074474527,877.2121386133377,0.7851172146271206,1.1545533331574818,0.4224231871280371,251.05817597122336,629.1899769418524,53.67184147766387,0.0059743217696243,0.2761360533364015,278.61238189248377,15.945087232728282,3.599505348809544,26.46037702631207,0.0059743217696243,0.2761360533364015,0.3721026671972782,0.2540573477745056,-70.46803283691406,0.4349233028232602,3.524532252500132,296.90575357170474,0.5158929584942326,1,-70.83004911190659,42.74224546028469,194.328538040971,9.08350870123056,36.58758543209007,1.90391196232768,316.10293902775885,44.02862522996792,-71.59644401081545,0.7549586892127991,466013,277.37057714,37679,42.35394860646032,-71.05940462164452,0.0044070812873542,522.7075395870768,71.79777980331724,299.46465842,99.95573468090376,2016-04-24 15:26:13.316999936+00:00,2016-04-24 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-PHM,,,,2016-04-24
