,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,TAU,TAU_SSITC_TEST,H_inst_af,H_SSITC_TEST,LE_inst_af,LE_SSITC_TEST,FC,FC_SSITC_TEST,CO2,T_SONIC,TA,PA,RH,VPD_PI,WS,WS_MAX,WD,USTAR,MO_LENGTH,ZL,FETCH_MAX,FETCH_70,FETCH_90,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,Rn_inst_af,G_inst_af,SWC,P_RAIN,TS,PPFD_IN,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
112,112,0,0,LC08_040034_20150512,-116.69317661651512,36.765394548923865,2015-05-12 18:20:23.532000000,0.1353349999999999,0.158765,0.205515,0.2567475,0.3039925,0.328055,0.3019025,309.19234334,21824.0,0.2449864574999999,0.0842547348147092,0.0714214447252893,0.0668094914870751,309.19234334,-0.0601425574707401,0.9493985744252924,0.9698015295603464,-116.69332890558616,36.76547403894031,-0.0842547342181205,0.0842547342181205,1,1,-0.1932797848903108,-309.19234334,309.19234334,315.3853078993279,-315.3853078993279,315.3853078993279,0.8069003471537979,0.3586681770532322,6.703057276567847,491.9789907070495,970.578036693898,0.8069003471537979,2.7710308580561014,0.3586681770532322,308.8376119711568,534.0305595842334,126.59239438598672,0.0043676478778137,0.61454872448137,357.23772596799785,9.673408734591082,3.08086301386728,11.889478882256638,0.0043676478778137,0.61454872448137,0.7181947030083684,0.1370292752981186,-40.13615417480469,0.075260443488554,0.8131787885611149,50.20043923024883,0.1232099580210481,0,-116.69317661651512,36.765394548923865,183.429733154942,22.77261980278794,12.94349270815557,4.364606891275707,357.32121491255475,38.13368752480976,-115.64912745118173,0.3233545422554016,329235,292.90206002,478791,37.20069132778459,-116.90861115490378,0.0787151083350181,541.1117426223931,143.65352192135975,313.42043408,23.06175044359322,2015-05-12 18:20:23.532000+00:00,2015-05-12 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-ADR,,,2015-05-12
113,113,1,1,LC08_040034_20150528,-116.69317661651512,36.765394548923865,2015-05-28 18:20:25.763000064,0.126975,0.1474349999999999,0.19754,0.2485525,0.293075,0.3146625,0.29104,329.42360372,21824.0,0.23501075,0.0822013284037461,0.0663078914172441,0.0641148107168829,329.42360372,-0.0648839710755241,0.9493511602892448,0.9697858828954508,-116.69332890558616,36.76547403894031,-0.0822013318538665,0.0822013318538665,1,1,-0.1947249880252337,-329.42360372,329.42360372,335.6577955817113,-335.6577955817113,335.6577955817113,0.7916703914629932,0.7109484349597295,11.224133603635003,633.9117469978586,964.8499393447102,0.7916703914629932,3.89241253724092,0.7109484349597295,355.3980068333203,441.5855946156943,152.88583522962622,0.0043020020837408,0.2891259592727431,386.7019957621544,14.637544396396333,5.448033598389429,25.27156018856943,0.0043020020837408,0.2891259592727431,0.3926299869616523,0.1657407134771347,-50.18413162231445,-0.1499129720493501,-2.2530577871155835,-98.00223637608632,-0.3394607483722609,1,-116.69317661651512,36.765394548923865,180.787457363666,28.504575820647062,18.26498163176905,2.056308714599972,337.68344266233555,38.0703614059388,-115.79256611046355,0.4006136655807495,435436,302.78697386,626294,37.70822332465577,-115.86381059181954,0.0714267864823341,436.52524573395897,163.6184055541614,327.3351935,-63.89671884259795,2015-05-28 18:20:25.763000064+00:00,2015-05-28 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-ADR,,,2015-05-28
114,114,2,2,LC08_040035_20150512,-116.69317661651512,36.765394548923865,2015-05-12 18:20:47.418999808,0.1355825,0.1589575,0.2050475,0.2565275,0.3039375,0.3287425,0.3035525,309.19917938000003,21824.0,0.2450624125,0.0845904739814261,0.071793248769437,0.0670602047215136,309.19917938000003,-0.0597003740943906,0.949402996259056,0.9698029887654884,-116.69332890558616,36.76547403894031,-0.0845904722809791,0.0845904722809791,1,1,-0.1942886332603122,-309.19917938000003,309.19917938000003,315.2743283026179,-315.2743283026179,315.2743283026179,0.8075323206222171,0.3583657647720803,6.699176193326181,492.0247930816904,977.415458600274,0.8075323206222171,2.7722779989064894,0.3583657647720803,299.71432311142166,530.412551602945,125.41681415184884,0.0043738062678565,0.6148305863297917,347.30783789693714,9.694970107325206,3.0015116895909486,11.884028290550509,0.0043738062678565,0.6148305863297917,0.7174018932982328,0.1223315522074699,-35.56648635864258,0.0864761997032059,0.9405501944199264,57.687899554159,0.1424407573206246,2,-116.69317661651512,36.765394548923865,183.5374072607152,22.78004636838816,12.926761490493949,4.366035409820114,357.32121491255475,36.29218781854532,-115.6204378074841,0.3141400218009949,410787,290.73845336,677168,35.22624223142845,-116.10484526614304,0.0638271942734718,478.25739306854217,135.2722193029422,326.55588494,26.67400351374911,2015-05-12 18:20:47.418999808+00:00,2015-05-12 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-ADR,,,2015-05-12
115,115,3,3,LC08_040035_20150528,-116.69317661651512,36.765394548923865,2015-05-28 18:20:49.658999808,0.1234825,0.145235,0.1958075,0.247205,0.2925525,0.3154325,0.292525,329.49880016,21824.0,0.2338121349999999,0.0840145806218533,0.0672205191755804,0.0654203023301106,329.49880016,-0.0625894537251126,0.9493741054627488,0.9697934548027072,-116.69332890558616,36.76547403894031,-0.0840145796537399,0.0840145796537399,1,1,-0.1981018101400605,-329.49880016,329.49880016,335.64045285750774,-335.64045285750774,335.64045285750774,0.7921501793850301,0.7106135013858812,11.219835150293154,634.5060842000307,969.922308548554,0.7921501793850301,3.894014293805754,0.7106135013858812,342.99624916463904,434.2683758304144,150.06944580119165,0.0043336813542048,0.2894560943979177,389.5462959255112,14.60749655015391,5.475742860859661,25.24273706185805,0.0043336813542048,0.2894560943979177,0.3932683492346465,0.1541911214590072,-46.27703475952149,-0.1611459343482925,-2.464054971902885,-105.34736589628848,-0.3706817822482868,3,-116.69317661651512,36.765394548923865,181.0682217384899,28.511668898505043,18.248867306837088,2.0572512627645163,337.68344266233555,36.26389332605752,-115.7528463070563,0.2858620584011078,519503,300.1277543,746350,36.102681187802936,-116.73458723071047,0.0360196456313133,476.5884987837933,140.98215095357594,334.4959454,-69.88059900316581,2015-05-28 18:20:49.658999808+00:00,2015-05-28 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-ADR,,,2015-05-28
116,116,4,4,LC08_041034_20150503,-116.69317661651512,36.765394548923865,2015-05-03 18:26:43.262000128,0.11889,0.1384699999999999,0.1857424999999999,0.23395,0.27608,0.3012149999999999,0.2788575,324.52558106000004,21824.0,0.2218736424999999,0.0826029841381879,0.0641734526322844,0.0625674484916289,324.52558106000004,-0.0675974073548369,0.9493240259264516,0.9697769285557292,-116.69332890558616,36.76547403894031,-0.0826029852032661,0.0826029852032661,1,1,-0.1956108678117675,-324.52558106000004,324.52558106000004,330.8429950190973,-330.8429950190973,330.8429950190973,0.8058238723866169,0.3466699741806182,6.549075355193409,597.0260429991897,956.0526626919304,0.8058238723866169,3.394612914313996,0.3466699741806182,332.01159726275654,462.09031916721,145.07009648412784,0.004264753313399,0.3939614934688899,373.2565304421144,12.766752412832142,4.50884002364127,18.546645301556584,0.004264753313399,0.3939614934688899,0.5001533242155625,0.1381547003984451,-41.198673248291016,-0.0856105525514006,-1.1877761327903114,-56.23630775903223,-0.1773902853359938,4,-116.69317661651512,36.765394548923865,183.26647187601577,26.16623101911979,10.212356546421594,2.8041825456721003,337.8207756449407,37.99492408008493,-116.43954539815904,0.523788332939148,458649,298.20682706,823116,36.668280451050656,-117.23321093379576,0.0399988293647766,401.7928837483973,130.08171032155803,330.91386044,-33.68533112593323,2015-05-03 18:26:43.262000128+00:00,2015-05-03 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-ADR,,,2015-05-03
117,117,5,5,LC08_041034_20150519,-116.69317661651512,36.765394548923865,2015-05-19 18:26:34.728000000,,,,,,,,,,,,,,,,,,-116.69332890558616,36.76547403894031,,,1,1,,,,,,,0.7920373198328756,0.6805515250124398,10.834027297947104,,959.8709917976162,0.7920373198328756,2.232219039737063,0.6805515250124398,304.6429574175185,,,,,,,,,,,,0.1559210419654846,-45.42870330810547,,,,,5,-116.69317661651512,36.765394548923865,,19.252294455860195,30.487667782486216,1.4936272093648737,329.9293505235195,37.27103443532481,-118.4754929077104,0.3269419968128204,188816,291.35711498,280622,36.69592958042773,-117.65241481328026,0.04578273370862,490.35700064625377,136.64787347153836,323.68816616000004,,2015-05-19 18:26:34.728000+00:00,2015-05-19 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-ADR,,,2015-05-19
118,118,0,0,LC08_040034_20150613,-116.69317661651512,36.765394548923865,2015-06-13 18:20:37.956000000,0.1291475,0.152825,0.1987225,0.25056,0.2953025,0.31458,0.2879875,338.53946306,21824.0,0.236932285,0.0819666124710893,0.0676901314694625,0.0641707203384766,338.53946306,-0.0647858030888568,0.9493521419691114,0.9697862068498068,-116.69332890558616,36.76547403894031,-0.081966608762741,0.081966608762741,1,1,-0.1954961793431506,-338.53946306,338.53946306,344.8580578516832,-344.8580578516832,344.8580578516832,0.7929352591932984,0.6949174816917763,11.01839637682935,707.0458828890049,968.0430079887334,0.7929352591932984,5.116757404098158,0.6949174816917763,370.9762054128617,383.823538466958,152.83802023428424,0.004303354037124,0.2229859134118927,324.82034406522024,16.517928324989157,5.385843014648941,32.76737965210546,0.004303354037124,0.2229859134118927,0.3174093525574517,0.138957142829895,-42.53464889526367,-0.1448753131717981,-2.814991868252465,-93.8348258325465,-0.4062368348912067,0,-116.69317661651512,36.765394548923865,187.0063128980672,33.30469428723991,13.581208308511888,1.5858640713517622,352.61984418193754,37.96316459774712,-116.53507149313296,0.3706224858760834,440886,306.09903524000003,768996,36.65535965230199,-115.64217832060844,0.0811265781521797,389.0043825203461,152.48371835053123,335.92467776,-79.83316938363991,2015-06-13 18:20:37.956000+00:00,2015-06-13 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-ADR,,,2015-06-13
119,119,1,1,LC08_040034_20150629,-116.69317661651512,36.765394548923865,2015-06-29 18:20:44.469000192,,,,,,,,,,,,,,,,,,-116.69332890558616,36.76547403894031,,,1,1,,,,,,,0.7823975061352981,0.9613878072484644,14.438209590035246,,949.4739087960822,0.7823975061352981,5.677127705864081,0.9613878072484644,409.432082137912,,,,,,,,,,,,0.1765928417444229,-55.33452606201172,,,,,1,-116.69317661651512,36.765394548923865,,35.174467822791456,16.93440516152943,2.119898057525168,345.8916829831985,38.47396368855789,-116.55072516530872,0.2515819072723388,454007,313.34523764,702386,37.14257070894864,-115.2268470162482,0.0789855644106864,438.5597581811379,175.31203761758502,336.7518386,,2015-06-29 18:20:44.469000192+00:00,2015-06-29 18:00:00+00:00,2015-06-29,3.2423226103038805,2.99928877075,103.51285155252629,95.7538686320625,13.188408167166669,119.8317833016875,7.890217731708319,-0.1117990283093348,201506291100.0,201506291130.0,-0.038720449,0.0,70.90070051,0.0,5.43669118,0.0,0.119225056,1.0,394.1607084,33.15781218,31.95816806,91.90799544,23.97758809,35.95148952,1.944492206,5.242748409,104.4435797,0.192532224,-8.273956667,-0.201233831,12.97382395,46.0,113.0,0.847361195,0.69413753,0.235830581,0.616683067,390.5369495,120.2090814,1.629841043,0.0,46.980635,1614.776,NV,BSV,17.5,110.0,36.7653,-116.6933,842.0,US-ADR,2015-06-29 11:00:00,2015-06-29 11:00:00-07:00,2015-06-29
120,120,2,2,LC08_040035_20150613,-116.69317661651512,36.765394548923865,2015-06-13 18:21:01.851000064,0.13044,0.1527425,0.1977875,0.25067,0.2951925,0.315185,0.2915625,338.61124148,21824.0,0.2371614975,0.0815635805720305,0.0673096910988234,0.0638551912894859,338.61124148,-0.0653397046899084,0.9493466029531008,0.9697843789745232,-116.69332890558616,36.76547403894031,-0.081563577055931,0.081563577055931,1,1,-0.1975840804900807,-338.61124148,338.61124148,344.8667695536309,-344.8667695536309,344.8667695536309,0.7933147547456353,0.6948036833624216,11.016935917659817,707.6415870400291,972.1405908406364,0.7933147547456353,5.118886181475977,0.6948036833624216,353.49600628217866,369.5349182177814,147.21126442750978,0.0042957297764484,0.2233652029957426,235.01324668545388,17.778779022180558,4.217218573774286,32.71173837215042,0.0042957297764484,0.2233652029957426,0.3101064445006727,0.0994040518999099,-30.063936233520508,-0.0195921391176863,-0.3953490695528232,-12.689592895182244,-0.0570771156322976,2,-116.69317661651512,36.765394548923865,186.9275417417761,33.31212683311356,13.573337220834285,1.5888236821059474,352.61984418193754,36.54503005071652,-115.26707041186056,0.2752145528793335,492189,302.44175384,678824,35.98398916758934,-116.7566168313556,0.0564113967120647,315.13194865446707,121.6786585366872,344.19286814,-11.212099612518063,2015-06-13 18:21:01.851000064+00:00,2015-06-13 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-ADR,,,2015-06-13
121,121,3,3,LC08_040035_20150629,-116.69317661651512,36.765394548923865,2015-06-29 18:21:08.364999936,,,,,,,,,,,,,,,,,,-116.69332890558616,36.76547403894031,,,1,1,,,,,,,0.7827778264154815,0.961087831826758,14.434359780835498,,953.3867891525272,0.7827778264154815,5.679297795574,0.961087831826758,412.9250523149426,,,,,,,,,,,,0.1612866520881652,-50.64810943603516,,,,,3,-116.69317661651512,36.765394548923865,,35.18139152878895,16.92265252538359,2.1207708995422547,345.8916829831985,36.19409332932617,-115.55810008910788,0.4139940738677978,366040,314.02542362,558019,36.10269576763532,-116.74125303988583,0.0544639974832534,431.3046394566071,149.05609962945846,341.5541567,,2015-06-29 18:21:08.364999936+00:00,2015-06-29 18:00:00+00:00,2015-06-29,3.2423226103038805,2.99928877075,103.51285155252629,95.7538686320625,13.188408167166669,119.8317833016875,7.890217731708319,-0.1117990283093348,201506291100.0,201506291130.0,-0.038720449,0.0,70.90070051,0.0,5.43669118,0.0,0.119225056,1.0,394.1607084,33.15781218,31.95816806,91.90799544,23.97758809,35.95148952,1.944492206,5.242748409,104.4435797,0.192532224,-8.273956667,-0.201233831,12.97382395,46.0,113.0,0.847361195,0.69413753,0.235830581,0.616683067,390.5369495,120.2090814,1.629841043,0.0,46.980635,1614.776,NV,BSV,17.5,110.0,36.7653,-116.6933,842.0,US-ADR,2015-06-29 11:00:00,2015-06-29 11:00:00-07:00,2015-06-29
122,122,4,4,LC08_041034_20150604,-116.69317661651512,36.765394548923865,2015-06-04 18:26:42.595000064,,,,,,,,,,,,,,,,,,-116.69332890558616,36.76547403894031,,,1,1,,,,,,,0.7931788019446648,0.6845035343733443,10.88474639322685,,968.5259644463628,0.7931788019446648,2.6578273077993857,0.6845035343733443,322.5949512552489,,,,,,,,,,,,0.135792925953865,-40.140235900878906,,,,,4,-116.69317661651512,36.765394548923865,,22.08603268844773,25.754251691397364,2.646483190655635,303.4415595624609,36.81292515473801,-118.54265903226644,0.4469971358776092,97788,295.5988778,154674,36.70959667482973,-117.76438131334736,0.0426633059978485,383.0421435492824,128.05879755408066,328.13501018,,2015-06-04 18:26:42.595000064+00:00,2015-06-04 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-ADR,,,2015-06-04
123,123,5,5,LC08_041034_20150620,-116.69317661651512,36.765394548923865,2015-06-20 18:26:51.056000000,0.1203475,0.1401474999999999,0.1862375,0.235655,0.2782525,0.30446,0.282845,336.77576474,21824.0,0.2237621224999999,0.0828894304908957,0.0648926276277534,0.0630198021022628,336.77576474,-0.0668048581694117,0.9493319514183058,0.9697795439680408,-116.69332890558616,36.76547403894031,-0.0828894302248954,0.0828894302248954,1,1,-0.198098990290426,-336.77576474,336.77576474,343.2269571522476,-343.2269571522476,343.2269571522476,0.8091627961903916,0.3613662847067616,6.737684112351213,692.4118326092592,986.03042951203,0.8091627961903916,5.995222539399203,0.3613662847067616,364.4828338514206,418.9975350642156,160.1873490818291,0.0042756090787297,0.3032527001410475,262.17120534792565,15.394931858666936,4.046052592303063,24.094308404972352,0.0042756090787297,0.3032527001410475,0.3969517598863531,0.106899507343769,-32.644737243652344,-0.0051806548785015,-0.0999262262917559,-3.361019365539164,-0.0129864261438608,5,-116.69317661651512,36.765394548923865,208.0007725664811,36.16569783553442,6.027570825468893,2.15801530578723,379.4766966584289,36.81700397527123,-118.58209143990555,0.5592988729476929,417309,305.37783302,698328,36.66837351880459,-117.17949659795386,0.0620265044271945,320.0321636712274,129.19263431452032,341.97115514,-2.833907777634197,2015-06-20 18:26:51.056000+00:00,2015-06-20 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-ADR,,,2015-06-20
124,124,0,0,LC08_040034_20150715,-116.69317661651512,36.765394548923865,2015-07-15 18:20:54.503000064,0.133465,0.1551624999999999,0.1995475,0.2526775,0.2984375,0.3195849999999999,0.2951375,328.41528782,21824.0,0.2399832725,0.0830316721555392,0.0693004156359063,0.0653020839774906,328.41528782,-0.0627974303614795,0.9493720256963852,0.9697927684798072,-116.69332890558616,36.76547403894031,-0.0830316692590713,0.0830316692590713,1,1,-0.1985802785224455,-328.41528782,328.41528782,334.89979183645784,-334.89979183645784,334.89979183645784,0.7957125984473745,0.5931254192130472,9.712022620063015,626.1998384868424,954.3586134651658,0.7957125984473745,4.260311026716908,0.5931254192130472,360.6243421817636,441.4953340329175,152.00382265896664,0.0043308030682907,0.4022401060347373,279.6419957931611,13.130689991989485,3.552118116410135,18.164931771393285,0.0043308030682907,0.4022401060347373,0.4997408575237341,0.1151229813694953,-35.00254440307617,0.0150552498665786,0.2417392710400754,9.849515580789785,0.0340235039502304,0,-116.69317661651512,36.765394548923865,193.67957897303887,30.07073747208032,13.922115439306856,2.8590179107173754,366.1534212706544,38.20914196260716,-115.62786015791264,0.3522108793258667,508453,304.04480522,953345,37.91913856712024,-116.04863371591688,0.0830147266387939,414.1935560028176,161.5013689686508,328.17602642,6.855725726696538,2015-07-15 18:20:54.503000064+00:00,2015-07-15 18:00:00+00:00,2015-07-15,2.438006208372716,2.1860672434791666,114.02731490525204,102.24394717297916,6.363616466541667,123.31987302708336,12.52624214408334,0.4909354469169216,201507151100.0,201507151130.0,-0.092446607,0.0,138.5433366,0.0,4.437691142,1.0,0.954555077,0.0,378.495941,28.09142837,27.18271538,91.63252215,24.24040581,27.21870225,2.930204085,7.175561373,84.08669951,0.295442382,-15.25765796,-0.109125529,24.40799751,44.62560398,66.85728662,0.928973292,1.164537908,0.318643964,0.847353247,506.0697701,139.5828388,1.624765148,0.0,42.62059,1969.994,NV,BSV,17.5,110.0,36.7653,-116.6933,842.0,US-ADR,2015-07-15 11:00:00,2015-07-15 11:00:00-07:00,2015-07-15
125,125,1,1,LC08_040035_20150715,-116.69317661651512,36.765394548923865,2015-07-15 18:21:18.398000128,0.1347574999999999,0.156345,0.200015,0.2530075,0.29896,0.32041,0.296705,328.37085356,21824.0,0.240715295,0.0832521842318615,0.0698613642824891,0.065523649732525,328.37085356,-0.0624076066822541,0.9493759239331774,0.9697940548979486,-116.69332890558616,36.76547403894031,-0.0832521840929985,0.0832521840929985,1,1,-0.1982965078410742,-328.37085356,328.37085356,334.7835870160091,-334.7835870160091,334.7835870160091,0.7961524265254432,0.5930076148441479,9.7105107483884,625.8635802729489,959.0354707989782,0.7961524265254432,4.26209308246483,0.5930076148441479,353.60868575841346,438.0249570098797,150.671353749548,0.0043361991411899,0.4024526025877701,408.0854694630202,12.438929453935,4.879106815149925,18.15534061615493,0.0043361991411899,0.4024526025877701,0.5120846722115727,0.1514688581228256,-45.830177307128906,-0.1845204145743912,-2.980185231136147,-120.73186620268848,-0.4201508692873771,1,-116.69317661651512,36.765394548923865,193.376743373144,30.078032696999685,13.91353035633851,2.860196640043318,366.1534212706544,36.54507870423805,-115.2704207072832,0.2558139562606811,493607,302.5716386,753186,36.46802739364069,-116.86527829004072,0.0572728216648101,417.6386325137922,134.30596106312464,334.13021726,-84.51805315502114,2015-07-15 18:21:18.398000128+00:00,2015-07-15 18:00:00+00:00,2015-07-15,2.438006208372716,2.1860672434791666,114.02731490525204,102.24394717297916,6.363616466541667,123.31987302708336,12.52624214408334,0.4909354469169216,201507151100.0,201507151130.0,-0.092446607,0.0,138.5433366,0.0,4.437691142,1.0,0.954555077,0.0,378.495941,28.09142837,27.18271538,91.63252215,24.24040581,27.21870225,2.930204085,7.175561373,84.08669951,0.295442382,-15.25765796,-0.109125529,24.40799751,44.62560398,66.85728662,0.928973292,1.164537908,0.318643964,0.847353247,506.0697701,139.5828388,1.624765148,0.0,42.62059,1969.994,NV,BSV,17.5,110.0,36.7653,-116.6933,842.0,US-ADR,2015-07-15 11:00:00,2015-07-15 11:00:00-07:00,2015-07-15
126,126,2,2,LC08_041034_20150706,-116.69317661651512,36.765394548923865,2015-07-06 18:27:00.186000128,0.1170475,0.13759,0.1830475,0.2319425,0.2758325,0.2975025,0.2691225,334.48569134,21824.0,0.219906815,0.0864359214218895,0.0670870113493064,0.0653270819379325,334.48569134,-0.0627534557697024,0.9493724654423028,0.96979291359596,-116.69332890558616,36.76547403894031,-0.0864359214901924,0.0864359214901924,1,1,-0.202198831938633,-334.48569134,334.48569134,341.0030300606241,-341.0030300606241,341.0030300606241,0.7770632949393222,1.1079984697576186,16.319773999874247,673.7982326440628,938.8058735928344,0.7770632949393222,4.859172950989975,1.1079984697576186,358.6846661987167,399.0831772491039,146.9581151386571,0.0043314115392213,0.3055302356200456,354.67626121197287,14.532811160325853,5.090129051553433,23.914700510772025,0.0043314115392213,0.3055302356200456,0.4077671175652123,0.1338037997484207,-40.53737258911133,-0.157717222791075,-2.5866637182025656,-102.5511991015261,-0.4067473429380938,2,-116.69317661651512,36.765394548923865,172.2922041184242,32.38489166237964,22.80220278086382,2.1716009338309625,316.8074021238859,37.82311455389462,-118.27065683097815,0.3498208224773407,441330,302.96129288,723515,36.60017542051753,-117.20717840222048,0.0610816515982151,398.6497910143818,134.31906838668496,337.71913826,-73.35778304822476,2015-07-06 18:27:00.186000128+00:00,2015-07-06 18:00:00+00:00,2015-07-06,10.940502867336647,9.984638651333333,115.3895092472927,105.30800713270833,10.885220678208333,137.31901300979166,11.14114654754168,0.1037802169539929,201507061100.0,201507061130.0,-0.063781644,1.0,114.8098886,1.0,26.59213942,1.0,-0.205451729,2.0,385.4369861,29.52162809,28.34004071,92.03898785,29.45021104,27.11486294,0.744124678,3.722019815,87.95888932,0.245458535,-10.59739565,-0.157114074,26.38999516,48.2493278,72.28628523,0.840582713,0.641459963,0.240119311,0.783257801,504.0268445,149.9807994,1.696558879,0.0,45.34501,1974.195,NV,BSV,17.5,110.0,36.7653,-116.6933,842.0,US-ADR,2015-07-06 11:00:00,2015-07-06 11:00:00-07:00,2015-07-06
127,127,3,3,LC08_041034_20150722,-116.69317661651512,36.765394548923865,2015-07-22 18:27:07.676000000,0.10415,0.1251324999999999,0.185165,0.2249025,0.261505,0.2680775,0.2228399999999999,321.57924782,21824.0,0.2066853374999999,0.0752506900078637,0.054714669779908,0.0556603128017578,321.57924782,-0.079628635473294,0.949203713645267,0.969737225502938,-116.69332890558616,36.76547403894031,-0.0752506926655769,0.0752506926655769,1,1,-0.1709091723196094,-321.57924782,321.57924782,328.1334422344733,-328.1334422344733,328.1334422344733,0.7747878749748287,1.1271943514213412,16.566129122590418,575.5652267177418,922.814316822808,0.7747878749748287,4.290147380019978,1.1271943514213412,336.5341679252495,475.95638354587896,139.46639575147316,0.0041023756671946,0.4343651376120803,198.7305072166638,13.05880495346917,2.4485809163609886,16.821479094771153,0.0041023756671946,0.4343651376120803,0.5207245533010852,0.0815122872591018,-24.298324584960938,0.2091504120528221,2.7906428271039507,137.759480577742,0.4094014252272866,3,-116.69317661651512,36.765394548923865,187.07098590240068,30.192530817176817,26.274023980409083,3.1029304998290947,336.0498406113249,36.85117254751234,-118.69282296698054,0.6034427881240845,301190,298.0940324,514778,36.7650544854133,-117.76157009587052,0.049709778279066,295.75539964088244,114.98638847998808,336.35193026,79.14263057666804,2015-07-22 18:27:07.676000+00:00,2015-07-22 18:00:00+00:00,2015-07-22,23.23931210322253,21.463999481666665,101.48460937633452,93.7319311938125,2.6283416216249997,125.26552828770834,7.441255990604176,-2.086734813473712,201507221100.0,201507221130.0,-0.074786369,0.0,106.4199061,0.0,33.24879063,0.0,-0.09494041,1.0,370.1592864,29.04343002,27.62718114,91.49780964,36.6361952,23.35958685,2.627604777,6.283126676,92.62062994,0.26638502,-14.55773042,-0.114372224,24.03463257,43.9429738,65.8345822,0.841122674,0.955853867,0.292894373,0.808538993,472.0109132,138.4548077,4.402063479,0.0,40.07964,1680.288,NV,BSV,17.5,110.0,36.7653,-116.6933,842.0,US-ADR,2015-07-22 11:00:00,2015-07-22 11:00:00-07:00,2015-07-22
