,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,CO2,H2O,CH4,FC,FCH4,FC_SSITC_TEST,FCH4_SSITC_TEST,G_inst_af,H_inst_af,LE_inst_af,H_SSITC_TEST,LE_SSITC_TEST,WD,WS,USTAR,ZL,TAU,MO_LENGTH,V_SIGMA,W_SIGMA,TAU_SSITC_TEST_PI_F,PA,RH,TA,VPD_PI,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,SWC_1_1_1,SWC_1_2_1,SWC_1_3_1,SWC_1_4_1,SWC_1_5_1,SWC_2_1_1,SWC_2_2_1,SWC_2_3_1,SWC_2_4_1,SWC_3_1_1,SWC_3_2_1,SWC_3_3_1,SWC_3_4_1,SWC_3_5_1,SWC_4_1_1,SWC_4_2_1,SWC_4_3_1,Rn_inst_af,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,P,PPFD_DIF,FC_PI_F,RECO_PI_F,GPP_PI_F,FCH4_PI_F,H_PI_F,LE_PI_F,SPEC_RED_IN,SPEC_RED_OUT,SPEC_NIR_IN,SPEC_NIR_OUT,SPEC_PRI_TGT_IN,SPEC_PRI_TGT_OUT,SPEC_PRI_REF_IN,SPEC_PRI_REF_OUT,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
149,149,1,1,LC08_044033_20210321,-121.53518582944776,38.109094550909845,2021-03-21 18:45:29.657000192,0.0423574999999999,0.048655,0.066365,0.0760175,0.146445,0.2141775,0.1724325,294.37864466,21824.0,0.105799525,0.3165814463111759,0.142261970892123,0.146223852449089,294.37864466,0.0896537013220707,0.9508965370132206,0.9702958572143628,-121.5352933128464,38.109072105323385,-0.3165814578533172,0.3165814578533172,1,1,-0.3762981062919975,-294.37864466,294.37864466,294.29663317564933,-294.29663317564933,294.29663317564933,0.7612427668359125,0.5914869091683418,10.497280701615324,404.8941764968964,762.0310214820238,0.7612427668359125,1.7448194060487467,0.5914869091683418,273.5678207407413,536.649018257689,51.496436139174655,0.00682459725959,0.4443399910065901,280.93098694471007,12.321853364239638,2.8421177150427184,16.44385882370564,0.00682459725959,0.4443399910065901,0.5452533854658416,0.2434871047735214,-68.81531524658203,0.2999493702936775,2.2116086288846013,204.2215951738043,0.4209430243203704,1,-121.53518582944776,38.109094550909845,149.04843717019355,15.35593256436838,33.89960629265358,3.024522147123057,264.12574118717146,38.945579966588895,-120.71517033994328,0.8071284890174866,495216,282.62407388,763938,39.204872624685365,-122.22227905377196,0.177384465932846,480.36573344367673,62.80402598660093,300.02179568,62.72122071516729,2021-03-21 18:45:29.657000192+00:00,2021-03-21 19:00:00+00:00,2021-03-21,120.23349944283672,94.5323845,11.896656713783823,9.353627166666666,11.610827604166666,135.68951560416667,20.192676333333345,-8.051468156620542,202103211200.0,202103211230.0,406.457971,7.439531,1953.774525,2.219491,5.268323,2.0,1.0,116.238339,107.345093,242.081048,1.0,1.0,4.077929,6.90775,0.346466,-0.157761,-0.134024,-31.693585,1.183703,0.467795,0.0,102.113,32.31,14.5,11.168142,22.256145,0.471702,24.1,15.9,14.95,11.31,12.16,23.92,20.78,11.26,19.45,12.23,20.97,20.95,17.07,11.42,12.1,46.5,-9999.0,-9999.0,-9999.0,-9999.0,48.55,-9999.0,-9999.0,-9999.0,46.5,-9999.0,-9999.0,-9999.0,-9999.0,24.2971,-9999.0,-9999.0,663.167498,1827.586207,138.038278,929.606625,118.209256,278.008545,426.238416,0.0,221.912833,2.219491,5.592748,3.373257,5.268323,107.345093,242.081048,1.179,0.078,0.898,-9999.0,0.89,0.103,1.232,0.066,CA,CRO,16.0,338.0,38.1091,-121.5351,-5.0,US-Bi2,2021-03-21 12:00:00,2021-03-21 12:00:00-07:00,2021-03-21
150,150,2,2,LC08_044034_20210305,-121.53518582944776,38.109094550909845,2021-03-05 18:46:01.506000128,0.0468675,0.0504149999999999,0.0619925,0.072305,0.1277174999999999,0.20414,0.1640174999999999,298.58622728,21824.0,0.0985948,0.2770313339749277,0.1170586048240925,0.1187372548739504,298.58622728,0.0354651472499778,0.9503546514724998,0.9701170349859248,-121.5352933128464,38.109072105323385,-0.2770313322544098,0.2770313322544098,1,1,-0.3464498444994991,-298.58622728,298.58622728,298.3212559552205,-298.3212559552205,298.3212559552205,0.7377966545329511,0.8716551371788221,14.474801112990288,428.2997778681671,679.6240929952413,0.7377966545329511,1.7943322429024426,0.8716551371788221,286.75745152016947,456.83819149962,51.78609790165408,0.005847759821293,0.1015858593438501,415.5292962791348,16.39585695691197,5.620302060695977,71.92599569500359,0.005847759821293,0.1015858593438501,0.1844222114495424,0.4307333528995514,-122.8766098022461,-0.015448223636403,-0.1042227609844008,-10.477202681168931,-0.0258663091655762,2,-121.53518582944776,38.109094550909845,113.86327356815696,15.792544643313736,48.57824634354597,0.7018570038066185,217.13737266144705,37.27882119835175,-122.19143534480108,0.8179232478141785,295607,285.27303938,509443,37.344797031216295,-121.86219749713888,0.088737741112709,435.8282262857802,52.84299018276495,297.87869714,-2.9557575015176063,2021-03-05 18:46:01.506000128+00:00,2021-03-05 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Bi2,,,2021-03-05
151,151,3,3,LC08_044034_20210321,-121.53518582944776,38.109094550909845,2021-03-21 18:45:53.544000000,0.042715,0.0489574999999999,0.0666125,0.0763475,0.14716,0.21503,0.17323,294.3854807,21824.0,0.10630206,0.3168238202297461,0.1429904154773936,0.1468108485399253,294.3854807,0.0908405850479155,0.9509084058504792,0.970299773930658,-121.5352933128464,38.109072105323385,-0.316823810338974,0.316823810338974,1,1,-0.3767907471728121,-294.3854807,294.3854807,294.0856683959547,-294.0856683959547,294.0856683959547,0.7632623388823914,0.5912351784040152,10.49370690504178,404.936841753027,777.0419199708443,0.7632623388823914,1.7459783821027326,0.5912351784040152,280.2279766703314,555.9750599888515,52.85995237588772,0.0068471482229789,0.4445447979947801,297.91909425542497,12.230255264613737,2.9875400569492854,16.43628294560495,0.0068471482229789,0.4445447979947801,0.5474832965479888,0.3081692457199096,-87.64061737060547,0.3013193100102693,2.1406588185941144,205.19601335753885,0.4078510270365245,3,-121.53518582944776,38.109094550909845,148.92808560279354,15.36627603978096,33.86268607128878,3.02494570912345,264.12574118717146,37.250015932689394,-122.13322249308466,0.8628321290016174,420343,284.39119022,401740,38.00095276885399,-121.82684842828075,0.0480571314692497,481.4396913584769,64.07566810736587,299.5296008,60.70908409532908,2021-03-21 18:45:53.544000+00:00,2021-03-21 19:00:00+00:00,2021-03-21,120.23349944283672,94.5323845,11.896656713783823,9.353627166666666,11.610827604166666,135.68951560416667,20.192676333333345,-8.051468156620542,202103211200.0,202103211230.0,406.457971,7.439531,1953.774525,2.219491,5.268323,2.0,1.0,116.238339,107.345093,242.081048,1.0,1.0,4.077929,6.90775,0.346466,-0.157761,-0.134024,-31.693585,1.183703,0.467795,0.0,102.113,32.31,14.5,11.168142,22.256145,0.471702,24.1,15.9,14.95,11.31,12.16,23.92,20.78,11.26,19.45,12.23,20.97,20.95,17.07,11.42,12.1,46.5,-9999.0,-9999.0,-9999.0,-9999.0,48.55,-9999.0,-9999.0,-9999.0,46.5,-9999.0,-9999.0,-9999.0,-9999.0,24.2971,-9999.0,-9999.0,663.167498,1827.586207,138.038278,929.606625,118.209256,278.008545,426.238416,0.0,221.912833,2.219491,5.592748,3.373257,5.268323,107.345093,242.081048,1.179,0.078,0.898,-9999.0,0.89,0.103,1.232,0.066,CA,CRO,16.0,338.0,38.1091,-121.5351,-5.0,US-Bi2,2021-03-21 12:00:00,2021-03-21 12:00:00-07:00,2021-03-21
152,152,0,0,LC08_044033_20210406,-121.53518582944776,38.109094550909845,2021-04-06 18:45:25.605999872,0.052945,0.0606174999999999,0.0836899999999999,0.0966974999999999,0.2010325,0.2399724999999999,0.190665,305.1351536,21824.0,0.133642175,0.3504349578477144,0.1966230993273147,0.1961847993682073,305.1351536,0.1955617335055257,0.9519556173350552,0.9706453537205684,-121.5352933128464,38.109072105323385,-0.3504349589347839,0.3504349589347839,1,1,-0.4121293540201425,-305.1351536,305.1351536,305.02435219556924,-305.02435219556924,305.02435219556924,0.7548763713855964,1.0041783959813777,16.356220610883437,467.9169056465949,819.4458129407717,0.7548763713855964,2.0430067556886167,1.0041783959813777,301.03663187352873,528.5898992937599,79.49397598787448,0.0090368788192662,0.2790411270842988,249.8960248543188,16.08099667397964,3.431343680051228,26.184900262503767,0.0090368788192662,0.2790411270842988,0.3764068579727255,0.2177850008010864,-62.99838638305664,0.2956286570003504,2.658785989765968,199.19989845156664,0.4435575744825651,0,-121.53518582944776,38.109094550909845,168.29248460190212,17.837594464234957,49.151986070790485,1.847519957879372,290.3929882689333,38.87632866268528,-120.64442860382108,0.8340718150138855,509065,289.26870476,730842,39.20500992109182,-122.24312465273007,0.1763502061367035,470.8025051613316,95.10696073250632,315.70025342,75.40317066976284,2021-04-06 18:45:25.605999872+00:00,2021-04-06 19:00:00+00:00,2021-04-06,78.85388069544997,68.90191476086957,52.90816612770934,46.23074882978723,8.940970020833333,153.23224783333333,29.158614221843195,12.529230989340682,202104061200.0,202104061230.0,406.499206,12.653856,1971.558498,-9999.0,-9999.0,1.0,1.0,59.804464,,,1.0,1.0,315.307592,2.574523,0.270873,-9999.0,-9999.0,-9999.0,1.657074,0.417809,0.0,101.58,46.72,18.12,11.072181,22.512097,0.787269,33.0,16.45,15.75,13.92,14.72,27.64,22.12,14.29,19.95,14.91,30.25,23.25,18.38,14.6,15.08,36.4,-9999.0,-9999.0,-9999.0,-9999.0,38.4,-9999.0,-9999.0,-9999.0,36.4,-9999.0,-9999.0,-9999.0,-9999.0,22.312708,-9999.0,-9999.0,600.657949,1699.507389,143.062201,886.128364,128.672032,311.300049,468.098433,0.0,545.03632,3.307865,6.606514,3.298649,7.516461,184.222751,191.709936,1.192,0.095,0.925,-9999.0,0.859,0.113,1.227,0.07,CA,CRO,16.0,338.0,38.1091,-121.5351,-5.0,US-Bi2,2021-04-06 12:00:00,2021-04-06 12:00:00-07:00,2021-04-06
153,153,1,1,LC08_044033_20210422,-121.53518582944776,38.109094550909845,2021-04-22 18:45:18.546000128,0.0468125,0.0521749999999999,0.064935,0.0792625,0.1329425,0.2376075,0.22504,313.2871313,21824.0,0.1081088375,0.2529629367828279,0.1102525868690976,0.1130573360198257,313.2871313,0.0245930159497255,0.9502459301594972,0.970081156952634,-121.5352933128464,38.109072105323385,-0.2529629468917846,0.2529629468917846,1,1,-0.3436848555293046,-313.2871313,313.2871313,313.1700655689256,-313.1700655689256,313.1700655689256,0.7620938194157493,1.0115931002791063,16.46148642884558,519.0262238054169,875.4394330245539,0.7620938194157493,2.2263576962119416,1.0115931002791063,307.6939596112206,554.1554026684164,101.60648819006497,0.0056640405035342,0.2960983580742124,322.14420406775247,15.0357836587193,4.258790903517784,24.676476186361363,0.0056640405035342,0.2960983580742124,0.3968793790524896,0.1927943676710128,-56.11863327026367,0.1950777039620753,2.003795529856291,130.40471041059897,0.2881560561490136,1,-121.53518582944776,38.109094550909845,193.6868133089609,19.210074144742727,45.43713267640199,2.051999455627874,313.9719908666788,39.5860386235952,-121.00200798625468,0.8314127922058105,436336,291.08025536,721810,39.16317661282105,-122.29704914748147,0.1634174883365631,474.0572526384185,109.51829323178607,318.55771814,56.82764122672441,2021-04-22 18:45:18.546000128+00:00,2021-04-22 19:00:00+00:00,2021-04-22,40.28570507159812,35.210751511627905,132.2777207583359,115.61416010638298,11.8128090625,177.90429960416668,15.266578923655786,-6.471935288267346,202104221200.0,202104221230.0,403.325189,13.269957,1972.039461,6.671565,2.17546,1.0,1.0,63.21262,345.758868,96.503778,1.0,0.0,288.007963,3.17138,0.404192,-0.291518,-0.094156,-17.151588,1.432716,0.501832,0.0,101.166,47.2,17.86,10.794383,22.100274,1.124381,31.15,18.09,17.46,15.86,16.39,28.7,22.98,15.9,20.86,16.42,31.65,24.8,19.78,16.4,16.64,33.6,-9999.0,-9999.0,-9999.0,-9999.0,19.0,-9999.0,-9999.0,-9999.0,33.6,-9999.0,-9999.0,-9999.0,-9999.0,20.220623,-9999.0,-9999.0,683.980382,2014.778325,153.349282,1008.281573,130.28169,313.132126,507.151628,0.0,225.66586,6.671565,7.016578,0.345013,2.17546,345.758868,96.503778,1.333,0.099,1.007,-9999.0,0.994,0.121,1.426,0.072,CA,CRO,16.0,338.0,38.1091,-121.5351,-5.0,US-Bi2,2021-04-22 12:00:00,2021-04-22 12:00:00-07:00,2021-04-22
154,154,2,2,LC08_044034_20210406,-121.53518582944776,38.109094550909845,2021-04-06 18:45:49.488000000,0.0520649999999999,0.0599025,0.0828924999999999,0.0958999999999999,0.2007025,0.2394775,0.1897575,305.13173558,21824.0,0.1330036524999999,0.3533432793047935,0.197467278775506,0.1973427776086568,305.13173558,0.1981416417030866,0.9519814164170308,0.9706538674176202,-121.5352933128464,38.109072105323385,-0.3533432781696319,0.3533432781696319,1,1,-0.415416350781925,-305.13173558,305.13173558,304.83515941170054,-304.83515941170054,304.83515941170054,0.756373070256532,1.0041439099354994,16.355731015927002,467.90862072917287,831.7567555200371,0.756373070256532,2.044684897744335,1.0041439099354994,284.55049844977293,524.1082348715368,78.23536707032255,0.0090958811405662,0.2792251520735966,328.3792902398111,15.263615039602524,4.262661112767091,26.16764294898889,0.0090958811405662,0.2792251520735966,0.384532233174827,0.2178657799959182,-62.15048599243164,0.1743378077757348,1.5808332905916096,117.49357756140309,0.2635136292118717,2,-121.53518582944776,38.109094550909845,168.45903024527792,17.850636988421403,49.10995875419511,1.8475358231891688,290.3929882689333,37.2472143493081,-122.3260623856854,0.8405203819274902,277132,285.26962136,455812,37.71238909288717,-121.23547402069649,0.210280492901802,435.4720052891007,83.73465696108242,309.71188238,44.83243212117805,2021-04-06 18:45:49.488000+00:00,2021-04-06 19:00:00+00:00,2021-04-06,78.85388069544997,68.90191476086957,52.90816612770934,46.23074882978723,8.940970020833333,153.23224783333333,29.158614221843195,12.529230989340682,202104061200.0,202104061230.0,406.499206,12.653856,1971.558498,-9999.0,-9999.0,1.0,1.0,59.804464,,,1.0,1.0,315.307592,2.574523,0.270873,-9999.0,-9999.0,-9999.0,1.657074,0.417809,0.0,101.58,46.72,18.12,11.072181,22.512097,0.787269,33.0,16.45,15.75,13.92,14.72,27.64,22.12,14.29,19.95,14.91,30.25,23.25,18.38,14.6,15.08,36.4,-9999.0,-9999.0,-9999.0,-9999.0,38.4,-9999.0,-9999.0,-9999.0,36.4,-9999.0,-9999.0,-9999.0,-9999.0,22.312708,-9999.0,-9999.0,600.657949,1699.507389,143.062201,886.128364,128.672032,311.300049,468.098433,0.0,545.03632,3.307865,6.606514,3.298649,7.516461,184.222751,191.709936,1.192,0.095,0.925,-9999.0,0.859,0.113,1.227,0.07,CA,CRO,16.0,338.0,38.1091,-121.5351,-5.0,US-Bi2,2021-04-06 12:00:00,2021-04-06 12:00:00-07:00,2021-04-06
155,155,3,3,LC08_044034_20210422,-121.53518582944776,38.109094550909845,2021-04-22 18:45:42.428999936,0.0468949999999999,0.0522575,0.064935,0.079235,0.1326675,0.2377175,0.22515,313.34865566,21824.0,0.108063325,0.2521560623399912,0.1098397910613135,0.112583886136093,313.34865566,0.0236916070694586,0.9502369160706944,0.9700781823033292,-121.5352933128464,38.109072105323385,-0.2521560490131378,0.2521560490131378,1,1,-0.3427714730329827,-313.34865566,313.34865566,313.0774043413226,-313.0774043413226,313.0774043413226,0.7631913983026933,1.0115971204335188,16.46154350257712,519.4291288668413,885.3362370144845,0.7631913983026933,2.2277893976004512,1.0115971204335188,287.5141774180674,543.4413159092168,99.40911885482662,0.0056489897229184,0.2964120885645131,408.2528985830857,14.357870834993008,5.133650817947469,24.650357943308816,0.0056489897229184,0.2964120885645131,0.4040836155602637,0.19114351272583,-54.70906448364258,0.0535188407750839,0.5603263627315083,35.77929847130446,0.0805781623689819,3,-121.53518582944776,38.109094550909845,193.70354930766013,19.220395914176976,45.40811270235457,2.0546955879629887,313.9719908666788,37.25025871697573,-122.16704682799153,0.8560349941253662,196813,286.21983092,315887,37.739164464016525,-121.510269577333,0.1721985191106796,479.112765150816,104.11917370282964,316.30182494,15.890855647065576,2021-04-22 18:45:42.428999936+00:00,2021-04-22 19:00:00+00:00,2021-04-22,40.28570507159812,35.210751511627905,132.2777207583359,115.61416010638298,11.8128090625,177.90429960416668,15.266578923655786,-6.471935288267346,202104221200.0,202104221230.0,403.325189,13.269957,1972.039461,6.671565,2.17546,1.0,1.0,63.21262,345.758868,96.503778,1.0,0.0,288.007963,3.17138,0.404192,-0.291518,-0.094156,-17.151588,1.432716,0.501832,0.0,101.166,47.2,17.86,10.794383,22.100274,1.124381,31.15,18.09,17.46,15.86,16.39,28.7,22.98,15.9,20.86,16.42,31.65,24.8,19.78,16.4,16.64,33.6,-9999.0,-9999.0,-9999.0,-9999.0,19.0,-9999.0,-9999.0,-9999.0,33.6,-9999.0,-9999.0,-9999.0,-9999.0,20.220623,-9999.0,-9999.0,683.980382,2014.778325,153.349282,1008.281573,130.28169,313.132126,507.151628,0.0,225.66586,6.671565,7.016578,0.345013,2.17546,345.758868,96.503778,1.333,0.099,1.007,-9999.0,0.994,0.121,1.426,0.072,CA,CRO,16.0,338.0,38.1091,-121.5351,-5.0,US-Bi2,2021-04-22 12:00:00,2021-04-22 12:00:00-07:00,2021-04-22
156,156,0,0,LC08_044033_20210508,-121.53518582944776,38.109094550909845,2021-05-08 18:45:11.309999872,0.0508825,0.0578949999999999,0.0734325,0.0900699999999999,0.1502675,0.2651625,0.2597175,314.2270868,21824.0,0.12175695,0.2504706922556822,0.1197745677391114,0.1219663329224847,314.2270868,0.0416943372652699,0.9504169433726528,0.9701375913129754,-121.5352933128464,38.109072105323385,-0.2504706978797912,0.2504706978797912,1,1,-0.3434734018775144,-314.2270868,314.2270868,314.12695515028435,-314.12695515028435,314.12695515028435,0.7935914912957045,0.4032273328531562,7.824578258701482,525.3777850790843,944.1350723867516,0.7935914912957045,3.447177655872113,0.4032273328531562,310.6585908299406,599.0574688348751,114.95297793980536,0.0059548503360522,0.6517279305941904,432.5177003037972,9.078259135895928,3.4769116584937905,11.211218268913846,0.0059548503360522,0.6517279305941904,0.7653620273169336,0.1633394360542297,-47.83240509033203,0.0772432911779908,0.8340937216960292,51.58679059127252,0.1065612725382752,0,-121.53518582944776,38.109094550909845,217.812074864634,26.42675780216628,11.697318012208523,4.494963204587343,346.4254620096219,39.4794477407745,-120.98064779180868,0.8550249338150024,490923,292.84053566,737098,38.21280806235282,-121.8426446847416,0.1987931728363037,546.5044708514281,115.80774364246714,314.14847234,23.65489794729939,2021-05-08 18:45:11.309999872+00:00,2021-05-08 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Bi2,,,2021-05-08
157,157,1,1,LC08_044033_20210524,-121.53518582944776,38.109094550909845,2021-05-24 18:45:21.742000128,0.0480224999999999,0.0541825,0.0745049999999999,0.0822049999999999,0.1839,0.256665,0.2285875,321.6954605,21824.0,0.1269214225,0.3821611769790122,0.2000670857724062,0.1991143511659629,321.6954605,0.202100363363803,0.952021003633638,0.9706669311991004,-121.5352933128464,38.109072105323385,-0.3821611702442169,0.3821611702442169,1,1,-0.4233470714575957,-321.6954605,321.6954605,321.6423221520452,-321.6423221520452,321.6423221520452,0.7706975922636503,0.9789258285300124,15.997712427458476,578.1084522277272,933.2349627675984,0.7706975922636503,3.060093285803427,0.9789258285300124,312.8825598852907,534.5497702201295,120.28002340642306,0.0091868942696809,0.2494255657133918,373.51255035454926,15.433552244147393,5.227801464272886,29.293966161571795,0.0091868942696809,0.2494255657133918,0.3569767413175697,0.1798660308122635,-52.62472534179688,0.0614813808284853,0.7600811822756913,40.75719645915717,0.0983832316326138,1,-121.53518582944776,38.109094550909845,213.3970173138207,24.42066093166055,31.990064913102668,1.6487188848514869,341.547731135739,39.25854025090825,-120.67235983681849,0.8564107418060303,426993,292.57734812,669213,38.63432284646,-121.55396083572036,0.1850463300943374,448.9063624854527,119.94399759920591,322.5157853,21.555902329338604,2021-05-24 18:45:21.742000128+00:00,2021-05-24 19:00:00+00:00,2021-05-24,50.65097236542292,41.0108394893617,113.63346559238808,92.00620640425532,-4.451361411764705,182.12241754166664,53.55673305981435,22.289340995620364,202105241200.0,202105241230.0,395.917448,13.713622,1945.265838,2.05421,0.530334,2.0,2.0,,300.207271,112.8065,1.0,2.0,281.104546,3.277066,0.352995,-0.38154,-0.07127,-13.104797,1.031414,0.46169,0.0,-9999.0,27.57,-9999.0,-9999.0,28.554509,1.055857,37.66,24.66,24.58,19.49,18.93,35.0,30.17,17.82,30.28,16.94,37.9,30.78,24.49,18.65,18.18,16.8,-9999.0,-9999.0,-9999.0,-9999.0,4.1,-9999.0,-9999.0,-9999.0,16.8,-9999.0,-9999.0,-9999.0,-9999.0,7.105458,-9999.0,-9999.0,670.851396,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,153.1477,2.05421,9.989678,7.935468,0.530334,300.207271,112.8065,1.336,0.123,1.03,-9999.0,1.037,0.129,1.46,0.073,CA,CRO,16.0,338.0,38.1091,-121.5351,-5.0,US-Bi2,2021-05-24 12:00:00,2021-05-24 12:00:00-07:00,2021-05-24
158,158,2,2,LC08_044034_20210508,-121.53518582944776,38.109094550909845,2021-05-08 18:45:35.196000000,0.05102,0.05806,0.073515,0.0902075,0.150735,0.265245,0.2591125,314.22025076,21824.0,0.121945215,0.2512113886093155,0.1204258951238729,0.1225348120805595,314.22025076,0.0427946508780123,0.95042794650878,0.9701412223478976,-121.5352933128464,38.109072105323385,-0.2512113749980926,0.2512113749980926,1,1,-0.3443478260869566,-314.22025076,314.22025076,313.99503660608895,-313.99503660608895,313.99503660608895,0.7943778479982107,0.4030813353295329,7.822505546408781,525.3381498546476,952.0591688975096,0.7943778479982107,3.4494247694676607,0.4030813353295329,321.6601603140698,616.3367646399203,117.91746243206174,0.005973905629951,0.6518257276868088,725.8071392878377,8.61268880472176,5.487301735431927,11.209536186564472,0.005973905629951,0.6518257276868088,0.7883843553546137,0.2955396175384521,-87.3106689453125,-0.3404342399686295,-3.569920237065489,-227.3878370799792,-0.4562179596029175,2,-121.53518582944776,38.109094550909845,217.77543509086308,26.437817833980773,11.685465324461598,4.494259559946346,346.4254620096219,37.11361851275083,-121.86431553168096,0.8767420053482056,453818,295.4279768,253692,36.58942011322544,-121.852258351616,0.0555826723575592,552.9715440004535,115.75758054958852,314.34671749999995,-101.24293792317728,2021-05-08 18:45:35.196000+00:00,2021-05-08 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Bi2,,,2021-05-08
159,159,3,3,LC08_044034_20210524,-121.53518582944776,38.109094550909845,2021-05-24 18:45:45.637000192,0.0471975,0.0536324999999999,0.07423,0.08193,0.184505,0.2569125,0.22757,321.67495238000004,21824.0,0.1268160975,0.3849907106799032,0.201310406614639,0.2007508790699799,321.67495238000004,0.2057700301051867,0.952057700301052,0.9706790410993472,-121.5352933128464,38.109072105323385,-0.3849907219409942,0.3849907219409942,1,1,-0.4262082826057549,-321.67495238000004,321.67495238000004,321.5255556743375,-321.5255556743375,321.5255556743375,0.7713125302382917,0.9786877935678449,15.994333068823252,577.9833265479676,939.2349784147738,0.7713125302382917,3.062288590624193,0.9786877935678449,316.00961713730754,543.0009266335087,121.78946713476276,0.0092717785253294,0.249901948327335,328.1086560422373,15.865541013566778,4.728431099610312,29.23812371509941,0.0092717785253294,0.249901948327335,0.3538974604360623,0.1676768809556961,-49.1839714050293,0.1404274153232163,1.7079429650894329,93.10280345650858,0.2210357799080387,3,-121.53518582944776,38.109094550909845,213.4569982322982,24.43264792494812,31.959358649746225,1.6503467536567502,341.547731135739,36.56859366022015,-121.88039364138764,0.8368654251098633,311934,293.3258945,465676,37.73894810093752,-121.4932507583532,0.1561314016580581,471.4010360570168,127.43865258854326,325.49629874,48.43726248993632,2021-05-24 18:45:45.637000192+00:00,2021-05-24 19:00:00+00:00,2021-05-24,50.65097236542292,41.0108394893617,113.63346559238808,92.00620640425532,-4.451361411764705,182.12241754166664,53.55673305981435,22.289340995620364,202105241200.0,202105241230.0,395.917448,13.713622,1945.265838,2.05421,0.530334,2.0,2.0,,300.207271,112.8065,1.0,2.0,281.104546,3.277066,0.352995,-0.38154,-0.07127,-13.104797,1.031414,0.46169,0.0,-9999.0,27.57,-9999.0,-9999.0,28.554509,1.055857,37.66,24.66,24.58,19.49,18.93,35.0,30.17,17.82,30.28,16.94,37.9,30.78,24.49,18.65,18.18,16.8,-9999.0,-9999.0,-9999.0,-9999.0,4.1,-9999.0,-9999.0,-9999.0,16.8,-9999.0,-9999.0,-9999.0,-9999.0,7.105458,-9999.0,-9999.0,670.851396,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,153.1477,2.05421,9.989678,7.935468,0.530334,300.207271,112.8065,1.336,0.123,1.03,-9999.0,1.037,0.129,1.46,0.073,CA,CRO,16.0,338.0,38.1091,-121.5351,-5.0,US-Bi2,2021-05-24 12:00:00,2021-05-24 12:00:00-07:00,2021-05-24
