,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,ALB,CO2,FC,FC_SSITC_TEST,FETCH_70,FETCH_90,FETCH_MAX,G_inst_af,G_2_1_1,H_inst_af,H2O,H_SSITC_TEST,LE_inst_af,LE_SSITC_TEST,LW_IN,LW_OUT,MO_LENGTH,Rn_inst_af,PA,PPFD_IN,PPFD_OUT,RH,SC,SH,SLE,SWC_1_1_1,SWC_1_2_1,SWC_1_3_1,SWC_1_4_1,SWC_1_6_1,SWC_2_1_1,SWC_2_2_1,SWC_2_3_1,SWC_2_4_1,SWC_2_6_1,SW_IN,SW_OUT,TAU,TAU_SSITC_TEST,TA_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_6_1,T_CANOPY,T_SONIC,USTAR,U_SIGMA,VPD_PI,V_SIGMA,WD,WS,WS_MAX,W_SIGMA,ZL,TA_1_1_3,PPFD_IN_PI_F,TA_1_1_2,SWC_1_5_1,TS_1_5_1,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
29,29,2,2,LC08_023032_20140416,-88.19601068991994,40.062930293869805,2014-04-16 16:35:25.552000000,0.0543474999999999,0.07027,0.1025275,0.1333275,0.2123074999999999,0.319255,0.2503675,287.09484404,21824.0,0.15845999,0.2285069509742937,0.132940806161936,0.1400959042612947,287.09484404,0.0773391706174486,0.9507733917061744,0.9702552192630376,-88.19591166082384,40.06304708706139,-0.2285069525241851,0.2285069525241851,1,1,-0.3486905839566757,-287.09484404,287.09484404,289.2294985174257,-289.2294985174257,289.2294985174257,0.7866637794286679,0.4250129736716541,7.972330952782165,366.2365212325701,875.7673124764253,0.7866637794286679,1.0277907671828552,0.4250129736716541,281.70596252783054,638.595245122952,50.92371690336894,0.0065935655770682,0.7051935786750106,263.5231449436667,8.90702974800363,1.897499123234212,10.361217547623598,0.0065935655770682,0.7051935786750106,0.7976500580140183,0.5123493671417236,-146.2890625,0.4737787169023917,3.3572522908551816,324.1483832759164,0.5515808878098286,2,-88.19601068991994,40.062930293869805,173.51292860980917,7.372729128383901,41.35209103275002,4.816165864373666,297.4946818155148,40.82694313013676,-89.4898896387923,0.5211966037750244,438039,285.52597286,661296,39.76944091441304,-90.07786060300964,0.2019487619400024,551.6887543615455,62.30784852585058,291.67499084,95.21167496865294,2014-04-16 16:35:25.552000+00:00,2014-04-16 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiC,,,2014-04-16
30,30,0,0,LC08_022032_20140511,-88.19601068991994,40.062930293869805,2014-05-11 16:28:54.378000128,0.035895,0.0446399999999999,0.0671625,0.0890524999999999,0.1615975,0.23824,0.1660249999999999,302.76304772000003,21824.0,0.113545505,0.2894274885298226,0.1332457824022629,0.144964364217678,302.76304772000003,0.0871113819973494,0.9508711138199736,0.9702874675605913,-88.19591166082384,40.06304708706139,-0.2894274890422821,0.2894274890422821,1,1,-0.4128125546424199,-302.76304772000003,302.76304772000003,304.75863402880134,-304.75863402880134,304.75863402880134,0.7415595573262757,2.0357347355530133,30.227395726223858,453.01875959952514,878.6269280831011,0.7415595573262757,3.204219198799521,2.0357347355530133,311.70160442775057,622.2320820094697,90.636139971038,0.0067764611125669,0.5466945212674064,231.2243263630781,10.906934637734633,2.161973933276343,13.365167927602243,0.0067764611125669,0.5466945212674064,0.6395710284367738,0.161776915192604,-47.14093780517578,0.4456603561698367,3.7636166349518185,300.3716156753535,0.5650374502927229,0,-88.19601068991994,40.062930293869805,187.0560639986441,25.1921674199839,63.53294232540997,3.7237872411873,274.60640221728903,39.75304300460208,-87.21455308893222,0.8376985788345337,314931,291.3947132,392966,40.883946920244185,-87.88368625501568,0.2264854311943054,498.7022974923673,104.78057689399772,312.03613598,106.73616776723355,2014-05-11 16:28:54.378000128+00:00,2014-05-11 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiC,,,2014-05-11
31,31,1,1,LC08_023032_20140518,-88.19601068991994,40.062930293869805,2014-05-18 16:35:00.950000128,0.0648524999999999,0.0734325,0.1013175,0.1320075,0.2211075,0.3364425,0.2780875,300.32258144,21824.0,0.1652719875,0.2523257295781828,0.1523171958592288,0.1566611769808291,300.32258144,0.1109512354198142,0.951109512354198,0.9703661390768854,-88.19591166082384,40.06304708706139,-0.2523257434368133,0.2523257434368133,1,1,-0.3715282623866015,-300.32258144,300.32258144,302.41376855305896,-302.41376855305896,302.41376855305896,0.7811269434902208,0.7365313785706679,12.276527023895682,438.6978816217288,934.223148217628,0.7811269434902208,1.8043215723200736,0.7365313785706679,313.2754132324144,639.0835756335061,93.56716753016973,0.0072368866530425,0.1804944290806911,220.77696638337468,19.27963615469992,3.595164239668506,40.48138282745842,0.0072368866530425,0.1804944290806911,0.2656897772050064,0.3826476335525512,-112.12274932861328,0.4807179686252951,4.030981590467856,324.73944171996175,0.5952881286358059,1,-88.19601068991994,40.062930293869805,190.59742769159985,15.87934968150868,40.82040529081544,1.2215783482659714,327.79807158873126,39.36367790190672,-88.18041137393892,0.8696371912956238,548468,293.0182727,722817,40.15708928946874,-89.90513140306223,0.2211027890443802,597.7452370789412,106.93982384615713,307.87640564000003,114.31863790566838,2014-05-18 16:35:00.950000128+00:00,2014-05-18 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiC,,,2014-05-18
32,32,0,0,LC08_022032_20140612,-88.19601068991994,40.062930293869805,2014-06-12 16:29:00.803000064,0.0289099999999999,0.0382875,0.07654,0.06334,0.35418,0.23736,0.1325299999999999,294.47434922,21824.0,0.1612335025,0.6965893849396436,0.5024657690443838,0.4754773737902171,294.47434922,1.1117662863727418,0.9611176628637274,0.97366882874503,-88.19591166082384,40.06304708706139,-0.6965894103050232,0.6965894103050232,1,1,-0.6445950965824666,-294.47434922,294.47434922,296.5134249727184,-296.5134249727184,296.5134249727184,0.7471228740725464,1.9452295501135923,28.97690118895876,409.7788130358696,904.0417770892138,0.7471228740725464,3.10667787428992,1.9452295501135923,336.7666223253176,672.1734909067468,60.3198918451554,0.0434207796232164,0.6054006363262002,-23.27072259633928,16.31974820681859,-0.3182998578230922,12.069138424066749,0.0434207796232164,0.6054006363262002,0.4517910841585641,0.4302660524845123,-127.89796447753906,0.9005797186049999,5.905370908697142,611.8535990615914,1.0,0,-88.19601068991994,40.062930293869805,167.1711366224588,24.673432294680048,62.61445920131662,3.379474585798392,264.19498919381857,40.59760830796917,-86.44002640832639,0.9308944940567015,228888,297.25319948000003,343043,40.78777689143392,-87.38496730022773,0.2916055023670196,573.3903992068459,106.19571896389807,307.05608084,167.47631897065094,2014-06-12 16:29:00.803000064+00:00,2014-06-12 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiC,,,2014-06-12
33,33,1,1,LC08_022032_20140628,-88.19601068991994,40.062930293869805,2014-06-28 16:29:02.887000064,,,,,,,,,,,,,,,,,,-88.19591166082384,40.06304708706139,,,1,1,,,,,,,0.7336189324019013,2.5854106657385416,37.82217324781905,,882.9400655172209,0.7336189324019013,3.4635431973695785,2.5854106657385416,344.9786345663719,,,,,,,,,,,,0.2015115618705749,-60.179595947265625,,,,,1,-88.19601068991994,40.062930293869805,,26.507163817650383,74.64641029169368,3.5585605341954243,284.85024710802526,39.94953946592888,-86.77898104048937,0.9375815987586976,116070,298.6409156,193529,39.82815265887114,-87.7455558881455,0.4302317500114441,481.3968882345527,112.50477423385584,315.66607322,,2014-06-28 16:29:02.887000064+00:00,2014-06-28 16:00:00+00:00,2014-06-28,142.67592614067726,145.5854864792174,1.2905475547472942,1.3168654212708335,7.109791666666666,150.195875,-3.816268567154893,-0.8803903620912219,201406281100.0,201406281130.0,20.0,374.2970543,-43.49831178,0.0,90.0,-9999.0,15.22561978,17.46,21.22,69.02802022,29.63445621,0.0,319.8699769,0.0,423.3,464.3,-189.5677673,607.3,98.79208319,-9999.0,46.09,75.92,-0.010497296,0.290192954,-2.94060337,-9999.0,33.7,31.5,45.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,807.0,158.7,-0.32006869,0.0,26.53,-9999.0,22.83,22.9,21.33,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,28.27,27.44069959,0.532222745,1.2273338669653,8.477545476,0.997719208996198,175.7706348,3.159586597,7.912213133,0.587230573965627,-0.016081848,-9999.0,1410.0,26.44811,45.6,20.27,IL,CRO,10.9,1051.0,40.0628,-88.1961,224.0,US-UiC,2014-06-28 11:00:00,2014-06-28 11:00:00-05:00,2014-06-28
34,34,2,2,LC08_023032_20140603,-88.19601068991994,40.062930293869805,2014-06-03 16:35:07.532000000,0.0529999999999999,0.0575375,0.084075,0.095515,0.251165,0.2993175,0.20909,305.20009598,21824.0,0.1544076725,0.4489731164185992,0.2793985526562608,0.2757535314404497,305.20009598,0.3886389071768552,0.9538863890717684,0.9712825083936836,-88.19591166082384,40.06304708706139,-0.4489731192588806,0.4489731192588806,1,1,-0.4984190430736189,-305.20009598,305.20009598,307.2929157860046,-307.2929157860046,307.2929157860046,0.7471060241013221,1.9308600602724888,28.77836042621302,469.265227523172,903.1975513141796,0.7471060241013221,3.52169802827089,1.9308600602724888,353.26574580609423,631.4470787346063,102.31678941840796,0.0141326839513739,0.4197088221298741,115.73411178237184,13.932841698834071,1.4006166780789613,17.40888848788134,0.0141326839513739,0.4197088221298741,0.4994855877041083,0.2166638970375061,-65.17866516113281,0.6148707914025325,5.777273992443787,413.39617753382646,0.7812748313238003,2,-88.19601068991994,40.062930293869805,207.15264503700368,26.79023344178501,54.82753049160541,2.65466945569999,323.3170974173848,39.402217172409294,-88.16503349216117,0.8949304223060608,470821,300.8284484,616847,39.94329564648019,-89.12222954935551,0.2621107697486877,459.4719944507234,125.58221878747936,321.47670722,163.8434904257058,2014-06-03 16:35:07.532000+00:00,2014-06-03 17:00:00+00:00,2014-06-03,166.0996023158867,154.2255773117234,17.959902718902253,16.675996370041666,27.2348125,180.72875,-17.407636181765092,-30.565567534788965,201406031200.0,201406031230.0,18.6,396.7077109,-9.688982314,0.0,55.0,-9999.0,9.514042786,84.5,91.5,88.94019892,22.85908047,0.0,430.2627543,0.0,382.0,497.1,-24.08108776,656.7,98.60486465,-9999.0,179.4,49.56,0.01726302,0.976192767,0.500539062,-9999.0,35.1,33.2,46.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,948.0,176.5,-0.095338369,1.0,27.98,-9999.0,23.6,22.35,19.57,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,33.98,28.10132755,0.291375977,1.10835361144357,20.05006946,1.32618427075576,262.365183,2.57203153,6.322971938,0.327174040840651,-0.101548569,-9999.0,-9999.0,27.77474,45.5,17.95,IL,CRO,10.9,1051.0,40.0628,-88.1961,224.0,US-UiC,2014-06-03 12:00:00,2014-06-03 12:00:00-05:00,2014-06-03
35,35,3,3,LC08_023032_20140619,-88.19601068991994,40.062930293869805,2014-06-19 16:35:12.601999872,,,,,,,,,,,,,,,,,,-88.19591166082384,40.06304708706139,,,1,1,,,,,,,0.7301190255748817,2.7979739833860795,40.7591239457336,,882.2767590885992,0.7301190255748817,3.9028240681399313,2.7979739833860795,387.1872675017348,,,,,,,,,,,,0.3779004514217376,-116.12059020996094,,,,,3,-88.19601068991994,40.062930293869805,,28.550636000078388,71.69100975436952,2.3938822705350544,275.906392076374,39.84022050131202,-89.18601505767764,0.8993642330169678,211225,307.27825214,266715,39.42711795183021,-88.61471403244069,0.4109638631343841,517.1733375774002,127.4520606033591,319.05674906,,2014-06-19 16:35:12.601999872+00:00,2014-06-19 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiC,,,2014-06-19
36,36,0,0,LC08_022032_20140714,-88.19601068991994,40.062930293869805,2014-07-14 16:29:11.042000128,0.0257749999999999,0.0255825,0.0429074999999999,0.0207424999999999,0.5494300000000001,0.1478749999999999,0.0524775,302.7938099,21824.0,0.188726545,0.9272413173206354,0.8918382305187276,0.7410312356185569,302.7938099,7.011123666922817,0.98,0.98,-88.19591166082384,40.06304708706139,-0.927241325378418,0.927241325378418,1,1,-0.8551248232637644,-302.7938099,302.7938099,304.99148803105845,-304.99148803105845,304.99148803105845,0.7352382206244705,2.4220887591337923,35.56558263333251,467.0862734932332,873.5866884930838,0.7352382206244705,3.5287490812296847,2.4220887591337923,347.8291003885855,582.5039359033734,26.5606992110946,0.1931275445364395,0.6346938281000624,280.3436519691596,9.102298343327488,2.1893213645749654,11.51210829276738,0.1931275445364395,0.6346938281000624,0.7773178300190423,0.3849371969699859,-115.21324920654295,0.4089988482581232,2.564894750944073,275.5995847231192,0.4957333168811744,0,-88.19601068991994,40.062930293869805,145.26690149289473,26.824277242875496,68.63873580633714,2.91613978590789,238.8507800209464,39.4164208436695,-86.9521386023634,0.926182210445404,336955,299.30401148,483613,40.03584298002297,-86.46996589372104,0.3003211915493011,566.6938856883945,120.12274389162464,314.52103652,72.7404151367739,2014-07-14 16:29:11.042000128+00:00,2014-07-14 16:00:00+00:00,2014-07-14,140.75206052835844,157.258765064625,9.902920133792287,11.0642855595,-1.1154583333333334,134.21135416666667,-32.99623812412502,-15.32816816215074,201407141100.0,201407141130.0,19.5,343.8770461,-57.71722323,0.0,35.0,-9999.0,5.996425285,18.02,21.93,132.7396157,32.49302391,0.0,629.2886645,0.0,417.8,466.5,-80.50486921,578.8,98.18217519,-9999.0,39.49,72.52,0.109651046,0.174211238,-1.580317048,-9999.0,38.0,35.4,46.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,778.0,150.5,-0.276147723,0.0,27.58,-9999.0,21.4,21.6,20.46,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,26.44,28.85204993,0.498114158,0.989909505965065,11.39335293,0.924080800038611,202.7223622,1.917429127,6.175467014,0.548580438039856,-0.027964768,-9999.0,1691.0,27.31793,47.4,19.8,IL,CRO,10.9,1051.0,40.0628,-88.1961,224.0,US-UiC,2014-07-14 11:00:00,2014-07-14 11:00:00-05:00,2014-07-14
37,37,1,1,LC08_022032_20140730,-88.19601068991994,40.062930293869805,2014-07-30 16:29:16.012999936,0.011915,0.0189824999999999,0.044805,0.0258849999999999,0.4798825,0.1422925,0.0556949999999999,300.17560658,21824.0,0.167352115,0.897640714359859,0.7602999014451639,0.6770911269254574,300.17560658,4.200228161259907,0.98,0.98,-88.19591166082384,40.06304708706139,-0.8976407051086426,0.8976407051086426,1,1,-0.8292126265634305,-300.17560658,300.17560658,302.4348316644576,-302.4348316644576,302.4348316644576,0.7474217219604189,1.7422466576521467,26.17232157344925,451.1393632294156,869.9940144164735,0.7474217219604189,2.9299403588155264,1.7422466576521467,338.40079465204434,604.8920915961241,32.46399690818666,0.1348290139455992,0.4954778890334154,266.2565450541973,10.924816327026306,2.4679156648645915,14.746700596656162,0.1348290139455992,0.4954778890334154,0.6337042586782063,0.5128151178359985,-152.625244140625,0.4532408333145414,3.1059230923829992,306.17154963374014,0.5348646449658474,1,-88.19601068991994,40.062930293869805,163.44489758882617,23.696216335671007,59.463553666207616,2.3943315350960543,255.0134787073177,40.85273756438696,-86.09940740716057,0.9109283685684204,415699,297.62234564,573376,40.619384869537264,-86.83282788034276,0.410683274269104,559.84578771015,101.41173217334224,307.6132181,88.08397889998186,2014-07-30 16:29:16.012999936+00:00,2014-07-30 16:00:00+00:00,2014-07-30,150.20718384815453,175.22675061991666,55.39406713069279,64.62089321070833,2.4829791666666665,188.234125,-54.09649799729168,-19.850105145514007,201407301100.0,201407301130.0,17.5,352.7371661,-33.48707913,0.0,25.0,85.0,4.449113382,17.33,19.31,264.2270878,24.26376535,0.0,435.6221464,0.0,368.4,448.7,-44.17914677,590.3,98.8421943,-9999.0,44.22,60.91,-0.295247982,1.642995773,0.956842861,-9999.0,35.4,33.4,46.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,815.0,143.9,-0.297285056,0.0,24.64,-9999.0,17.95,18.23,18.47,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,24.33,25.73756194,0.512447503,1.03199625677616,14.22237457,0.772633145807245,280.1230803,1.894839625,6.040623077,0.520998127635791,-0.046257118,-9999.0,1793.0,24.44309,45.9,18.3,IL,CRO,10.9,1051.0,40.0628,-88.1961,224.0,US-UiC,2014-07-30 11:00:00,2014-07-30 11:00:00-05:00,2014-07-30
38,38,2,2,LC08_023032_20140721,-88.19601068991994,40.062930293869805,2014-07-21 16:35:22.265000192,0.0117224999999999,0.0170299999999999,0.0418075,0.024345,0.4801025,0.13165,0.04838,302.0418455,21824.0,0.16500191,0.9034785582245922,0.7603828295619298,0.6806092404033064,302.0418455,4.549886101906361,0.98,0.98,-88.19591166082384,40.06304708706139,-0.9034785628318788,0.9034785628318788,1,1,-0.8397903853154758,-302.0418455,302.0418455,304.33653442598745,-304.33653442598745,304.33653442598745,0.7438253863319135,1.964790283557555,29.247168469201466,462.46364229456987,876.7874497170998,0.7438253863319135,3.350150151511153,1.964790283557555,355.83703135567663,618.3724942837425,33.60220306378485,0.1375213544375915,0.2760878528842151,86.06324853959241,18.07316617106261,1.33555556209393,26.46499657811185,0.1375213544375915,0.2760878528842151,0.3725114897104635,0.435922771692276,-131.33168029785156,0.7396261776655703,5.999891099154813,498.7070426803653,0.8528255456342596,2,-88.19601068991994,40.062930293869805,197.6537929614776,25.943101045012064,58.6478275509919,1.330545628255257,328.09085304456045,39.78706663025992,-87.93255541451137,0.9121018648147584,485252,301.272791,800357,40.43447745796168,-89.6988510590845,0.5901504755020142,555.4908224490882,99.68549581637402,312.23779916,170.1569115720305,2014-07-21 16:35:22.265000192+00:00,2014-07-21 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiC,,,2014-07-21
39,39,0,0,LC08_022032_20140815,-88.19601068991994,40.062930293869805,2014-08-15 16:29:22.776999936,,,,,,,,,,,,,,,,,,-88.19591166082384,40.06304708706139,,,1,1,,,,,,,0.7607475983438567,1.1253489583971668,17.64875246274769,,859.0038833049158,0.7607475983438567,2.542020426200367,1.1253489583971668,327.54671410187086,,,,,,,,,,,,0.5107748508453369,-150.9967041015625,,,,,0,-88.19601068991994,40.062930293869805,,21.356699798028103,44.26986293258309,1.2569479867361768,260.2325571636231,40.47042483969853,-86.68350071999201,0.9407141208648682,360764,295.62280394,634399,40.616082217274055,-87.40809696707662,0.6958690285682678,547.1805029417118,77.74455403899506,307.29876026,,2014-08-15 16:29:22.776999936+00:00,2014-08-15 16:00:00+00:00,2014-08-15,106.82579253950294,126.98909928410416,25.502163619825065,30.315682298166667,-5.148541666666667,132.17510416666667,-19.981135748937508,4.995689674005327,201408151100.0,201408151130.0,18.3,356.6397106,-36.31288706,0.0,10.0,30.0,1.479375393,5.601,6.932,134.4534543,16.76463483,0.0,335.7852051,0.0,371.6,432.9,-10.29637444,481.4,98.9292386,-9999.0,37.39,53.17,-0.203621043,2.049097481,2.581571344,-9999.0,28.3,30.2,42.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,664.5,121.8,-0.072693508,0.0,21.91,-9999.0,17.34,18.0,18.82,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,22.04,21.67039287,0.251832435,0.561775960681836,16.19614573,0.64845260351085,136.014778,0.827243886,3.499770868,0.296502902178039,-0.123694025,-9999.0,1381.0,21.12779,40.0,18.53,IL,CRO,10.9,1051.0,40.0628,-88.1961,224.0,US-UiC,2014-08-15 11:00:00,2014-08-15 11:00:00-05:00,2014-08-15
40,40,0,0,LC08_022032_20140916,-88.19601068991994,40.062930293869805,2014-09-16 16:29:27.010999808,,,,,,,,,,,,,,,,,,-88.19591166082384,40.06304708706139,,,1,1,,,,,,,0.7428828843033175,1.250076921702679,19.372097219188685,,754.9769738013845,0.7428828843033175,1.8118060570474288,1.250076921702679,306.47821451312615,,,,,,,,,,,,0.774005651473999,-224.62049865722656,,,,,0,-88.19601068991994,40.062930293869805,,15.944112588410997,68.99617742419078,1.2221018284285607,195.6788833777606,39.43994608627484,-86.97582883767394,0.948538601398468,111420,290.20524224,176345,40.78501782353885,-86.68556762324334,0.4865909218788147,532.4588314136458,61.04153130209176,297.38308424,,2014-09-16 16:29:27.010999808+00:00,2014-09-16 16:00:00+00:00,2014-09-16,62.08778038950338,58.576208562974365,52.131527755915975,49.18306345274468,-3.711833333333333,118.59760416666668,14.55016548428096,8.090129354580647,201409161100.0,201409161130.0,13.5,382.9946439,-2.191620707,0.0,15.0,45.0,2.165063795,4.988,2.999,186.8179605,14.2615146,0.0,161.7222199,0.0,350.7,415.9,-8.028143457,432.9,99.25927914,-9999.0,54.17,59.09,-0.010119451,4.902456396,1.67484279,-9999.0,37.6,35.8,46.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,579.0,80.9,-0.078421589,0.0,17.24,-9999.0,13.67,14.3,15.75,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,26.38,17.46262868,0.258488979,0.740230427637232,8.995966071,0.849759234136352,47.92756847,0.854040413,3.99753747,0.353845582140006,-0.220138069,-9999.0,687.2,16.90168,46.1,16.67,IL,CRO,10.9,1051.0,40.0628,-88.1961,224.0,US-UiC,2014-09-16 11:00:00,2014-09-16 11:00:00-05:00,2014-09-16
41,41,1,1,LC08_023032_20140907,-88.19601068991994,40.062930293869805,2014-09-07 16:35:37.994999808,0.021595,0.0254999999999999,0.0456574999999999,0.0443925,0.2735225,0.1711675,0.0852299999999999,298.74003818,21824.0,0.119185095,0.7207272384127833,0.4247466405660569,0.4202087013931765,298.74003818,0.8598613680419338,0.9585986136804192,0.9728375425145384,-88.19591166082384,40.06304708706139,-0.720727264881134,0.720727264881134,1,1,-0.7139075130020678,-298.74003818,298.74003818,300.9636016284132,-300.9636016284132,300.9636016284132,0.7462748465374314,1.3000661032624508,20.062789118877564,432.90597909682623,786.941870757141,0.7462748465374314,2.580570072285343,1.3000661032624508,331.80019918722127,578.3073609944046,55.394785322480544,0.0318274199494226,0.3307173837039779,244.5596648082313,14.529689482097355,2.9914086852151627,22.093377735411483,0.0318274199494226,0.3307173837039779,0.4434926278009942,0.6182705760002136,-183.0855255126953,0.411471800762369,2.935580793731694,278.3529108636927,0.5323125199389576,1,-88.19601068991994,40.062930293869805,155.44322752891253,21.60264541883955,50.379027379447095,1.914115349707036,262.5263200210391,39.33747915814135,-88.06614197918087,0.9302593469619752,389840,296.12525288,603917,41.04728924428112,-88.71292980196357,0.2889983654022217,515.1705651676365,85.3521217452729,304.92323636000003,83.25307131023084,2014-09-07 16:35:37.994999808+00:00,2014-09-07 17:00:00+00:00,2014-09-07,96.47243931294128,109.85244468814584,54.3758122107466,61.91733043960417,-11.670958333333331,147.38706249999998,-12.71175429441668,8.209769309645438,201409071200.0,201409071230.0,15.3,379.1263495,-9.730134155,0.0,15.0,50.0,2.40075786,11.75,9.58,263.8614993,16.30567083,0.0,291.7708701,0.0,336.1,455.5,-12.59064444,639.7,99.26585149,-9999.0,67.61,42.82,0.001255239,0.381084026,-0.079611202,-9999.0,36.9,34.8,44.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,896.0,137.4,-0.12975045,0.0,24.04,-9999.0,18.43,19.0,20.44,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,30.34,24.13738403,0.336889401,0.923302741791662,20.38142492,1.04525090145859,101.04704,1.462446538,5.816547114,0.455281698512031,-0.134512575,-9999.0,1791.0,23.72315,41.6,20.26,IL,CRO,10.9,1051.0,40.0628,-88.1961,224.0,US-UiC,2014-09-07 12:00:00,2014-09-07 12:00:00-05:00,2014-09-07
