,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,CO2_1_1_1,H2O_1_1_1,FC_1_1_1,SC_PI_1,G_inst_af,G_1_1_2,G_1_1_3,H_inst_af,LE_inst_af,SH_1_1_1,WD_1_1_1,WS_1_1_1,WS_MAX_1_1_1,USTAR_1_1_1,ZL_1_1_1,TAU_1_1_1,MO_LENGTH_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,RH_1_1_1,TA_1_1_1,VPD_PI_1_1_1,T_SONIC_1_1_1,SWC_1_1_1,TS_1_1_1,TS_1_2_1,Rn_inst_af,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,P_1_1_1,NEE_PI_1_1_1,SC_PI_2,PA_1_1_1,WTD_1_1_1,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
65,65,0,0,LC08_014035_20170916,-76.65598305553534,35.79898696626808,2017-09-16 15:41:11.377000192,0.0166725,0.0202475,0.0473349999999999,0.0319899999999999,0.3510175,0.1736424999999999,0.0700775,302.94420278,21824.0,0.137355555,0.8329536627872821,0.5733362327149085,0.5419447173438504,302.94420278,1.519271210352405,0.965192712103524,0.975013594994163,-76.65593398262045,35.79890987707693,-0.832953691482544,0.832953691482544,1,1,-0.762346163259927,-302.94420278,302.94420278,302.9278121526819,-302.9278121526819,302.9278121526819,0.7168790534187692,2.4272743253183493,36.46740548528461,460.94348122991954,763.4059678063719,0.7168790534187692,3.4357998757117145,2.4272743253183493,357.7143185764042,542.8676894831194,41.1295387163758,0.0630850988589957,0.3998548945509343,96.0543337795508,14.330852011263074,1.176122973454369,18.273289089145475,0.0630850988589957,0.3998548945509343,0.4880728777921126,0.5723422765731812,-172.2022705078125,0.600841319128111,3.455757401488224,405.6838169871928,0.808556846568747,0,-76.65598305553534,35.79898696626808,120.24010284426768,26.370661077404097,70.64655722462729,2.1332282044067163,214.75551202839384,36.52676730503767,-76.29737860089799,0.8945473432540894,232564,300.87288266,40849,36.905873843360126,-76.32464742368019,0.0614135637879371,511.4601054489378,88.60317855259609,310.13913488000003,98.00527990620604,2017-09-16 15:41:11.377000192+00:00,2017-09-16 16:00:00+00:00,2017-09-16,110.03395733616608,105.65338065217392,28.057295821599823,26.940303041666667,1.041957125,136.92189652083331,3.286255701992715,-2.2113137619326046,201709161200.0,201709161230.0,365.927543,26.084978,-11.560383,-0.488434,14.23273,12.43889,8.661086,105.793952,308.081894,-3.691362,29.111072,2.23078,7.021001,0.429266,-0.100601,-0.215051,-66.152676,1.126216,0.95653,0.509095,74.24792,27.06873,9.191995,27.872032,31.4504,28.19741,-9999.0,403.5428,1190.549,544.8141,74.94889,406.3436,472.666,0.0,-11.560383,-9999.0,101.572191,-9999.0,NC,ENF,16.6,1320.0,35.799,-76.656,5.0,US-NC3,2017-09-16 12:00:00,2017-09-16 12:00:00-04:00,2017-09-16
66,66,0,0,LC08_014035_20171002,-76.65598305553534,35.79898696626808,2017-10-02 15:41:18.565999872,0.0207699999999999,0.0212374999999999,0.0416149999999999,0.0292675,0.3135349999999999,0.1639074999999999,0.0698849999999999,298.0427621,21824.0,0.1251020224999999,0.8292457027005345,0.5343941602820599,0.5059325880025273,298.0427621,1.2800225020178395,0.9628002250201784,0.9742240742566588,-76.65593398262045,35.79890987707693,-0.8292456865310669,0.8292456865310669,1,1,-0.7656483176122764,-298.0427621,298.0427621,297.8791331771354,-297.8791331771354,297.8791331771354,0.734066093437352,1.325577905531833,20.86865457956501,430.7582066335366,730.0548150372426,0.734066093437352,2.4103387993972776,1.325577905531833,324.31520707409464,520.2160288550876,32.62210118514948,0.0515265095386923,0.4145079230901213,97.86890528408156,14.003170831432692,1.1481928687185956,17.62732067307289,0.0515265095386923,0.4145079230901213,0.5006840325579707,0.3020547330379486,-88.82760620117188,0.5743886606225267,3.44211222610734,389.7250223858566,0.7992819439902235,0,-76.65598305553534,35.79898696626808,121.7492276911552,20.491239336408395,54.99550129066102,2.266919997946044,156.90715144855704,36.52299612654652,-76.50337646928445,0.9200401902198792,156985,294.0778589,269637,35.479220011958105,-77.38335471231659,0.1829400658607483,390.67657327984375,74.77762888882762,307.76361098,97.61830273240416,2017-10-02 15:41:18.565999872+00:00,2017-10-02 16:00:00+00:00,2017-10-02,76.59091936003885,75.86406672916667,39.08479475903406,38.71387760416667,-5.8955695,110.00352020833331,1.3211453749999862,0.2233755892604065,201710021200.0,201710021230.0,376.08599,13.654848,-8.876943,0.131864,5.344458,3.531755,1.647801,194.542853,201.60192,1.354673,32.412048,2.890106,7.732775,0.426384,-0.187867,-0.219306,-35.424008,1.220876,1.508862,0.703589,54.46301,21.60209,11.715538,20.889951,21.9188,23.06635,32.95207,564.165,1696.38,799.6309,105.1926,318.3309,448.6041,0.0,-8.876943,-9999.0,102.587914,-9999.0,NC,ENF,16.6,1320.0,35.799,-76.656,5.0,US-NC3,2017-10-02 12:00:00,2017-10-02 12:00:00-04:00,2017-10-02
67,67,1,1,LC08_014035_20171018,-76.65598305553534,35.79898696626808,2017-10-18 15:41:21.917999872,0.0193949999999999,0.0206599999999999,0.03727,0.0284149999999999,0.2667025,0.1611575,0.0726074999999999,294.99388826,21824.0,0.1107394875,0.8074326327649156,0.464591331202951,0.4495326162485419,294.99388826,0.986305576975852,0.9598630557697584,0.9732548084040202,-76.65593398262045,35.79890987707693,-0.8074326515197754,0.8074326515197754,1,1,-0.7547804488892911,-294.99388826,294.99388826,294.74123022248745,-294.74123022248745,294.74123022248745,0.7257819426094874,1.206458299634565,19.18205832037136,412.13965992191896,661.6151894684989,0.7257819426094874,1.99951125030506,1.206458299634565,313.56790554780537,477.1908505530624,27.77006081356646,0.0375295484849911,0.3196989104628128,142.87136831803653,15.968074455400972,1.883136178294336,22.85482947458749,0.0375295484849911,0.3196989104628128,0.4163863154477725,0.5592878460884094,-162.96205139160156,0.4504357182039481,2.300630658081488,306.54942142145944,0.6820988891037928,1,-76.65598305553534,35.79898696626808,95.64361845169051,17.49623137918656,60.33765998818456,1.8154760567398296,184.65869411076872,36.32919043204262,-76.94648298486479,0.8825701475143433,254428,291.37420508,450571,35.6242538761605,-76.5499664094673,0.23879274725914,452.6468624517188,55.07021637094947,300.3157454,65.245885463191,2017-10-18 15:41:21.917999872+00:00,2017-10-18 16:00:00+00:00,2017-10-18,48.90939588782957,51.21584858333333,32.94743505798367,34.501159020833335,-6.527575187499999,81.2276441875,2.0382117708333425,5.898388429186774,201710181200.0,201710181230.0,379.714455,13.754011,-8.172611,-0.041071,9.363314,7.037794,0.76399,217.648986,185.576215,1.866322,28.843561,2.037878,8.100698,0.418643,-0.222307,-0.212546,-29.936138,1.158968,1.546997,0.573653,62.07181,19.57302,8.610805,19.281467,20.4758,20.22896,31.82861,499.3613,1506.46,708.2986,85.95196,309.107,432.0924,0.0,-8.172611,-9999.0,102.430712,-9999.0,NC,ENF,16.6,1320.0,35.799,-76.656,5.0,US-NC3,2017-10-18 12:00:00,2017-10-18 12:00:00-04:00,2017-10-18
68,68,0,0,LC08_014035_20171103,-76.65598305553534,35.79898696626808,2017-11-03 15:41:21.551000064,0.0176624999999999,0.0212924999999999,0.0347949999999999,0.0361974999999999,0.23219,0.1639625,0.0737074999999999,298.9143572,21824.0,0.1022850525,0.7302594196823623,0.3799243030012261,0.3826048055180492,298.9143572,0.7164707018706248,0.9571647070187062,0.972364353316173,-76.65593398262045,35.79890987707693,-0.7302594184875488,0.7302594184875488,1,1,-0.7393486525460231,-298.9143572,298.9143572,298.66535969742824,-298.66535969742824,298.66535969742824,0.6913837771774778,1.9437909722077653,29.62183872407513,433.2682215222845,569.5187992161013,0.6913837771774778,2.4197528481550283,1.9437909722077653,337.8461320424813,401.3717114101057,33.66166853175493,0.0257644152496936,0.0937750974963336,57.15039349712797,31.04141891106304,1.488860106397226,77.91689133807269,0.0257644152496936,0.0937750974963336,0.154082491208003,0.541678249835968,-160.2916717529297,0.4580604180269637,2.075911295348442,310.5596493812228,0.8445775561369832,0,-76.65598305553534,35.79898696626808,69.43529366644368,20.554466595421168,80.33014502658129,0.555863549661012,154.5545061742998,35.708447237664735,-76.31615089106334,0.8891604542732239,301649,295.91675366,443685,35.78171256360247,-76.16168524995079,0.2340277433395385,328.8069456246199,50.82514895359066,303.63806084,58.87284433608182,2017-11-03 15:41:21.551000064+00:00,2017-11-03 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC3,,,2017-11-03
69,69,1,1,LC08_014035_20171119,-76.65598305553534,35.79898696626808,2017-11-19 15:41:17.290999808,,,,,,,,,,,,,,,,,,-76.65593398262045,35.79890987707693,,,1,1,,,,,,,0.7097457844312529,0.8346366824395663,13.917492979303528,,527.0350863808127,0.7097457844312529,1.4531474881754929,0.8346366824395663,298.7223738587488,,,,,,,,,,,,0.8594909906387329,-247.04039001464844,,,,,1,-76.65598305553534,35.79898696626808,,12.53847121736675,57.43647422103719,3.6329823561773855,128.03606998420466,35.7385097711588,-76.89982193258462,0.8685522079467773,167903,287.42639198,284925,36.29003171481999,-76.65589775363307,0.2926519215106964,365.14500381518775,30.550918131200703,290.88542822,,2017-11-19 15:41:17.290999808+00:00,2017-11-19 16:00:00+00:00,2017-11-19,46.25719311520521,54.627652068181824,-13.136339792829176,-15.51342291489362,-2.5260405208333334,29.429256166666665,-7.158932465788206,-1.165556634876037,201711191100.0,201711191130.0,398.820995,8.764103,-4.490993,-0.29191,-2.33604,-1.096318,-0.677764,174.692952,142.041556,4.888324,279.073786,4.12456,9.605955,0.686369,-0.04111,-0.569715,-161.881403,1.582068,1.554847,0.897546,51.3626,15.12253,8.334436,14.653577,23.9127,18.33144,22.13621,426.7637,501.1449,622.0444,73.60067,274.9379,396.6179,0.0,-4.490993,-9999.0,100.3989,-9999.0,NC,ENF,16.6,1320.0,35.799,-76.656,5.0,US-NC3,2017-11-19 11:00:00,2017-11-19 11:00:00-05:00,2017-11-19
70,70,0,0,LC08_014035_20171221,-76.65598305553534,35.79898696626808,2017-12-21 15:41:16.083000064,0.0154074999999999,0.0210174999999999,0.0322649999999999,0.0392224999999999,0.1915175,0.1402025,0.0743674999999999,284.15192882,21824.0,0.0881756549999999,0.6600286036231257,0.2999772498293737,0.312618031037031,284.15192882,0.4910600902190497,0.9549106009021904,0.9716204982977228,-76.65593398262045,35.79890987707693,-0.6600285768508911,0.6600285768508911,1,1,-0.7116396501066885,-284.15192882,284.15192882,284.258845774966,-284.258845774966,284.258845774966,0.6955554382209258,0.6956534068830039,11.949650063114412,352.97846249207873,452.7985879855016,0.6955554382209258,1.1827173444864063,0.6956534068830039,277.20824102056514,324.60340142271326,13.06948609889138,0.0173860578738025,0.3483971905624128,72.69279044192871,16.595210428223275,0.9607534974677918,20.97222446037511,0.0173860578738025,0.3483971905624128,0.4182296278330392,0.3817632794380188,-107.558837890625,0.3474372767752829,1.1051902427724614,238.8411248818932,0.766661712043876,0,-76.65598305553534,35.79898696626808,41.2909353865044,9.441027964201092,58.81822991148326,2.155853870801171,127.38424028594228,36.45229751618875,-76.57532040857798,0.879764199256897,266254,281.74222472,277743,35.43805839652012,-76.20432042616005,0.2724200189113617,285.90808504585834,20.51193203276032,288.13734014,31.343195285027004,2017-12-21 15:41:16.083000064+00:00,2017-12-21 16:00:00+00:00,2017-12-21,28.107261596862116,35.734461625,10.967840290845858,13.944078708333334,-6.964018458333332,29.430526666666665,-13.283995208333335,-2.6805567627079707,201712211100.0,201712211130.0,394.309951,7.088007,-3.647117,-0.132254,2.977418,-2.261842,-3.170651,167.43009,142.157662,2.50371,23.310229,2.776021,8.396844,0.541758,-0.07928,-0.366823,-83.942858,1.240689,1.269276,0.671545,57.93761,10.28211,5.247785,9.723844,27.5801,15.66622,13.46085,367.7021,998.1214,554.6617,62.86513,246.9944,371.0888,0.0,-3.647117,-9999.0,101.953487,-9999.0,NC,ENF,16.6,1320.0,35.799,-76.656,5.0,US-NC3,2017-12-21 11:00:00,2017-12-21 11:00:00-05:00,2017-12-21
71,71,0,0,LC08_014035_20180106,-76.65598305553534,35.79898696626808,2018-01-06 15:41:11.086999808,,,,,,,,,,,,,,,,,,-76.65593398262045,35.79890987707693,,,1,1,,,,,,,0.7302249091100527,0.161159204030988,4.381828491673375,,481.06188298025774,0.7302249091100527,0.3137502487200945,0.161159204030988,216.21316515149195,,,,,,,,,,,,0.2057667374610901,-54.657752990722656,,,,,0,-76.65598305553534,35.79898696626808,,-8.813624328471382,51.36544263738981,2.0063268865088,146.61547478936194,36.255890489277625,-76.77371061552557,0.9767086505889891,35233,265.62967844,6246,35.36788394642721,-76.78279253133785,0.2114232629537582,321.5910650285965,13.135942871724234,282.77104874,,2018-01-06 15:41:11.086999808+00:00,2018-01-06 16:00:00+00:00,2018-01-06,20.577446972106603,24.38944202083333,26.26195217597797,31.127008166666663,-12.459669270833333,35.44435333333333,-7.612427583333336,1.0646234560820886,201801061100.0,201801061130.0,398.544999,1.524165,0.727049,-0.023869,-10.46724,-11.544,-9.803104,168.78702,84.950532,-9999.0,326.43471,3.019065,8.196721,0.51158,-0.094433,-0.350681,-70.472979,1.25176,1.457268,0.696027,39.91481,-5.897125,2.360384,-6.510945,27.4268,6.476363,4.902808,370.613,1088.837,632.6068,138.4344,166.9249,290.4843,0.0,0.727049,-9999.0,102.84917,-9999.0,NC,ENF,16.6,1320.0,35.799,-76.656,5.0,US-NC3,2018-01-06 11:00:00,2018-01-06 11:00:00-05:00,2018-01-06
72,72,0,0,LC08_014035_20180207,-76.65598305553534,35.79898696626808,2018-02-07 15:40:54.903000064,0.0229149999999999,0.0279474999999999,0.0421924999999999,0.0520375,0.1802699999999999,0.1849175,0.0996949999999999,294.84349538000004,21824.0,0.09640734,0.5519946622472368,0.2498901405129633,0.2626611771694267,294.84349538000004,0.3544454310246031,0.953544454310246,0.9711696699223812,-76.65593398262045,35.79890987707693,-0.5519946813583374,0.5519946813583374,1,1,-0.6206776422992639,-294.84349538000004,294.84349538000004,295.0656148878706,-295.0656148878706,295.0656148878706,0.6939973791421508,1.50668459057019,23.432916400277264,408.5923283316105,541.7326185235487,0.6939973791421508,1.883932987362096,1.50668459057019,316.41796842179866,382.6318884815688,34.40420246343232,0.0131301497663558,0.5359561463808514,393.31506451433023,10.391822423070916,3.3590307889776625,13.632951373314178,0.0131301497663558,0.5359561463808514,0.6560946626437824,0.8635806441307068,-251.4539337158203,-0.0662709332375573,-0.1495730545827901,-45.08737849619382,-0.1294767197052952,0,-76.65598305553534,35.79898696626808,32.747815258439296,16.556489553953693,79.97548748694436,3.4160342940157213,79.23062197737067,36.57512641830375,-76.42023109752081,0.8476759791374207,90923,291.17595992,152525,35.316629257473934,-76.73645859059984,0.2536722719669342,348.59914695623434,37.65052097142146,294.25901396,-4.241891827967927,2018-02-07 15:40:54.903000064+00:00,2018-02-07 16:00:00+00:00,2018-02-07,15.894297970908603,17.588501872340427,16.337391168501984,18.078825229166668,12.936180291666666,45.01221883333333,-3.5912885598404323,-0.1556505977439251,201802071100.0,201802071130.0,384.667373,15.692602,-2.411311,0.119243,50.29869,16.47793,9.572546,134.126273,59.95505,-9999.0,164.811555,5.779971,15.547352,0.996207,-0.010207,-1.192749,-651.987576,2.413847,1.752537,1.10848,67.57039,20.23399,7.670267,19.861423,36.5392,12.96841,11.44789,366.8222,1084.332,509.9168,60.92941,345.4956,427.6608,0.0,-2.411311,-9999.0,101.81546,-9999.0,NC,ENF,16.6,1320.0,35.799,-76.656,5.0,US-NC3,2018-02-07 11:00:00,2018-02-07 11:00:00-05:00,2018-02-07
73,73,0,0,LC08_014035_20180327,-76.65598305553534,35.79898696626808,2018-03-27 15:40:33.016999936,,,,,,,,,,,,,,,,,,-76.65593398262045,35.79890987707693,,,1,1,,,,,,,0.7618301512296217,0.7515554337690158,12.741158301553376,,810.0626550093224,0.7618301512296217,1.238588374789939,0.7515554337690158,273.93498954258826,,,,,,,,,,,,-1.9985955953598025,565.07666015625,,,,,0,-76.65598305553534,35.79898696626808,,10.128643075458765,60.67838590011612,1.1962372509471502,177.358933850415,35.97995580771884,-76.13430317575045,0.7069544196128845,66894,282.73686854,27185,36.4079903553142,-75.99294640817787,0.0041854409500956,703.9655821108621,16.739374629976986,279.13769348,,2018-03-27 15:40:33.016999936+00:00,2018-03-27 16:00:00+00:00,2018-03-27,21.616223070199403,21.91664214583333,41.91925309916788,42.5018406875,1.5555163333333333,73.78613810416667,7.812138937500002,8.69514560146606,201803271200.0,201803271230.0,392.17238,7.298029,-7.086516,0.160502,21.1746,10.60187,9.637951,129.49468,82.210322,-9999.0,358.854072,2.156291,5.890516,0.365852,-0.197916,-0.168799,-33.625353,0.85746,1.027474,0.501885,61.0105,10.0708,4.796136,9.16673,38.1086,11.80967,11.84731,203.7616,576.3375,261.9098,28.59961,348.583,378.1315,0.0,-7.086516,-9999.0,102.807863,-9999.0,NC,ENF,16.6,1320.0,35.799,-76.656,5.0,US-NC3,2018-03-27 12:00:00,2018-03-27 12:00:00-04:00,2018-03-27
74,74,0,0,LC08_014035_20180412,-76.65598305553534,35.79898696626808,2018-04-12 15:40:24.540000000,0.0310274999999999,0.036335,0.0522849999999999,0.064495,0.208815,0.2393124999999999,0.13649,299.56036298000004,21824.0,0.1175533,0.5280450770187698,0.27265737026954,0.2799394809326143,299.56036298000004,0.3997997589152698,0.9539979975891526,0.9713193392044204,-76.65593398262045,35.79890987707693,-0.5280450582504272,0.5280450582504272,1,1,-0.599502106472616,-299.56036298000004,299.56036298000004,299.5564102131773,-299.5564102131773,299.5564102131773,0.7603429067110083,1.0131943496277918,16.445663646605173,435.5799840270165,862.953340201743,0.7603429067110083,1.9734735711030205,1.0131943496277918,317.3333357853489,628.665710195498,71.61728648836592,0.0144690974066267,0.4061418812114454,345.2156230342856,12.510820478377545,3.607511977773214,17.990422608091013,0.0144690974066267,0.4061418812114454,0.5225178152787137,0.5745939016342163,-168.51577758789062,0.3127126426539701,2.4556031134450214,211.83280067284647,0.380277174582254,0,-76.65598305553534,35.79898696626808,182.26129160007864,17.28875735754067,51.34065966039231,2.562535205547284,297.1944537742117,36.203849985145446,-76.32306182602007,0.8380905389785767,200518,293.27804222,197380,35.99873612083235,-76.9463143030833,0.1933338940143585,579.0932949535186,84.04143500644776,302.57847464,69.6409042973008,2018-04-12 15:40:24.540000+00:00,2018-04-12 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC3,,,2018-04-12
75,75,1,1,LC08_014035_20180428,-76.65598305553534,35.79898696626808,2018-04-28 15:40:15.459000064,0.027975,0.0327325,0.0525875,0.054155,0.2565,0.2304574999999999,0.1222449999999999,303.28258676,21824.0,0.1267691,0.651349567848578,0.3786576642410893,0.3744101991599385,303.28258676,0.6875596320660288,0.9568755963206602,0.972268946785818,-76.65593398262045,35.79890987707693,-0.6513495445251465,0.6513495445251465,1,1,-0.6597241881344279,-303.28258676,303.28258676,303.2595095408707,-303.2595095408707,303.2595095408707,0.7528264565297952,1.4423177747591824,22.521556511656765,459.0166510588451,891.8737780813888,0.7528264565297952,2.7357394370437764,1.4423177747591824,340.876130200708,645.9711412188478,75.89968761421405,0.0246047766846321,0.2159177438888225,238.3110388535058,17.65369067293577,3.565588611280816,33.84003533123824,0.0246047766846321,0.2159177438888225,0.3193341854691944,0.7237986922264099,-215.93325805664065,0.4915148221141423,3.48911194190524,331.760414751128,0.58196286211731,1,-76.65598305553534,35.79898696626808,168.61505043698185,22.561244522330977,52.72131385135648,1.2864598959001785,283.9472915023841,35.823752669060426,-76.40406447108796,0.8601353764533997,270195,298.3332938,436491,36.13310836561956,-76.6996003386163,0.2297080606222152,516.9866369527462,96.87055624432274,306.02725682,98.9512146724326,2018-04-28 15:40:15.459000064+00:00,2018-04-28 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC3,,,2018-04-28
76,76,0,0,LC08_014035_20180514,-76.65598305553534,35.79898696626808,2018-05-14 15:40:05.356000000,0.0248674999999999,0.030945,0.0573449999999999,0.04893,0.314965,0.2206125,0.1092099999999999,306.20841188,21824.0,0.1407173199999999,0.731076272001539,0.4831878209098356,0.4619224558540101,306.20841188,1.0444361097414974,0.9604443610974148,0.9734466391621468,-76.65593398262045,35.79890987707693,-0.7310763001441956,0.7310763001441956,1,1,-0.6919502565066746,-306.20841188,306.20841188,306.20022183589896,-306.20022183589896,306.20022183589896,0.7375302262088437,2.231086050394681,33.68960574282003,478.76648201847047,894.8331683737451,0.7375302262088437,3.806778811579653,2.231086050394681,330.88018711084965,607.9401709640856,70.0425612928692,0.0402358939223349,0.4275499102148581,472.400610359315,11.380779680162677,4.590946534067285,17.089616690989736,0.0402358939223349,0.4275499102148581,0.5721780415766826,0.4354399144649505,-128.7408447265625,0.097314184934806,0.7968580702505692,65.49699931190139,0.1217648082725923,0,-76.65598305553534,35.79898696626808,183.524140357917,28.121613282349177,58.60823969094424,2.408228480935417,298.3632798290833,36.39267568763005,-76.52260461490245,0.8652665615081787,213626,295.65698414,226967,36.30591823364834,-77.0287600649544,0.1705960780382156,569.3263454495623,103.95748044483568,309.51363722,22.598894872306143,2018-05-14 15:40:05.356000+00:00,2018-05-14 16:00:00+00:00,2018-05-14,160.9063812065852,207.88872458333333,23.9341676000644,30.92259945833333,12.764094458333334,176.27336420833333,-75.30205429166668,-21.33127905664961,201805141200.0,201805141230.0,375.081973,21.953788,-12.231564,-0.14373,22.09805,32.66008,22.84629,191.112104,626.685988,-9999.0,214.767896,3.411773,8.912735,0.623119,-0.059555,-0.44744,-111.745925,1.375331,1.252799,0.726761,50.67931,30.64693,21.655241,30.758475,34.9827,21.38817,23.40355,684.2274,2014.515,906.1818,113.5301,397.9683,506.3926,0.0,-12.231564,-9999.0,101.330135,-9999.0,NC,ENF,16.6,1320.0,35.799,-76.656,5.0,US-NC3,2018-05-14 12:00:00,2018-05-14 12:00:00-04:00,2018-05-14
77,77,0,0,LC08_014035_20180615,-76.65598305553534,35.79898696626808,2018-06-15 15:39:57.711000064,,,,,,,,,,,,,,,,,,-76.65593398262045,35.79890987707693,,,1,1,,,,,,,0.7422291622506851,2.109894448709633,31.97367241255054,,908.7401042009072,0.7422291622506851,3.607825235333512,2.109894448709633,338.6396184041873,,,,,,,,,,,,0.5992758870124817,-178.29440307617188,,,,,0,-76.65598305553534,35.79898696626808,,27.20206756958581,58.48106022559576,2.207226860638039,263.6663380882045,36.52680370511268,-76.29402841874733,0.8810563683509827,141834,297.51638702,223855,36.34862014462213,-76.1864323670008,0.2514050602912903,508.82074990029287,96.52502658457983,305.42910332,,2018-06-15 15:39:57.711000064+00:00,2018-06-15 16:00:00+00:00,2018-06-15,172.48444903549313,206.2232331333333,5.311294404498464,6.350209020833333,0.1604231458333334,189.370642125,-23.363223174999987,11.41447553917509,201806151200.0,201806151230.0,372.666256,17.186826,-18.968571,0.21315,4.607625,8.397737,8.719213,111.34385,,-9999.0,9.984465,1.386652,5.5525,0.385067,-0.147291,-0.172404,-45.182791,0.998455,0.871884,0.436158,45.8565,28.11341,20.542451,27.579898,33.3969,25.68826,26.61396,811.0997,2130.641,1044.665,129.0702,377.0673,481.5628,0.0,-18.968571,-9999.0,101.203303,-9999.0,NC,ENF,16.6,1320.0,35.799,-76.656,5.0,US-NC3,2018-06-15 12:00:00,2018-06-15 12:00:00-04:00,2018-06-15
78,78,0,0,LC08_014035_20180701,-76.65598305553534,35.79898696626808,2018-07-01 15:40:07.555000064,,,,,,,,,,,,,,,,,,-76.65593398262045,35.79890987707693,,,1,1,,,,,,,0.7276965678820576,2.8287234363246814,42.15146197438875,,884.8597738064154,0.7276965678820576,4.367328855515397,2.8287234363246814,368.7645882924464,,,,,,,,,,,,20.74514579772949,-6295.8251953125,,,,,0,-76.65598305553534,35.79898696626808,,30.5042060178956,64.77010387601916,0.2973114712123559,305.49387814524533,36.82282668350536,-75.99491656884862,0.8981534838676453,284618,303.48424994,82141,35.98568620759837,-75.70409086422438,0.0557422526180744,746.4638256025071,92.63997114471708,303.80896184,,2018-07-01 15:40:07.555000064+00:00,2018-07-01 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC3,,,2018-07-01
79,79,1,1,LC08_014035_20180717,-76.65598305553534,35.79898696626808,2018-07-17 15:40:15.052000000,,,,,,,,,,,,,,,,,,-76.65593398262045,35.79890987707693,,,1,1,,,,,,,0.7277176880531555,2.746291466355763,40.9843203343514,,874.5704129362945,0.7277176880531555,3.856060339752312,2.746291466355763,363.9015860167041,,,,,,,,,,,,-8.254847526550293,2496.9208984375,,,,,1,-76.65598305553534,35.79898696626808,,28.342909951959367,71.22013724847902,2.444199067582564,220.7178942025186,36.05066776247572,-77.15139359205959,0.912293255329132,193541,302.47935206,240900,35.799074737768024,-76.0058969567824,0.0419951416552066,755.4857179249733,85.74697037088292,301.60775696,,2018-07-17 15:40:15.052000+00:00,2018-07-17 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC3,,,2018-07-17
80,80,0,0,LC08_014035_20180802,-76.65598305553534,35.79898696626808,2018-08-02 15:40:22.750000128,,,,,,,,,,,,,,,,,,-76.65593398262045,35.79890987707693,,,1,1,,,,,,,0.7227156376904944,2.896718432785274,43.11419271724584,,853.8589656130503,0.7227156376904944,3.828073406603894,2.896718432785274,343.99557626379965,,,,,,,,,,,,1.4556934833526611,-433.9584045410156,,,,,0,-76.65598305553534,35.79898696626808,,28.21753993635604,75.67039931334863,2.6774002182864702,220.61116584775127,35.84497480106009,-76.68844717213115,0.9359477758407592,134392,298.1111225,52089,36.27767639703162,-75.80758024577129,0.0657792091369628,706.5472597259434,81.87679159819858,301.60092092,,2018-08-02 15:40:22.750000128+00:00,2018-08-02 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC3,,,2018-08-02
