,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,CO2,H2O,CH4,FC,FCH4,FC_SSITC_TEST,FCH4_SSITC_TEST,G_inst_af,H_inst_af,LE_inst_af,H_SSITC_TEST,LE_SSITC_TEST,WD,WS,USTAR,ZL,TAU,MO_LENGTH,V_SIGMA,W_SIGMA,TAU_SSITC_TEST,PA,RH,TA,VPD_PI,T_SONIC,T_SONIC_SIGMA,TS_PI_1,TS_PI_2,TS_PI_3,TS_PI_4,TS_PI_5,WTD,Rn_inst_af,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,FC_PI_F,RECO_PI_F,GPP_PI_F,FCH4_PI_F,H_PI_F,LE_PI_F,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
74,74,1,1,LC08_044033_20160526,-122.02647445833271,38.20072270989004,2016-05-26 18:45:18.940999936,0.0463725,0.0605074999999999,0.0910874999999999,0.11779,0.2747325,0.2698375,0.16465,306.73136894000004,21824.0,0.1604720825,0.3998305829602124,0.256833748863667,0.2637622580943337,306.73136894000004,0.3572805128660763,0.9535728051286608,0.971179025692458,-122.02647972960608,38.200687902782455,-0.3998305797576904,0.3998305797576904,1,1,-0.5020091848450058,-306.73136894000004,306.73136894000004,306.84083954167073,-306.84083954167073,306.84083954167073,0.7593551315846154,1.3460485456830569,21.18743301872765,478.5966863294974,920.4775489291158,0.7593551315846154,2.5142691548916662,1.3460485456830569,321.05035724081,600.3148031701453,98.34619427203016,0.0132116520261833,0.3110617268485565,235.80272333645337,15.328664647276923,3.112558335608469,23.4894345757822,0.0132116520261833,0.3110617268485565,0.4118173650307121,0.2443319708108902,-71.85846710205078,0.395711182270363,3.753826023167785,266.1658855616617,0.5302440846767882,1,-122.02647445833271,38.20072270989004,198.40889341775647,21.177621933496223,53.536374300429856,1.9813464381884056,326.5292925048813,39.538724788896985,-121.2707615882186,0.8550174236297607,456331,294.10178504,726600,39.32881452401491,-122.20211249257288,0.2357691377401352,556.5081267159964,119.67681771172391,318.18515396,106.4585060170384,2016-05-26 18:45:18.940999936+00:00,2016-05-26 19:00:00+00:00,2016-05-26,110.262266349502,99.05515954166668,87.38245592720058,78.5008634375,2.506701875,203.55185333333336,23.48912847916668,3.400429181630756,201605261200.0,201605261230.0,391.724206,15.830716,1930.802079,-14.126495,17.144955,1.0,1.0,21.186,327.621002,319.52463,1.0,1.0,256.034437,3.823848,0.479135,-0.118213,-0.263817,-28.761738,1.413591,0.534253,0.0,101.66,51.929,23.022,13.518093,24.234657,1.047354,27.593,24.156,19.168,17.424,17.004,-0.318927,740.718,2074.410742,94.409,982.92,122.96,359.382994,478.624994,-14.126495,5.91742,20.043916,17.144955,327.621002,319.52463,CA,WET,15.1,326.0,38.2006,-122.0264,8.0,US-Srr,2016-05-26 12:00:00,2016-05-26 12:00:00-07:00,2016-05-26
75,75,2,2,LC08_044034_20160510,-122.02647445833271,38.20072270989004,2016-05-10 18:45:37.621999872,0.0417525,0.0530824999999999,0.0805549999999999,0.1030774999999999,0.2746225,0.2284775,0.1449599999999999,305.8529378,21824.0,0.14953844,0.454183214191157,0.2868705449528627,0.2931724962971402,305.8529378,0.4358470880481846,0.9543584708804818,0.971438295390559,-122.02647972960608,38.200687902782455,-0.4541832208633423,0.4541832208633423,1,1,-0.5463958161764189,-305.8529378,305.8529378,305.8306674609686,-305.8306674609686,305.8306674609686,0.7506496573925687,1.603452547221916,24.837510613538488,473.5275124310074,902.113548187056,0.7506496573925687,2.5838697420096217,1.603452547221916,304.4479706737646,584.2378828121713,89.77610815322089,0.0155861813091069,0.197239780382578,196.51076214773485,19.12044154344033,3.2212205716396767,37.044576239471375,0.0155861813091069,0.197239780382578,0.2888321167195251,0.2029122859239578,-58.83557891845703,0.4425305413048643,4.353685310500858,297.95101251121554,0.6025764331665961,2,-122.02647445833271,38.20072270989004,202.6913741920524,21.62354777615237,62.05624537306669,1.2347687186321283,331.96598484028686,37.95761074570805,-122.75571415588117,0.8470460772514343,267647,289.95572678,468914,38.00105457152278,-121.83709731387378,0.1174163818359375,509.6944993135776,112.82871545922752,319.01915084,123.47051540580432,2016-05-10 18:45:37.621999872+00:00,2016-05-10 19:00:00+00:00,2016-05-10,104.13657760387866,94.89979379166664,74.64403900693065,68.023206375,2.10424,200.6962402083333,35.66900004166665,19.811383597523985,201605101200.0,201605101230.0,394.021157,17.312222,1961.01749,-14.605307,7.303202,0.0,1.0,19.1775,271.948164,278.151208,0.0,0.0,267.628253,3.871235,0.452793,-0.116898,-0.23849,-29.085066,0.991633,0.497928,0.0,101.36,56.652,23.251,12.360044,24.633852,0.988568,22.231,20.136,17.409,16.409,16.005,0.017938,731.533,2070.314978,85.307,955.96,107.79,354.334335,470.971335,-14.605307,5.412384,20.017692,7.303202,271.948164,278.151208,CA,WET,15.1,326.0,38.2006,-122.0264,8.0,US-Srr,2016-05-10 12:00:00,2016-05-10 12:00:00-07:00,2016-05-10
76,76,3,3,LC08_044034_20160526,-122.02647445833271,38.20072270989004,2016-05-26 18:45:42.828000000,0.0465649999999999,0.0607825,0.0910874999999999,0.118615,0.275145,0.2715975,0.1661075,306.741623,21824.0,0.16104444,0.397526412027631,0.2556065491319615,0.262704752953813,306.741623,0.3545574917979259,0.9535455749179792,0.9711700397229333,-122.02647972960608,38.200687902782455,-0.3975264132022857,0.3975264132022857,1,1,-0.502570088673179,-306.741623,306.741623,306.76358945521224,-306.76358945521224,306.76358945521224,0.7599444934400312,1.346207229824841,21.189683214634144,478.6470190495992,926.2007057522436,0.7599444934400312,2.516094340222092,1.346207229824841,310.4616075954848,594.4335048217663,97.29900113526035,0.0131333656800743,0.3110185845532693,290.0770900264833,14.801516261941092,3.6877256757707215,23.49269286378468,0.0131333656800743,0.3110185845532693,0.4182081128168077,0.244238793849945,-71.23584747314453,0.3078109082052967,2.945402897496976,207.05741366002263,0.416501796042291,3,-122.02647445833271,38.20072270989004,198.20899895726404,21.18945271180836,53.50384555556901,1.98229489984036,326.5292925048813,37.95758902732918,-122.745469267592,0.8555390238761902,278733,291.66473678,459622,37.347500667146434,-121.86215669564938,0.176766499876976,535.7292608431842,115.03107688541571,316.33258712,83.53162617301423,2016-05-26 18:45:42.828000+00:00,2016-05-26 19:00:00+00:00,2016-05-26,110.262266349502,99.05515954166668,87.38245592720058,78.5008634375,2.506701875,203.55185333333336,23.48912847916668,3.400429181630756,201605261200.0,201605261230.0,391.724206,15.830716,1930.802079,-14.126495,17.144955,1.0,1.0,21.186,327.621002,319.52463,1.0,1.0,256.034437,3.823848,0.479135,-0.118213,-0.263817,-28.761738,1.413591,0.534253,0.0,101.66,51.929,23.022,13.518093,24.234657,1.047354,27.593,24.156,19.168,17.424,17.004,-0.318927,740.718,2074.410742,94.409,982.92,122.96,359.382994,478.624994,-14.126495,5.91742,20.043916,17.144955,327.621002,319.52463,CA,WET,15.1,326.0,38.2006,-122.0264,8.0,US-Srr,2016-05-26 12:00:00,2016-05-26 12:00:00-07:00,2016-05-26
77,77,0,0,LC08_044033_20160611,-122.02647445833271,38.20072270989004,2016-06-11 18:45:22.365999872,0.0533024999999999,0.0721675,0.1168825,0.1589025,0.344885,0.3322624999999999,0.1999325,310.13571686,21824.0,0.201739435,0.3691685482470288,0.2646241734162852,0.2779211237438203,310.13571686,0.3944041303848163,0.953944041303848,0.9713015336302698,-122.02647972960608,38.200687902782455,-0.3691685497760772,0.3691685497760772,1,1,-0.4937603880740849,-310.13571686,310.13571686,310.3048737059997,-310.3048737059997,310.3048737059997,0.77984580511386,0.7681306348488611,12.99235755228299,500.3951566587415,948.501091699058,0.77984580511386,3.595539362090169,0.7681306348488611,318.1540024546151,560.2569755626153,108.17240240549906,0.0143058993538703,0.239759149577741,197.6500568008666,17.794167995699915,3.0713953831740213,30.47501667697501,0.0143058993538703,0.239759149577741,0.3335865654844611,0.1896361708641052,-55.77363204956055,0.3795520069299089,4.014306079758616,254.4345163562496,0.5628029166742307,0,-122.02647445833271,38.20072270989004,199.22674379429927,27.14384739379013,21.363432784179818,1.5145501204267715,350.1498861832346,38.95137639805195,-120.5869068516086,0.8762881755828857,329706,294.10862108000003,582631,38.81416906238487,-121.28013216329684,0.2274197936058044,507.56020204826535,127.08057722557724,321.36733058,113.84572042195435,2016-06-11 18:45:22.365999872+00:00,2016-06-11 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Srr,,,2016-06-11
78,78,1,1,LC08_044033_20160627,-122.02647445833271,38.20072270989004,2016-06-27 18:45:29.744000000,0.0468125,0.0650175,0.1067624999999999,0.1527425,0.313865,0.3297325,0.1993275,318.1578098,21824.0,0.188502255,0.3453062799033449,0.2311406727104883,0.2500329761562992,318.1578098,0.322442591874513,0.9532244259187452,0.9710640605531858,-122.02647972960608,38.200687902782455,-0.3453062772750854,0.3453062772750854,1,1,-0.4923655728643515,-318.1578098,318.1578098,318.40402642294475,-318.40402642294475,318.40402642294475,0.7637297177185606,1.2160844542460243,19.344497339996,553.7944187284568,924.0255878413618,0.7637297177185606,4.962405019242964,1.2160844542460243,365.0859369550286,544.059094792072,126.1212660668482,0.0122305950685687,0.2298410749999677,142.34719023604836,19.30607565077196,2.4870630581227147,31.79007095159135,0.0122305950685687,0.2298410749999677,0.3134832484311874,0.1708846241235733,-51.92329025268555,0.4143951405017562,4.993731493659573,275.5906384891754,0.6594058243776838,1,-122.02647445833271,38.20072270989004,209.85096647628336,32.758488957976354,24.5059492228134,1.475737534970599,359.70476965394204,39.37033050331412,-121.8913347432714,0.912100911140442,558626,303.84997808,765091,39.10499657353434,-122.43537141888224,0.1892751604318618,454.65797335602736,149.64439944540356,334.36264262,141.62222516018548,2016-06-27 18:45:29.744000+00:00,2016-06-27 19:00:00+00:00,2016-06-27,170.6699180779056,153.62527235416667,23.889136725704848,21.50335089583333,3.0587766666666667,209.74315625,31.55575633333334,12.125324779722884,201606271200.0,201606271230.0,403.083126,13.051779,1873.183547,-6.574487,11.023157,1.0,1.0,24.4855,163.24847,386.653417,1.0,1.0,260.630438,4.041069,0.423426,-0.093146,-0.203466,-36.501673,0.768758,0.485114,0.0,101.35,23.625,33.527,39.613167,34.626595,0.669998,30.502,27.403,22.016,20.014,19.517,-0.450763,740.51908,2153.359902,95.878,1008.3,142.12,394.999502,520.660422,-6.574487,7.704559,14.279046,11.023157,163.24847,386.653417,CA,WET,15.1,326.0,38.2006,-122.0264,8.0,US-Srr,2016-06-27 12:00:00,2016-06-27 12:00:00-07:00,2016-06-27
79,79,2,2,LC08_044034_20160611,-122.02647445833271,38.20072270989004,2016-06-11 18:45:46.252999936,0.0594624999999999,0.0764024999999999,0.119055,0.1607175,0.3452975,0.33295,0.203205,310.14938894,21824.0,0.203992235,0.3647717953025107,0.2657228596087,0.2752145842755823,310.14938894,0.3872101329007821,0.9538721013290078,0.9712777934385726,-122.02647972960608,38.200687902782455,-0.3647717833518982,0.3647717833518982,1,1,-0.4872214535293768,-310.14938894,310.14938894,310.243562284762,-310.243562284762,310.243562284762,0.7803176294653318,0.768201305509496,12.993359686645514,500.4456574864916,953.321788588558,0.7803176294653318,3.5972867148658803,0.768201305509496,318.63173417464674,562.3398106009648,108.83112823513255,0.0140899424664249,0.2390277205059535,411.505860717473,15.236741010834043,5.422798987265338,30.568270769485967,0.0140899424664249,0.2390277205059535,0.3535408525599446,0.338745504617691,-99.67081451416016,0.0626538382858197,0.6580305748112897,42.0028216483592,0.0926174586762966,2,-122.02647445833271,38.20072270989004,198.4598942803584,27.15213829066981,21.35502022496245,1.5123358063373475,350.1498861832346,37.11342273323665,-121.84405927524936,0.8512835502624512,337761,294.23508782,334666,37.81133163500099,-121.99276234991105,0.0708593726158142,611.9557295388099,121.16612992161362,313.93997312,18.66174710164817,2016-06-11 18:45:46.252999936+00:00,2016-06-11 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Srr,,,2016-06-11
80,80,3,3,LC08_044034_20160627,-122.02647445833271,38.20072270989004,2016-06-27 18:45:53.631000064,0.0472249999999999,0.0653475,0.1069275,0.1528525,0.313865,0.32954,0.198915,318.13730168,21824.0,0.18859911,0.3449892065328598,0.2312236886793198,0.2498338449443607,318.13730168,0.3219453364213502,0.9532194533642134,0.9710624196101904,-122.02647972960608,38.200687902782455,-0.3449892103672027,0.3449892103672027,1,1,-0.4917803905725506,-318.13730168,318.13730168,318.31167547964054,-318.31167547964054,318.31167547964054,0.7642003691633052,1.215932385798399,19.34234095691634,553.6487563371124,928.5635262840724,0.7642003691633052,4.96516669640303,1.215932385798399,343.1657056149146,526.9007416309156,121.91757010268958,0.0122169152527672,0.2303620084153163,152.2305468263799,19.047168147306948,2.6215883055303664,31.718181882951484,0.0122169152527672,0.2303620084153163,0.3156592163505971,0.1371581107378006,-41.03743743896485,0.3800198803310178,4.725326162737524,252.7526247018461,0.6241064875561875,3,-122.02647445833271,38.20072270989004,209.82209034079875,32.76839046718603,24.489256054167733,1.479252893781779,359.70476965394204,37.24703717215767,-122.29562054579893,0.8708462119102478,324867,299.19805286,536653,37.896438368090536,-121.26725303929489,0.0110033936798572,391.0334969864836,125.37640798183548,330.33963308,134.01024997523618,2016-06-27 18:45:53.631000064+00:00,2016-06-27 19:00:00+00:00,2016-06-27,170.6699180779056,153.62527235416667,23.889136725704848,21.50335089583333,3.0587766666666667,209.74315625,31.55575633333334,12.125324779722884,201606271200.0,201606271230.0,403.083126,13.051779,1873.183547,-6.574487,11.023157,1.0,1.0,24.4855,163.24847,386.653417,1.0,1.0,260.630438,4.041069,0.423426,-0.093146,-0.203466,-36.501673,0.768758,0.485114,0.0,101.35,23.625,33.527,39.613167,34.626595,0.669998,30.502,27.403,22.016,20.014,19.517,-0.450763,740.51908,2153.359902,95.878,1008.3,142.12,394.999502,520.660422,-6.574487,7.704559,14.279046,11.023157,163.24847,386.653417,CA,WET,15.1,326.0,38.2006,-122.0264,8.0,US-Srr,2016-06-27 12:00:00,2016-06-27 12:00:00-07:00,2016-06-27
81,81,0,0,LC08_044033_20160713,-122.02647445833271,38.20072270989004,2016-07-13 18:45:37.433000192,0.0479125,0.06488,0.1042049999999999,0.1501575,0.30677,0.3241775,0.19655,314.30911928,21824.0,0.18508813,0.3427513117507701,0.2274869779183843,0.2454927358655698,314.30911928,0.3111605932084106,0.953111605932084,0.9710268299575876,-122.02647972960608,38.200687902782455,-0.3427513241767883,0.3427513241767883,1,1,-0.4928888618529108,-314.30911928,314.30911928,314.61965623009024,-314.61965623009024,314.61965623009024,0.7559633743479869,1.434603204981749,22.443168655663605,527.4177523766217,903.7516431233446,0.7559633743479869,3.541889671810319,1.434603204981749,352.2282173807524,544.7729910589599,115.21083828026768,0.0119224652263673,0.2387457811104555,134.75563355817687,19.18237559142149,2.304643483782776,30.60436941693466,0.0119224652263673,0.2387457811104555,0.3211232288556212,0.1678166836500167,-50.49378204345703,0.4416411397989546,5.0871340337480735,294.80651922051527,0.6862953761487405,0,-122.02647445833271,38.20072270989004,206.16665603259423,26.887564656555,40.50389306024033,1.5369433491454036,353.4967546749752,39.22717490036474,-121.53457198341654,0.9216580986976624,586771,300.88655474,819689,39.59137642213351,-121.54264822472352,0.2236849814653396,467.6089763718502,141.57658214098345,332.21270804,144.27112119709537,2016-07-13 18:45:37.433000192+00:00,2016-07-13 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Srr,,,2016-07-13
82,82,1,1,LC08_044033_20160729,-122.02647445833271,38.20072270989004,2016-07-29 18:45:41.552000000,0.0462624999999999,0.0618,0.096945,0.1373975,0.2998675,0.308475,0.1805999999999999,313.9707353,21824.0,0.1768790775,0.3715595805747086,0.2445728668179033,0.2600171776391949,313.9707353,0.3476673373716784,0.9534766733737168,0.9711473022133263,-122.02647972960608,38.200687902782455,-0.371559590101242,0.371559590101242,1,1,-0.5113813198928965,-313.9707353,313.9707353,314.3123096816564,-314.3123096816564,314.3123096816564,0.7546367297731542,1.39582476142533,21.893276940147462,525.3513006278911,885.4415441178271,0.7546367297731542,3.6636750100452486,1.39582476142533,364.00055870314026,550.5402018046436,113.61298452308202,0.0129364876322229,0.315624323517279,141.86288115554945,16.395700842498293,2.0730877263480068,23.1498764113438,0.0129364876322229,0.315624323517279,0.4017176737265944,0.1887149065732956,-57.24232864379883,0.4418939320842542,4.684202773428136,295.0643361260122,0.6753169050942159,1,-122.02647445833271,38.20072270989004,192.98142366834432,27.464570891642666,38.09903328210574,2.014804714802459,320.9568181819195,39.227087253404974,-121.52762292791128,0.9226717352867126,549801,303.32702102,767134,39.08956962454808,-122.43167868352734,0.1741328537464141,428.3598983750489,135.66017942130316,329.51930828,132.84399065442193,2016-07-29 18:45:41.552000+00:00,2016-07-29 19:00:00+00:00,2016-07-29,162.19777026263102,143.67409108333334,33.272029887164194,29.47222175,2.1722453125,199.81418958333333,24.4956314375,2.172144121038116,201607291200.0,201607291230.0,396.263536,14.980089,1850.376112,-13.739227,4.064099,1.0,0.0,14.012,170.246831,408.666908,1.0,0.0,265.700154,4.0391,0.461689,-0.075306,-0.24255,-45.149178,0.879561,0.504896,0.0,100.84,31.191,31.018,30.966085,32.30369,0.659758,24.815,23.415,21.931,20.906,20.27,-0.046594,732.6616,2050.649518,99.162,971.65,137.4,396.240207,497.828607,-13.739227,7.472216,21.211443,4.064099,170.246831,408.666908,CA,WET,15.1,326.0,38.2006,-122.0264,8.0,US-Srr,2016-07-29 12:00:00,2016-07-29 12:00:00-07:00,2016-07-29
83,83,2,2,LC08_044034_20160713,-122.02647445833271,38.20072270989004,2016-07-13 18:46:01.324000000,0.048655,0.0654299999999999,0.1044525,0.1501575,0.3066875,0.3245349999999999,0.1958625,314.3296274,21824.0,0.18526985,0.3426326215674901,0.2279243348869989,0.2453845711687891,314.3296274,0.3108932233489272,0.9531089322334892,0.9710259476370514,-122.02647972960608,38.200687902782455,-0.3426326215267181,0.3426326215267181,1,1,-0.4918884078416112,-314.3296274,314.3296274,314.5785031940954,-314.5785031940954,314.5785031940954,0.7565151743337606,1.434323794217498,22.439206514577045,527.5539382760496,908.8828490673716,0.7565151743337606,3.545508034614861,1.434323794217498,332.8725772121415,530.2041483135114,112.04975071785398,0.0119152199338661,0.2386383029107282,198.9959453551133,17.846622925355486,3.154741914613268,30.618153048852086,0.0119152199338661,0.2386383029107282,0.3308129275036975,0.1762808412313461,-52.29942321777344,0.3283016795096652,3.883717081003252,219.1584522405441,0.5241089260346933,2,-122.02647445833271,38.20072270989004,206.11040061085407,26.90495541787748,40.45467617656392,1.5363474515298252,353.4967546749752,37.247057244939136,-122.2990029592246,0.901111364364624,301705,296.68239014,482949,37.81530913118309,-121.612689328791,0.1419458836317062,406.3615682581046,118.16389341141048,325.03144802,110.14221641725224,2016-07-13 18:46:01.324000+00:00,2016-07-13 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Srr,,,2016-07-13
84,84,3,3,LC08_044034_20160729,-122.02647445833271,38.20072270989004,2016-07-29 18:46:05.438999808,0.0464549999999999,0.0619649999999999,0.0972474999999999,0.1376175,0.2999225,0.308475,0.181205,314.02884164,21824.0,0.1770467999999999,0.3709489418110344,0.2443042585601694,0.259676920451394,314.02884164,0.3467980907089509,0.9534679809070896,0.9711444336993396,-122.02647972960608,38.200687902782455,-0.3709489405155182,0.3709489405155182,1,1,-0.5102978573406853,-314.02884164,314.02884164,314.2870495652206,-314.2870495652206,314.2870495652206,0.7553676237262402,1.3952921447564302,21.885724251929133,525.7355211998399,892.0169416216107,0.7553676237262402,3.6666249800061297,1.3952921447564302,344.74295630802584,537.0540458448322,110.80261891880276,0.0129117735305595,0.3157520604805273,155.05265846590498,16.190457882389403,2.2357408616939907,23.14051116790609,0.0129117735305595,0.3157520604805273,0.4043183979986276,0.1487430781126022,-44.51228332519531,0.4061423299669718,4.411642533041794,271.1987684601245,0.6362413151691046,3,-122.02647445833271,38.20072270989004,192.91973794728057,27.478339121644343,38.0538547673915,2.0160197108682354,320.9568181819195,37.24703717215767,-122.29562054579893,0.880875825881958,298054,299.2561592,487445,37.896438368090536,-121.26725303929489,0.044095866382122,378.45809984583366,118.6939984724526,330.69510716,125.11418223706528,2016-07-29 18:46:05.438999808+00:00,2016-07-29 19:00:00+00:00,2016-07-29,162.19777026263102,143.67409108333334,33.272029887164194,29.47222175,2.1722453125,199.81418958333333,24.4956314375,2.172144121038116,201607291200.0,201607291230.0,396.263536,14.980089,1850.376112,-13.739227,4.064099,1.0,0.0,14.012,170.246831,408.666908,1.0,0.0,265.700154,4.0391,0.461689,-0.075306,-0.24255,-45.149178,0.879561,0.504896,0.0,100.84,31.191,31.018,30.966085,32.30369,0.659758,24.815,23.415,21.931,20.906,20.27,-0.046594,732.6616,2050.649518,99.162,971.65,137.4,396.240207,497.828607,-13.739227,7.472216,21.211443,4.064099,170.246831,408.666908,CA,WET,15.1,326.0,38.2006,-122.0264,8.0,US-Srr,2016-07-29 12:00:00,2016-07-29 12:00:00-07:00,2016-07-29
85,85,0,0,LC08_044033_20160814,-122.02647445833271,38.20072270989004,2016-08-14 18:45:44.415000064,0.0470325,0.060865,0.095955,0.1358575,0.29005,0.3191725,0.191105,310.83299294,21824.0,0.175290705,0.3620328357683299,0.2338081497172785,0.249796820956737,310.83299294,0.3218529077118678,0.9532185290771188,0.9710621145954492,-122.02647972960608,38.200687902782455,-0.3620328307151794,0.3620328307151794,1,1,-0.5028302742192459,-310.83299294,310.83299294,311.140223287592,-311.140223287592,311.140223287592,0.7506847904539802,1.4042797257462003,22.01317125277677,504.52649192041576,856.7413879121202,0.7506847904539802,3.2243432126491425,1.4042797257462003,346.46660655931936,532.2944831807256,101.33924316129152,0.0122143734848898,0.3685512764992446,167.53922451741434,14.624068144416787,2.1548907369355703,19.82536636758597,0.0122143734848898,0.3685512764992446,0.4589867214348488,0.1848347038030624,-55.35462188720703,0.3932715368803658,3.957854386752506,263.4160155020197,0.6112375278001977,0,-122.02647445833271,38.20072270989004,180.71251108236203,25.297472414996086,43.55242705668528,2.366675984354049,307.3699333020388,39.58506432063875,-120.94614684351689,0.8628312349319458,503581,299.48174852,764433,39.08951843789371,-122.42127247700012,0.191924437880516,435.0910934416616,125.89119955569836,327.03782576000003,112.24475040830106,2016-08-14 18:45:44.415000064+00:00,2016-08-14 19:00:00+00:00,2016-08-14,133.1865645555536,114.99708547916669,45.19666401074082,39.02409114583333,-0.5016238541666665,172.11305166666668,18.593498895833346,-5.768553045461061,201608141200.0,201608141230.0,390.292646,15.108618,1895.803312,-8.655923,0.630108,1.0,1.0,13.9755,192.274972,305.873205,2.0,1.0,259.389461,6.444747,0.631632,-0.031619,-0.45866,-107.530321,1.197441,0.711248,0.0,101.1,35.535,27.854,24.165674,28.946004,0.826603,25.445,23.524,20.537,19.474,19.329,-0.310219,706.4302,1962.042826,100.61,957.26,140.82,375.50919,485.51899,-8.655923,6.515122,15.171045,0.630108,192.274972,305.873205,CA,WET,15.1,326.0,38.2006,-122.0264,8.0,US-Srr,2016-08-14 12:00:00,2016-08-14 12:00:00-07:00,2016-08-14
86,86,1,1,LC08_044033_20160830,-122.02647445833271,38.20072270989004,2016-08-30 18:45:51.500000000,0.0425774999999999,0.0570975,0.0861374999999999,0.12571,0.2649975,0.29731,0.18258,308.08490486,21824.0,0.1612888875,0.3565007070506709,0.2188642393549447,0.2345677453035929,308.08490486,0.2844786358255486,0.9528447863582554,0.9709387794982244,-122.02647972960608,38.200687902782455,-0.3565007150173187,0.3565007150173187,1,1,-0.5093767354436329,-308.08490486,308.08490486,308.2930680219897,-308.2930680219897,308.2930680219897,0.7502861415666531,1.234874848749064,19.61095162028366,486.7286384434577,822.5103165494173,0.7502861415666531,3.245853883763376,1.234874848749064,337.7498612696096,524.9430985964028,90.66310284134188,0.0112124638980889,0.3151492352535809,145.34341143093053,16.41029233414382,2.0744300256322674,23.18477490817893,0.0112124638980889,0.3151492352535809,0.4004328357244107,0.193412646651268,-57.553348541259766,0.4301736955283156,3.8358321117076577,288.9365843241304,0.66532326413463,1,-122.02647445833271,38.20072270989004,161.35198898587282,25.409401802386824,38.044683863504645,2.041601394654085,290.4913073236885,39.58531041200203,-120.96011187423514,0.8809342980384827,555879,297.56765732,743739,39.08958648039688,-122.43514742489286,0.1705251038074493,389.9917665500871,108.83498135652574,319.9180901,108.78419868802916,2016-08-30 18:45:51.500000+00:00,2016-08-30 19:00:00+00:00,2016-08-30,119.88120029624405,102.95915944680851,47.38177372590789,40.69351644680851,2.5508059375000003,167.24017583333332,21.0366940022163,-2.5736041263186067,201608301200.0,201608301230.0,390.350729,14.842004,1863.768529,-10.846479,10.140947,1.0,1.0,16.788,209.280752,313.283677,1.0,1.0,248.805453,4.185345,0.44529,-0.097431,-0.229713,-34.896387,1.260497,0.547883,0.0,101.33,37.024,27.46,23.069441,28.599172,0.791203,22.512,20.417,19.067,18.251,18.36,-0.053818,679.6272,1868.511164,97.191,915.42,126.19,373.64792,483.25072,-10.846479,5.237645,16.084125,10.140947,209.280752,313.283677,CA,WET,15.1,326.0,38.2006,-122.0264,8.0,US-Srr,2016-08-30 12:00:00,2016-08-30 12:00:00-07:00,2016-08-30
